chap;code_icd;diagnostic;hosp_class;hosp_de_jour
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O66;autres dystocies;894;< 5
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O67;travail et accouchement compliqués d'une hémorragie, non classée ailleurs;150;< 5
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O68;travail et accouchement compliqués d'une anomalie de la balance acido-basique fœtale;98;< 5
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O69;travail et accouchement compliqués d'anomalies du cordon ombilical;5125;22
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O70;déchirure périnéale au cours de l'accouchement;9978;72
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O71;autre traumatisme obstétrical;336;5
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O72;hémorragie du post-partum;635;482
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O73;rétention du placenta et des membranes, sans hémorragie;189;555
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O74;complication d'anesthésie au cours du travail et de l'accouchement;16;0
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O75;autres complications du travail et de l'accouchement, non classées ailleurs;1013;< 5
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O76;anomalie de fréquence et de rythme cardiaque fœtal compliquant le travail et l'accouchement;2882;18
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O77;autre stress fœtal compliquant le travail et l'accouchement;2250;12
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O80;contact pour accouchement normal à terme;5696;95
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O82;contact pour une césarienne sans indication;151;0
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O85;sepsis puerpéral;15;0
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O86;autres infections puerpérales;471;15
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O87;complications veineuses et hémorroïdes au cours du post-partum;207;7
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O88;embolie obstétricale;39;0
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O89;complications d'anesthésie au cours du post-partum;43;< 5
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O90;complications du post-partum, non classées ailleurs;735;44
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O91;infections mammaires associées à l'accouchement, le post-partum et la lactation;276;25
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O92;autres troubles du sein et de la lactation associés à la grossesse et au post-partum;262;< 5
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O94;séquelles de complications de la grossesse, de l'accouchement et du post-partum;< 5;< 5
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O98;maladies infectieuses et parasitaires de la mère classées ailleurs mais compliquant la grossesse, l'accouchement et le post-partum;703;53
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O99;autres maladies de la mère classées ailleurs, mais compliquant la grossesse, l'accouchement et le post-partum;14457;387
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O9A;néoplasmes malins chez la mère, lésions traumatiques, abus classés ailleurs mais compliquant la grossesse, l'accouchement et le post-partum.;200;23
XV - Grossesse, accouchement et puerpéralité (O00-O9A);;;140155;11029
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P00;nouveau-né (soupçonné d'être) affecté par des troubles et maladies de la mère, éventuellement sans rapport avec la grossesse actuelle;18;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P01;nouveau-né (soupçonné d'être) affecté par des complications de la grossesse chez la mère;6;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P02;nouveau-né (soupçonné d'être) affecté par des complications concernant le placenta, le cordon ombilical et les membranes;< 5;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P03;nouveau-né (soupçonné d'être) affecté par d'autres complications du travail et de l'accouchement;< 5;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P04;nouveau-né (soupçonné d'être) affecté par des substances nocives transmises par le placenta et le lait maternel;10;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P05;troubles du nouveau-né dû à un retard de croissance et à la malnutrition du fœtus;51;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P07;troubles liés à la brièveté de la gestation et un poids de naissance insuffisant, non classés ailleurs;1338;8
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P08;troubles liés à une gestation prolongée et un poids élevé à la naissance;32;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P09;résultats anormaux d'un examen néonatal;< 5;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P10;lacération et hémorragie intracrâniennes dues à un traumatisme obstétrical;< 5;< 5
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P11;autres lésions du système nerveux central dues à un traumatisme obstétrical;< 5;< 5
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P12;lésion du cuir chevelu due à un traumatisme obstétrical;12;< 5
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P13;lésion du squelette due à un traumatisme obstétrical;< 5;< 5
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P14;lésion du système nerveux périphérique due à un traumatisme obstétrical;12;7
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P15;autres traumatismes obstétricaux;< 5;< 5
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P19;acidémie métabolique du nouveau-né;0;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P22;détresse respiratoire du nouveau-né;260;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P23;pneumonie congénitale;21;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P24;aspiration néonatale;59;10
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P25;emphysème interstitiel et affections apparentées survenant pendant la période périnatale;36;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P26;hémorragie pulmonaire survenant pendant la période périnatale;0;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P27;maladies respiratoires chroniques survenant pendant la période périnatale;34;6
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P28;autres affections respiratoires survenant pendant la période périnatale;323;< 5
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P29;troubles cardio-vasculaires survenant pendant la période périnatale;62;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P35;maladies virales congénitales;85;< 5
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P36;sepsis bactérien du nouveau-né;58;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P37;autres maladies infectieuses et parasitaires congénitales;40;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P38;omphalite du nouveau-né;26;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P39;autres infections spécifiques à la période périnatale;492;< 5
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P50;nouveau-né affecté par perte de sang intra-utérin (fœtal);< 5;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P51;hémorragie ombilicale du nouveau-né;< 5;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P52;hémorragie intracrânienne non traumatique du nouveau-né;18;< 5
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P53;maladie hémorragique du nouveau-né;0;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P54;autres hémorragies néonatales;20;< 5
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P55;maladie hémolytique du nouveau-né;93;5
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P56;hydropisie fœtale due à une maladie hémolytique;0;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P57;ictère nucléaire;0;< 5
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P58;ictère néonatal dû à d'autres hémolyses excessives;8;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P59;ictère néonatal dû à des causes autres et non spécifiées;964;< 5
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P60;coagulation intravasculaire disséminée chez le nouveau-né;0;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P61;autres troubles hématologiques périnatals;25;< 5
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P70;troubles transitoires du métabolisme des glucides chez le nouveau-né;26;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P71;troubles transitoires du métabolisme du calcium et du magnésium chez le nouveau-né;< 5;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P72;autres troubles endocriniens transitoires du nouveau-né;< 5;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P74;autres troubles électrolytiques et métaboliques transitoires du nouveau-né;42;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P76;autres occlusions intestinales du nouveau-né;12;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P77;entérocolite nécrosante du nouveau-né;7;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P78;autres troubles périnatals de l'appareil digestif;254;< 5
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P80;hypothermie du nouveau-né;14;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P81;autres troubles de la régulation thermique du nouveau-né;252;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P83;autres affections des téguments spécifiques du nouveau-né;56;138
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P84;autres problèmes du nouveau-né;67;< 5
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P90;convulsions du nouveau-né;45;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P91;autres affections cérébrales du nouveau-né;72;24
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P92;problèmes alimentaires du nouveau-né;584;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P93;réactions et intoxications dues à des médicaments administrés à un nouveau-né;0;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P94;troubles du tonus musculaire du nouveau-né;23;9
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P95;mort fœtale;39;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P96;autres affections prenant naissance au cours de la période prénatale;289;< 5
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);;;5907;234
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q00;anencéphalie et malformations similaires;< 5;< 5
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q01;encéphalocèle;8;< 5
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q02;microcéphalie;12;25
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q03;hydrocéphalie congénitale;51;21
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q04;autres malformations congénitales du cerveau;67;63
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q05;spina bifida;23;15
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q06;autres malformations congénitales de la moelle épinière;19;9
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q07;autres malformations congénitales du système nerveux;37;10
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q10;malformations congénitales des paupières, de l'appareil lacrymal et de l'orbite;30;228
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q11;anophtalmie, microphtalmie et macrophtalmie;< 5;< 5
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q12;malformations congénitales du cristallin;34;82
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q13;malformations congénitales de la chambre antérieure de l'œil;11;14
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q14;malformations congénitales de la chambre postérieure de l'œil;< 5;6
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q15;autres malformations congénitales de l'œil;38;29
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q16;malformations congénitales de l'oreille avec atteinte de l'audition;35;35
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q17;autres malformations congénitales de l'oreille;143;1647
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q18;autres malformations congénitales de la face et du cou;196;230
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q20;malformations congénitales des cavités et orifices cardiaques;192;5
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q21;malformations congénitales du septum cardiaque;1087;97
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q22;malformations congénitales des valves pulmonaire et tricuspide;144;8
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q23;malformations congénitales des valves aortique et mitrale;382;36
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q24;autres malformations congénitales cardiaques;205;61
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q25;malformations congénitales des grosses artères;263;17
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q26;malformations congénitales des grandes veines;47;< 5
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q27;autres malformations congénitales du système vasculaire périphérique;251;301
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q28;autres malformations congénitales de l'appareil circulatoire;289;85
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q30;malformations congénitales du nez;54;32
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q31;malformations congénitales du larynx;244;47
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q32;malformations congénitales de la trachée et des bronches;29;27
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q33;malformations congénitales du poumon;39;5
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q34;autres malformations congénitales de l'appareil respiratoire;11;< 5
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q35;fente palatine;144;10
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q36;fente labiale;40;25
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q37;fente labio-palatine;187;24
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q38;autres malformations congénitales de la langue, de la bouche et du pharynx;36;830
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q39;malformations congénitales de l'œsophage;45;32
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q40;autres malformations congénitales du système digestif supérieur;141;16
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q41;absence, atrésie et sténose congénitales de l'intestin grêle;13;< 5
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q42;absence, atrésie et sténose congénitales du côlon;48;12
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q43;autres malformations congénitales de l'intestin;365;1603
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q44;malformations congénitales de la vésicule biliaire, des voies biliaires et du foie;179;18
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q45;autres malformations congénitales de l'appareil digestif;30;56
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q50;malformations congénitales des ovaires, des trompes de Fallope et des ligaments larges;52;26
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q51;malformations congénitales de l'utérus et du col de l'utérus;37;270
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q52;autres malformations congénitales des organes génitaux féminins;21;210
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q53;cryptorchidie et ectopie testiculaire;236;2035
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q54;hypospadias;315;240
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q55;autres malformations congénitales des organes génitaux masculins;92;329
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q56;non-différenciation sexuelle et pseudohermaphrodisme;< 5;< 5
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q60;agénésie rénale et autres défauts de développement du rein;13;< 5
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q61;maladie kystique du rein;175;17
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q62;anomalies congénitales obstructives du bassinet et malformations congénitales de l'uretère;376;135
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q63;autres malformations congénitales du rein;17;13
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q64;autres malformations congénitales de l'appareil urinaire;133;141
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q65;malformations congénitale de la hanche;316;52
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q66;malformation congénitale des pieds;373;206
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q67;anomalies morphologiques congénitales de la tête, de la face, du rachis et du thorax;334;66
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q68;autres malformations congénitales musculosquelettiques;49;76
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q69;polydactylie;34;146
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q70;syndactylie;46;47
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q71;sous-développement du membre supérieur;9;9
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q72;sous-développement du membre inférieur;34;13
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q73;sous-développement d'un membre non spécifié;0;0
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q74;autres malformations congénitales de(s) membre(s);163;214
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q75;autres malformations congénitales des os du crâne et de la face;109;61
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q76;malformations congénitales du rachis et du thorax osseux;58;15
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q77;ostéochondrodysplasie avec défauts de croissance des os longs et de la colonne vertébrale;20;7
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q78;autres ostéochondrodysplasies;101;25
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q79;malformations congénitales du système musculosquelettique, non classées ailleurs;131;47
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q80;ichtyose congénitale;9;0
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q81;épidermolyse bulleuse;< 5;< 5
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q82;autres malformations congénitales de la peau;84;233
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q83;malformations congénitales du sein;103;102
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q84;autres malformations congénitales du tégument;11;25
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q85;phacomatoses, non classées ailleurs;164;210
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q86;syndromes congénitaux malformatifs dus à des causes exogènes connues, non classés ailleurs;7;< 5
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q87;autres syndromes congénitaux malformatifs spécifiés atteignant plusieurs systèmes;209;92
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q89;autres malformations congénitales, non classées ailleurs;313;75
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q90;syndrome de Down;26;< 5
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q91;trisomie 18 et trisomie 13;5;< 5
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q92;autres trisomies et trisomies partielles des autosomes, non classées ailleurs;5;< 5
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q93;monosomies et délétions des autosomes, non classées ailleurs;29;12
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q95;réarrangements équilibrés et marqueurs structuraux, non classés ailleurs;0;0
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q96;syndrome de Turner;< 5;< 5
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q97;autres anomalies des chromosomes sexuels, phénotype féminin, non classées ailleurs;< 5;< 5
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q98;autres anomalies des chromosomes sexuels, phénotype masculin, non classées ailleurs;5;< 5
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q99;autres anomalies des chromosomes, non classées ailleurs;14;8
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);;;9408;10953
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R00;anomalies du rythme cardiaque;2602;171
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R01;souffles et autres bruits cardiaques;< 5;< 5
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R03;constatation d'une anomalie de la tension artérielle, sans diagnostic;27;< 5
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R04;hémorragie des voies respiratoires;1695;834
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R05;toux;349;427
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R06;anomalies de la respiration;8515;1294
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R07;douleur au niveau de la gorge et du thorax;8163;2648
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R09;autres symptômes et signes relatifs aux appareils circulatoire et respiratoire;733;177
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R10;douleur abdominale et pelvienne;6384;8840
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R11;nausées et vomissements;3255;391
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R12;pyrosis;53;473
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R13;aphagie et dysphagie;744;502
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R14;flatulence et troubles apparentés;68;506
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R15;incontinence fécale;170;297
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R16;hépatomégalie et splénomégalie, non classées ailleurs;32;14
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R17;ictère, non spécifié;46;12
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R18;ascites;336;81
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R19;autres symptômes et signes impliquant le système digestif et l'abdomen;1822;10527
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R20;troubles de la sensibilité cutanée;507;37
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R21;rash et autre éruption cutanée non spécifiée;100;5
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R22;tuméfactions et masses localisées de la peau et du tissu sous-cutané;109;276
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R23;autres modifications de la peau;175;28
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R25;mouvements involontaires anormaux;213;21
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R26;anomalies de la démarche et de la mobilité;1047;36
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R27;autre manque de coordination;76;12
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R29;autres symptômes et signes impliquant les systèmes nerveux et musculosquelettique;2495;22
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R30;miction douloureuse;72;464
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R31;hématurie;1417;2478
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R32;incontinence urinaire, non spécifiée;106;208
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R33;rétention d'urine;1691;338
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R34;anurie et oligurie;49;< 5
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R35;polyurie;54;496
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R36;écoulement urétral;< 5;66
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R37;dysfonctionnement sexuel, non spécifié;0;< 5
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R39;symptômes et signes impliquant le système urogénital, autres et non spécifiés;1078;919
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R40;somnolence, stupeur et coma;1299;6
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R41;autres symptômes et signes impliquant les fonctions cognitives et la conscience;1957;19
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R42;étourdissements et éblouissements;1897;40
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R43;troubles de l'odorat et du goût;6;7
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R44;autres symptômes et signes relatifs aux sensations et aux perceptions générales;295;0
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R45;symptômes et signes relatifs à l'état émotionnel;1011;< 5
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R46;symptômes et signes relatifs à l'apparence et au comportement;46;5
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R47;troubles du langage, non classés ailleurs;316;13
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R48;dyslexie et autres troubles de la fonction symbolique, non classés ailleurs;18;0
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R49;troubles de la voix et de la sonorité;29;109
