hfdst;icd_code;diagnose;klass_hosp;dag_hosp
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P04;pasgeborene beïnvloed door schadelijke stoffen overgebracht via placenta of borstvoeding;16;< 5
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P05;stoornissen van de pasgeborene door trage foetale-groei en foetale ondervoeding;79;< 5
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P07;stoornissen van de pasgeborene gerelateerd aan korte zwangerschapsduur en laag geboortegewicht, niet elders geclassificeerd;1238;< 5
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P08;stoornissen van pasgeborene verband houdend met lange zwangerschapsduur en hoog geboortegewicht;17;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P09;abnormale bevindingen bij een neonatale screening;< 5;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P10;intracraniale laceratie en bloeding door geboortetrauma;< 5;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P11;andere letsels van centraal zenuwstelsel door geboortetrauma;< 5;< 5
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P12;geboorteletsel van de behaarde hoofdhuid;15;< 5
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P13;geboorteletsel van skelet;5;< 5
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P14;geboorteletsel van perifeer zenuwstelsel;9;5
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P15;andere geboorteletsels;< 5;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P19;metabole acidemie bij een pasgebore;0;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P22;respiratoire nood van pasgeborene;292;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P23;congenitale pneumonie;17;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P24;neonatale aspiratie;60;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P25;interstitieel emfyseem en gerelateerde aandoeningen, ontstaan in de perinatale periode;34;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P26;pulmonale hemorragieën, ontstaan in de perinatale periode;< 5;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P27;chronische respiratoire aandoening, ontstaan in perinatale periode;42;7
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P28;andere chronische respiratoire aandoening, ontstaan in perinatale periode;396;< 5
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P29;cardiovasculaire stoornissen, ontstaan in de perinatale periode;45;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P35;congenitale virusziekten;79;8
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P36;bacteriële sepsis van pasgeborene;59;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P37;andere congenitale infectieuze en parasitaire ziekten;23;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P38;omfalitis van een pasgeborene;16;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P39;andere infecties specifiek voor de perinatale periode;557;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P50;pasgeborene beïnvloed door intra-uterien (foetaal) bloedverlies;< 5;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P51;umbilicale hemorragie van een pasgeborene;0;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P52;intracraniale niet-traumatische hemorragie van pasgeborene;22;< 5
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P53;hemorragische ziekte van een pasgeborene;0;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P54;andere neonatale hemorragie;21;< 5
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P55;hemolytische ziekte van pasgeborene;120;11
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P56;hydrops foetalis door een hemolytische ziekte;0;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P57;kernicterus;0;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P58;neonatale geelzucht door andere excessieve hemolyse;7;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P59;neonatale geelzucht door andere en niet gespecificeerde oorzaken;1117;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P60;gedissemineerde intravasculaire coagulatie van een pasgeborene;0;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P61;andere perinatale hematologische stoornissen;24;12
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P70;voorbijgaande stoornissen van koolhydraatmetabolisme specifiek voor pasgeborene;33;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P71;voorbijgaande neonatale stoornissen van calcium- en magnesiummetabolisme;< 5;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P72;andere transitoire neonatale endocriene stoornissen;5;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P74;andere transitoire neonatale endocriene stoornissen;31;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P76;andere intestinale obstructie van pasgeborene;16;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P77;necrotiserende enterocolitis van een pasgeborene;20;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P78;andere perinatale stoornissen van spijsverteringsstelsel;235;< 5
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P80;hypothermie van een pasgeborene;23;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P81;andere stoornissen van temperatuurregulatie van pasgeborene;263;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P83;andere aandoeningen van het integument specifiek voor de pasgeborene;47;147
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P84;andere problemen van een pasgeborene;73;< 5
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P90;convulsies bij een pasgeborene;49;< 5
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P91;andere stoornissen van cerebrale status van pasgeborene;88;38
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P92;voedingsproblemen bij de pasgeborene;595;< 5
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P93;reacties op en intoxicaties door geneesmiddelen toegediend aan de pasgeborene;0;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P94;stoornissen van de spiertonus van een pasgeborene;23;8
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P95;doodgeboorte;< 5;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P96;andere aandoeningen, ontstaan in de perinatale periode;259;< 5
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q00;anencefalie en soortgelijke misvormingen;0;< 5
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q01;encefalocele;9;< 5
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q02;microcefalie;5;26
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q03;congenitale hydrocefalie;42;23
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q04;andere congenitale misvormingen van de hersenen;70;65
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q05;spina bifida;14;18
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q06;andere congenitale misvormingen van het ruggenmerg;15;17
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q07;andere congenitale misvormingen van het zenuwstelsel;30;21
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q10;andere congenitale misvormingen van het ooglid, het traanapparaat en de orbita;20;256
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q11;anoftalmie, microftalmie en macroftalmie;< 5;5
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q12;congenitale lensmisvormingen;31;110
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q13;congenitale misvormingen van het voorste oogsegment;8;14
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q14;congenitale misvormingen van het achterste oogsegment;< 5;7
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q15;andere congenitale misvormingen van het oog;31;30
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q16;congenitale misvorming van het oor met vermindering van het gehoor als gevolg;31;47
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q17;andere congenitale misvormingen van het oor;128;1508
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q18;andere congenitale misvormingen van het aangezicht en de hals;173;249
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q20;congenitale misvormingen van de hartkamers en -verbindingen;124;7
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q21;congenitale misvormingen van de hartsepta;991;133
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q22;congenitale misvormingen van de tricuspidalisklep;105;10
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q23;congenitale misvormingen van de aorta- en mitraliskleppen;374;51
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q24;andere congenitale misvormingen van het hart;145;80
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q25;congenitale misvormingen van de grote arteriën;284;25
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q26;congenitale misvorming van de grote venen;39;< 5
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q27;andere congenitale misvormingen van het perifeer vaatstelsel;215;302
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q28;andere congenitale misvormingen van het hart- en vaatstelsel;260;103
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q30;congenitale misvormingen van de neus;53;51
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q31;congenitale misvormingen van de larynx;180;41
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q32;congenitale misvormingen van de trachea en de bronchus;27;28
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q33;congenitale misvormingen van de long;35;10
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q34;andere congenitale misvormingen van het ademhalingsstelsel;19;14
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q35;gespleten gehemelte;135;15
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q36;gespleten lip;44;31
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q37;gespleten gehemelte met gespleten lip;144;30
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q38;andere congenitale misvormingen van de tong, de mond en de farynx;41;970
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q39;congenitale misvormingen van de oesofagus;57;43
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q40;andere congenitale misvormingen van het bovenste deel van de tractus digestivus;176;16
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q41;congenitale afwezigheid, atresie en stenose van de dunne darm;9;0
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q42;congenitale afwezigheid, atresie en stenose van de dikke darm;35;7
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q43;andere congenitale misvormingen van de darm;329;1530
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q44;congenitale misvormingen van de galblaas, de galwegen en de lever;122;14
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q45;andere congenitale misvormingen van het spijsverteringsstelsel;37;60
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q50;congenitale misvormingen van de ovaria, de tuba Fallopii en het ligamentum latum;34;19
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q51;congenitale misvorming van uterus en cervix;25;232
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q52;andere congenitale misvormingen van de vrouwelijke geslachtsorganen;31;189
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q53;niet-ingedaalde en ectopische testis;146;1811
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q54;hypospadie;318;246
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q55;andere congenitale misvormingen van de mannelijke geslachtsorganen;87;354
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q56;onbepaald geslacht en pseudohermafroditisme;< 5;0
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q60;agenesie en andere onderontwikkeling van nier;17;5
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q61;cystische nierziekte;147;25
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q62;congenitale obstructieve-afwijkingen van nierbekken en congenitale misvormingen van ureter;381;97
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q63;andere congenitale misvormingen van de nier;20;7
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q64;andere congenitale misvormingen van het urinair stelsel;105;143
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q65;congenitale misvormingen van de heup;299;58
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q66;congenitale misvormingen van de voet;399;266
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q67;congenitale misvormingen van bot-spierstelsel van hoofd, aangezicht, wervelkolom en borstkas;305;72
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q68;andere congenitale musculoskeletale misvormingen;46;63
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q69;polydactylie;42;132
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q70;syndactylie;17;46
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q71;onderontwikkeling van bovenste lidmaat;8;9
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q72;onderontwikkeling van het onderste lidmaat;32;14
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q73;onderontwikkeling van niet gespecificeerd lidmaat;< 5;< 5
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q74;andere congenitale misvormingen van lidmaat (ledematen);113;213
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q75;andere congenitale misvormingen van schedel en aangezichtsbeenderen;119;83
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q76;congenitale misvormingen van wervelkolom en benige thorax;43;13
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q77;osteochondrodysplasie met groeistoornissen van pijpbeenderen en wervelkolom;19;11
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q78;overige osteochondrodysplasieën;124;42
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q79;congenitale misvormingen van bot-spierstelsel, niet elders geclassificeerd;80;55
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q80;congenitale ichtyose;< 5;0
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q81;epidermolysis bullosa;8;0
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q82;andere congenitale misvormingen van de huid;47;233
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q83;congenitale afwezigheid van de mamma;75;140
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q84;andere congenitale misvormingen van het integumentum;7;19
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q85;facomatosen, niet elders geclassificeerd;152;202
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q86;congenitale gestoorde ontwikkelingssyndromen door bekende exogene oorzaken, niet elders geclassificeerd;< 5;< 5
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q87;andere gespecificeerde congenitale gestoorde ontwikkelingssyndromen waarbij multipele orgaansystemen zijn aangedaan;185;64
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q89;overige congenitale misvormingen, niet elders geclassificeerd;208;61
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q90;syndroom van Down;19;6
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q91;trisomie 18 en trisomie 13;< 5;< 5
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q92;andere totale- en partiële-trisomieën van autosomen, niet elders geclassificeerd;0;< 5
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q93;monosomieën en deleties van autosomen, niet elders geclassificeerd;32;15
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q95;gebalanceerde herschikkingen en structurele markers, niet elders geclassificeerd;0;0
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q96;syndroom van Turner;5;< 5
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q97;andere geslachtschromosoomafwijkingen, vrouwelijk fenotype, niet elders geclassificeerd;0;0
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q98;andere geslachtschromosoomafwijkingen, mannelijk fenotype, niet elders geclassificeerd;< 5;< 5
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q99;andere chromosoomafwijkingen, niet elders geclassificeerd;14;18
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R00;abnormaliteiten van de hartslag;2284;269
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R01;hargeruis en andere cardiale geluiden;7;< 5
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R03;meting van verhoogde of verlaagde bloeddruk zonder diagnose;16;< 5
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R04;hemorragie van de luchtwegen;1399;824
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R05;hoesten;401;272
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R06;afwijkingen van ademhaling;7798;1854
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R07;pijn in keel en borst;6339;3319
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R09;andere symptomen met betrokkenheid van hart en vaatstelsel en ademhalingsstelsel;529;89
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R10;pijn in abdomen en bekken;5027;9046
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R11;nausea en braken;3205;430
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R12;pyrosis [zuurbranden];40;511
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R13;afagie en dysfagie;671;544
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R14;flatulentie en gerelateerde aandoeningen;69;582
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R15;fecale incontinentie;179;396
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R16;hepatomegalie en splenomegalie, niet elders geclassificeerd;25;10
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R17;niet gespecificeerde icterus;54;10
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R18;ascites;302;101
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R19;andere symptomen en tekens met betrokkenheid van het spijsverteringsstelsel en het abdomen;1464;12227
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R20;stoornissen van de huidsensibiliteit;491;56
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R21;rash en andere niet-specifieke huiderupties;72;< 5
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R22;gelokaliseerde zwelling, massa en knobbel van huid en subcutaan weefsel;79;275
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R23;andere veranderingen van de huid;158;23
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R25;abnormale onwillekeurige bewegingen;210;23
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R26;abnormaliteiten van gang en mobiliteit;862;45
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R27;ander gebrek aan coördinatie;74;10
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R29;andere symptomen en tekens met betrokkenheid van het zenuwstelsel en het musculoskeletaal stelsel;2528;32
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R30;pijn geassocieerd met mictie;63;423
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R31;hematurie;1385;3187
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R32;niet gespecificeerde urine-incontinentie;57;209
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R33;urineretentie;1350;463
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R34;anurie en oligurie;63;< 5
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R35;polyurie;42;699
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R36;urethrale afscheiding;< 5;80
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R37;sexuele disfunctie, niet gespecificeerd;0;0
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R39;andere en niet gespecificeerde symptomen en tekens met betrokkenheid van het urogenitaal stelsel;1178;1069
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R40;somnolentie, stupor en coma;1133;10
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R41;andere symptomen en tekens met betrokkenheid van de cognitieve functies en het bewustzijn;1960;40
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R42;duizeligheid en draaierigheid;1662;84
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R43;stoornissen van de reuk- en smaakzin;8;6
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R44;andere symptomen en tekens met betrokkenheid van van algemene gewaarwordingen en percepties;322;< 5
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R45;symptomen en tekens met betrokkenheid van emotionele toestand;1193;7
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R46;symptomen en tekens met betrokkenheid van voorkomen en gedrag;40;< 5
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R47;spraakstoornissen, niet elders geclassificeerd;336;16
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R48;dyslexie en overige disfuncties van symboolhantering, niet elders geclassificeerd;22;< 5
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R49;stem- en resonantiestoornissen;22;83
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R50;koorts van andere en ongekende oorsprong;3878;38
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R51;hoofdpijn;1066;158
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R52;pijn, niet gespecificeerd;60;85
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R53;malaise en vermoeidheid;4393;136
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R54;seniliteit;365;< 5
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R55;syncope en collaps;7431;395
