chap;code_icd;diagnostic;hosp_class;hosp_de_jour
XIV - Maladies de l'appareil urogénital (N00-N99);N50;affections des organes génitaux masculins, autres et non spécifiées;347;929
XIV - Maladies de l'appareil urogénital (N00-N99);N51;affections des organes génitaux masculins au cours de maladies classées ailleurs;0;0
XIV - Maladies de l'appareil urogénital (N00-N99);N52;dysfonctionnement érectile masculin;230;106
XIV - Maladies de l'appareil urogénital (N00-N99);N53;autre dysfonctionnement sexuel masculin;0;29
XIV - Maladies de l'appareil urogénital (N00-N99);N60;dysplasies mammaires bénignes;235;422
XIV - Maladies de l'appareil urogénital (N00-N99);N61;affections inflammatoires du sein;368;263
XIV - Maladies de l'appareil urogénital (N00-N99);N62;hypertrophie mammaire;3249;677
XIV - Maladies de l'appareil urogénital (N00-N99);N63;nodule mammaire non spécifié;11;67
XIV - Maladies de l'appareil urogénital (N00-N99);N64;autres affections mammaires;423;294
XIV - Maladies de l'appareil urogénital (N00-N99);N65;difformité et disproportion mammaires après une reconstruction;479;479
XIV - Maladies de l'appareil urogénital (N00-N99);N70;salpingite et ovarite;649;145
XIV - Maladies de l'appareil urogénital (N00-N99);N71;maladie inflammatoire de l'utérus, col excepté;111;173
XIV - Maladies de l'appareil urogénital (N00-N99);N72;maladie inflammatoire du col de l'utérus;124;266
XIV - Maladies de l'appareil urogénital (N00-N99);N73;autres maladies inflammatoires pelviennes chez la femme;496;143
XIV - Maladies de l'appareil urogénital (N00-N99);N74;affections inflammatoires pelviennes chez la femme, au cours de maladies classées ailleurs;< 5;0
XIV - Maladies de l'appareil urogénital (N00-N99);N75;maladies de la glande de Bartholin;256;792
XIV - Maladies de l'appareil urogénital (N00-N99);N76;autres inflammations du vagin et de la vulve;187;146
XIV - Maladies de l'appareil urogénital (N00-N99);N77;ulcération et inflammation vulvo-vaginales au cours de maladies classées ailleurs;0;0
XIV - Maladies de l'appareil urogénital (N00-N99);N80;endométriose;3504;1194
XIV - Maladies de l'appareil urogénital (N00-N99);N81;autre prolapsus d'un organe génital féminin;5014;188
XIV - Maladies de l'appareil urogénital (N00-N99);N82;fistules de l'appareil génital féminin;243;91
XIV - Maladies de l'appareil urogénital (N00-N99);N83;affections non inflammatoires de l'ovaire, de la trompe de Fallope et du ligament large;2417;852
XIV - Maladies de l'appareil urogénital (N00-N99);N84;polype de l'appareil génital féminin;759;6976
XIV - Maladies de l'appareil urogénital (N00-N99);N85;autres affections non inflammatoires de l'utérus, sauf le col;583;2132
XIV - Maladies de l'appareil urogénital (N00-N99);N86;érosion et ectropion du col de l'utérus;12;142
XIV - Maladies de l'appareil urogénital (N00-N99);N87;dysplasie du col de l'utérus;335;3357
XIV - Maladies de l'appareil urogénital (N00-N99);N88;autres affections non inflammatoires du col de l'utérus;58;190
XIV - Maladies de l'appareil urogénital (N00-N99);N89;autres affections non inflammatoires du vagin;61;357
XIV - Maladies de l'appareil urogénital (N00-N99);N90;autres affections non inflammatoires de la vulve et du périnée;136;1347
XIV - Maladies de l'appareil urogénital (N00-N99);N91;aménorrhée, oligoménorrhée et hypoménorrhée;0;19
XIV - Maladies de l'appareil urogénital (N00-N99);N92;ménorragie, polyménorrhée et métrorragie;1200;1686
XIV - Maladies de l'appareil urogénital (N00-N99);N93;autres hémorragies anormales de l'utérus et du vagin;142;401
XIV - Maladies de l'appareil urogénital (N00-N99);N94;douleurs et autres affections des organes génitaux de la femme et du cycle menstruel;372;623
XIV - Maladies de l'appareil urogénital (N00-N99);N95;affections de la ménopause et autres affections de la périménopause;197;916
XIV - Maladies de l'appareil urogénital (N00-N99);N96;fausses couches à répétition;< 5;13
XIV - Maladies de l'appareil urogénital (N00-N99);N97;stérilité féminine;312;768
XIV - Maladies de l'appareil urogénital (N00-N99);N98;complication lors de la procréation médicalement assistée;116;< 5
XIV - Maladies de l'appareil urogénital (N00-N99);N99;troubles et complications peropératoires et postprocéduraux du système urogénital, non classés ailleurs;2869;794
XIV - Maladies de l'appareil urogénital (N00-N99);;;102072;84174
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O00;grossesse ectopique;1465;431
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O01;môle hydatiforme;34;224
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O02;autres produits anormaux de la conception;553;3749
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O03;avortement spontané;1129;2896
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O04;complications après une interruption (provoquée) de la grossesse;196;139
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O07;échec d'une tentative d'interruption de grossesse;57;91
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O08;complications consécutives à une grossesse ectopique et molaire;26;22
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O09;suivi d'une grossesse à haut risque;487;45
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O10;hypertension préexistante compliquant la grossesse, l'accouchement et le post-partum;377;0
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O11;hypertension préexistante avec pré-éclampsie;176;0
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O12;œdème et protéinurie gestationnels [induits par grossesse] sans hypertension;144;< 5
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O13;hypertension gestationnelle [induite par grossesse] sans protéinurie significative;1410;5
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O14;pré-éclampsie;2512;5
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O15;éclampsie;61;0
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O16;hypertension de la mère, non spécifiée;211;0
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O20;hémorragie du début de la grossesse;282;6
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O21;hyperémèse gravidique;2863;6
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O22;complications veineuses et hémorroïdes au cours de la grossesse;278;< 5
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O23;infections de l'appareil urogénital au cours de la grossesse;1021;10
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O24;diabète sucré au cours de la grossesse, l'accouchement et le post-partum;4251;11
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O25;malnutrition au cours de la grossesse, l'accouchement et la puepéralité;< 5;0
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O26;soins maternels pour d'autres affections liées principalement à la grossesse;3303;81
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O28;résultats anormaux au cours de l'examen prénatal systématique de la mère;71;193
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O29;complications d'une anesthésie au cours de la grossesse;< 5;0
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O30;grossesse multiple;677;37
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O31;complications spécifiques à une grossesse multiple;42;< 5
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O32;soins maternels pour présentation anormale du fœtus;4017;41
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O33;soins maternels pour une disproportion;1184;5
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O34;soins maternels pour anomalie des organes pelviens;7473;198
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O35;soins maternels pour anomalie et lésion fœtales, connues ou présumées;631;838
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O36;soins maternels pour d'autres affections du fœtus;4653;131
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O40;hydramnios;172;17
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O41;autres troubles du liquide amniotique et des membranes;670;12
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O42;rupture prématurée des membranes;7581;39
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O43;troubles placentaires;301;11
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O44;placenta praevia;991;< 5
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O45;décollement prématuré du placenta [abruptio placentae];411;13
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O46;hémorragie ante-partum, non classée ailleurs;929;5
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O47;faux travail;1934;18
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O48;grossesse prolongée;26742;158
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O60;travail prématuré;6908;76
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O61;échec de l'induction du travail;489;< 5
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O62;contractions anormales au cours du travail;2312;7
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O63;travail prolongé;1675;< 5
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O64;dystocie due à une position et une présentation anormales du fœtus;1208;6
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O65;dystocie due à une anomalie pelvienne de la mère;1015;< 5
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O66;autres dystocies;885;7
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O67;travail et accouchement compliqués d'une hémorragie, non classée ailleurs;109;< 5
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O68;travail et accouchement compliqués d'une anomalie de la balance acido-basique fœtale;136;0
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O69;travail et accouchement compliqués d'anomalies du cordon ombilical;4961;24
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O70;déchirure périnéale au cours de l'accouchement;9865;67
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O71;autre traumatisme obstétrical;366;< 5
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O72;hémorragie du post-partum;652;441
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O73;rétention du placenta et des membranes, sans hémorragie;198;614
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O74;complication d'anesthésie au cours du travail et de l'accouchement;8;0
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O75;autres complications du travail et de l'accouchement, non classées ailleurs;1049;5
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O76;anomalie de fréquence et de rythme cardiaque fœtal compliquant le travail et l'accouchement;3102;12
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O77;autre stress fœtal compliquant le travail et l'accouchement;2219;17
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O80;contact pour accouchement normal à terme;6424;76
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O82;contact pour une césarienne sans indication;160;0
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O85;sepsis puerpéral;24;0
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O86;autres infections puerpérales;470;27
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O87;complications veineuses et hémorroïdes au cours du post-partum;228;6
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O88;embolie obstétricale;30;0
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O89;complications d'anesthésie au cours du post-partum;38;5
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O90;complications du post-partum, non classées ailleurs;799;62
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O91;infections mammaires associées à l'accouchement, le post-partum et la lactation;289;27
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O92;autres troubles du sein et de la lactation associés à la grossesse et au post-partum;186;< 5
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O94;séquelles de complications de la grossesse, de l'accouchement et du post-partum;< 5;< 5
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O98;maladies infectieuses et parasitaires de la mère classées ailleurs mais compliquant la grossesse, l'accouchement et le post-partum;688;46
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O99;autres maladies de la mère classées ailleurs, mais compliquant la grossesse, l'accouchement et le post-partum;14763;338
XV - Grossesse, accouchement et puerpéralité (O00-O9A);O9A;néoplasmes malins chez la mère, lésions traumatiques, abus classés ailleurs mais compliquant la grossesse, l'accouchement et le post-partum.;165;8
XV - Grossesse, accouchement et puerpéralité (O00-O9A);;;140742;11329
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P00;nouveau-né (soupçonné d'être) affecté par des troubles et maladies de la mère, éventuellement sans rapport avec la grossesse actuelle;14;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P01;nouveau-né (soupçonné d'être) affecté par des complications de la grossesse chez la mère;< 5;< 5
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P02;nouveau-né (soupçonné d'être) affecté par des complications concernant le placenta, le cordon ombilical et les membranes;< 5;< 5
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P03;nouveau-né (soupçonné d'être) affecté par d'autres complications du travail et de l'accouchement;9;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P04;nouveau-né (soupçonné d'être) affecté par des substances nocives transmises par le placenta et le lait maternel;5;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P05;troubles du nouveau-né dû à un retard de croissance et à la malnutrition du fœtus;94;< 5
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P07;troubles liés à la brièveté de la gestation et un poids de naissance insuffisant, non classés ailleurs;1344;11
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P08;troubles liés à une gestation prolongée et un poids élevé à la naissance;16;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P09;résultats anormaux d'un examen néonatal;< 5;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P10;lacération et hémorragie intracrâniennes dues à un traumatisme obstétrical;< 5;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P11;autres lésions du système nerveux central dues à un traumatisme obstétrical;< 5;< 5
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P12;lésion du cuir chevelu due à un traumatisme obstétrical;7;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P13;lésion du squelette due à un traumatisme obstétrical;< 5;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P14;lésion du système nerveux périphérique due à un traumatisme obstétrical;9;< 5
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P15;autres traumatismes obstétricaux;< 5;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P19;acidémie métabolique du nouveau-né;< 5;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P22;détresse respiratoire du nouveau-né;237;< 5
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P23;pneumonie congénitale;11;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P24;aspiration néonatale;58;15
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P25;emphysème interstitiel et affections apparentées survenant pendant la période périnatale;52;< 5
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P26;hémorragie pulmonaire survenant pendant la période périnatale;0;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P27;maladies respiratoires chroniques survenant pendant la période périnatale;49;< 5
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P28;autres affections respiratoires survenant pendant la période périnatale;277;5
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P29;troubles cardio-vasculaires survenant pendant la période périnatale;45;< 5
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P35;maladies virales congénitales;68;5
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P36;sepsis bactérien du nouveau-né;63;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P37;autres maladies infectieuses et parasitaires congénitales;34;< 5
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P38;omphalite du nouveau-né;23;< 5
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P39;autres infections spécifiques à la période périnatale;450;< 5
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P50;nouveau-né affecté par perte de sang intra-utérin (fœtal);0;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P51;hémorragie ombilicale du nouveau-né;< 5;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P52;hémorragie intracrânienne non traumatique du nouveau-né;17;< 5
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P53;maladie hémorragique du nouveau-né;< 5;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P54;autres hémorragies néonatales;16;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P55;maladie hémolytique du nouveau-né;90;6
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P56;hydropisie fœtale due à une maladie hémolytique;< 5;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P57;ictère nucléaire;< 5;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P58;ictère néonatal dû à d'autres hémolyses excessives;< 5;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P59;ictère néonatal dû à des causes autres et non spécifiées;853;< 5
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P60;coagulation intravasculaire disséminée chez le nouveau-né;0;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P61;autres troubles hématologiques périnatals;26;5
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P70;troubles transitoires du métabolisme des glucides chez le nouveau-né;24;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P71;troubles transitoires du métabolisme du calcium et du magnésium chez le nouveau-né;< 5;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P72;autres troubles endocriniens transitoires du nouveau-né;< 5;< 5
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P74;autres troubles électrolytiques et métaboliques transitoires du nouveau-né;44;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P76;autres occlusions intestinales du nouveau-né;22;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P77;entérocolite nécrosante du nouveau-né;7;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P78;autres troubles périnatals de l'appareil digestif;264;< 5
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P80;hypothermie du nouveau-né;24;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P81;autres troubles de la régulation thermique du nouveau-né;191;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P83;autres affections des téguments spécifiques du nouveau-né;44;163
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P84;autres problèmes du nouveau-né;83;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P90;convulsions du nouveau-né;29;< 5
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P91;autres affections cérébrales du nouveau-né;84;10
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P92;problèmes alimentaires du nouveau-né;610;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P93;réactions et intoxications dues à des médicaments administrés à un nouveau-né;< 5;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P94;troubles du tonus musculaire du nouveau-né;25;11
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P95;mort fœtale;12;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P96;autres affections prenant naissance au cours de la période prénatale;345;< 5
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);;;5712;257
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q00;anencéphalie et malformations similaires;0;< 5
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q01;encéphalocèle;14;< 5
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q02;microcéphalie;11;23
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q03;hydrocéphalie congénitale;47;12
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q04;autres malformations congénitales du cerveau;74;82
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q05;spina bifida;30;22
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q06;autres malformations congénitales de la moelle épinière;24;6
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q07;autres malformations congénitales du système nerveux;42;18
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q10;malformations congénitales des paupières, de l'appareil lacrymal et de l'orbite;26;221
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q11;anophtalmie, microphtalmie et macrophtalmie;0;< 5
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q12;malformations congénitales du cristallin;31;92
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q13;malformations congénitales de la chambre antérieure de l'œil;< 5;8
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q14;malformations congénitales de la chambre postérieure de l'œil;< 5;8
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q15;autres malformations congénitales de l'œil;36;38
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q16;malformations congénitales de l'oreille avec atteinte de l'audition;57;25
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q17;autres malformations congénitales de l'oreille;156;1634
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q18;autres malformations congénitales de la face et du cou;216;221
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q20;malformations congénitales des cavités et orifices cardiaques;182;< 5
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q21;malformations congénitales du septum cardiaque;992;81
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q22;malformations congénitales des valves pulmonaire et tricuspide;130;5
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q23;malformations congénitales des valves aortique et mitrale;368;34
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q24;autres malformations congénitales cardiaques;158;47
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q25;malformations congénitales des grosses artères;241;24
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q26;malformations congénitales des grandes veines;53;< 5
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q27;autres malformations congénitales du système vasculaire périphérique;263;281
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q28;autres malformations congénitales de l'appareil circulatoire;303;79
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q30;malformations congénitales du nez;49;29
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q31;malformations congénitales du larynx;147;45
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q32;malformations congénitales de la trachée et des bronches;29;30
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q33;malformations congénitales du poumon;29;9
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q34;autres malformations congénitales de l'appareil respiratoire;12;< 5
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q35;fente palatine;138;17
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q36;fente labiale;60;27
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q37;fente labio-palatine;189;27
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q38;autres malformations congénitales de la langue, de la bouche et du pharynx;57;822
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q39;malformations congénitales de l'œsophage;62;22
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q40;autres malformations congénitales du système digestif supérieur;154;29
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q41;absence, atrésie et sténose congénitales de l'intestin grêle;12;< 5
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q42;absence, atrésie et sténose congénitales du côlon;51;< 5
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q43;autres malformations congénitales de l'intestin;391;1491
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q44;malformations congénitales de la vésicule biliaire, des voies biliaires et du foie;152;12
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q45;autres malformations congénitales de l'appareil digestif;20;60
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q50;malformations congénitales des ovaires, des trompes de Fallope et des ligaments larges;70;22
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q51;malformations congénitales de l'utérus et du col de l'utérus;55;291
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q52;autres malformations congénitales des organes génitaux féminins;29;191
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q53;cryptorchidie et ectopie testiculaire;243;2093
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q54;hypospadias;363;227
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q55;autres malformations congénitales des organes génitaux masculins;76;329
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q56;non-différenciation sexuelle et pseudohermaphrodisme;< 5;0
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q60;agénésie rénale et autres défauts de développement du rein;12;< 5
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q61;maladie kystique du rein;187;23
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q62;anomalies congénitales obstructives du bassinet et malformations congénitales de l'uretère;423;125
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q63;autres malformations congénitales du rein;22;13
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q64;autres malformations congénitales de l'appareil urinaire;123;137
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q65;malformations congénitale de la hanche;277;62
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q66;malformation congénitale des pieds;412;234
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q67;anomalies morphologiques congénitales de la tête, de la face, du rachis et du thorax;342;80
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q68;autres malformations congénitales musculosquelettiques;45;64
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q69;polydactylie;38;113
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q70;syndactylie;33;54
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q71;sous-développement du membre supérieur;11;7
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q72;sous-développement du membre inférieur;24;5
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q73;sous-développement d'un membre non spécifié;0;< 5
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q74;autres malformations congénitales de(s) membre(s);156;203
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q75;autres malformations congénitales des os du crâne et de la face;134;73
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q76;malformations congénitales du rachis et du thorax osseux;54;28
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q77;ostéochondrodysplasie avec défauts de croissance des os longs et de la colonne vertébrale;15;7
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q78;autres ostéochondrodysplasies;137;25
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q79;malformations congénitales du système musculosquelettique, non classées ailleurs;92;126
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q80;ichtyose congénitale;< 5;< 5
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q81;épidermolyse bulleuse;11;< 5
