hfdst;icd_code;diagnose;klass_hosp;dag_hosp
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O76;afwijking hartslag en -ritme van foetus als complicatie voor arbeid en bevalling;2882;18
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O77;andere foetale stress als complicatie voor arbeid en bevalling;2250;12
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O80;contact voor een voldragen niet-gecompliceerde bevalling;5696;95
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O82;contact voor een bevalling via keizersnede zonder indicatie;151;0
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O85;puerperale sepsis;15;0
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O86;andere puerperale infecties;471;15
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O87;veneuze complicaties en hemorroïden tijdens puerperium;207;7
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O88;obstetrische embolie;39;0
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O89;complicaties van anesthesie tijdens puerperium;43;< 5
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O90;complicaties van puerperium, niet elders geclassificeerd;735;44
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O91;infecties van mamma verband houdend met bevalling, puerperium en lactatie;276;25
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O92;andere stoornissen van mamma en lactatie verband houdend met zwangerschap en puerperium;262;< 5
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O94;laat gevolg van een complicatie van zwangerschap, bevalling en puerperium;< 5;< 5
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O98;maternale infectieuze en parasitaire ziekten, elders geclassificeerd, maar optredend als complicatie van zwangerschap, bevalling en puerperium;703;53
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O99;andere maternale ziekten, elders geclassificeerd, maar optredend als complicatie van zwangerschap, bevalling en puerperium;14457;387
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O9A;maligne neoplasmata bij moeder, traumatische letsels, mishandeling elders geclassificeerd maar optredend als complicatie van zwangerschap, bevalling, puerperium;200;23
XV - Zwangerschap, bevalling en kraambed (O00-O9A);;;140155;11029
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P00;pasgeborene (vermoedelijk) beïnvloed door maternale aandoeningen welke niet gerelateerd hoeven te zijn aan huidige zwangerschap;18;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P01;pasgeborene (vermoedelijk) beïnvloed door zwangerschapscomplicaties bij moeder;6;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P02;pasgeborene (vermoedelijk) beïnvloed door complicaties van placenta, navelstreng en vliezen;< 5;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P03;pasgeborene (vermoedelijk) beïnvloed door andere complicaties van arbeid en bevalling;< 5;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P04;pasgeborene (vermoedelijk) beïnvloed door schadelijke factoren overgebracht via placenta of moedermelk;10;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P05;stoornissen gerelateerd aan trage foetale groei en foetale ondervoeding;51;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P07;stoornissen gerelateerd aan korte zwangerschapsduur en laag geboortegewicht, niet elders geclassificeerd;1338;8
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P08;stoornissen gerelateerd aan lange zwangerschapsduur en hoog geboortegewicht;32;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P09;abnormale bevindingen bij een neonatale screening;< 5;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P10;intracraniale laceratie en bloeding door geboortetrauma;< 5;< 5
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P11;andere letsels van centraal zenuwstelsel door geboortetrauma;< 5;< 5
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P12;letsel van hoofdhuid door geboortetrauma;12;< 5
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P13;letsel van skelet door geboortetrauma;< 5;< 5
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P14;letsel van perifeer zenuwstelsel door geboortetrauma;12;7
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P15;andere letsels door geboortetrauma;< 5;< 5
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P19;metabole acidemie bij pasgeborene;0;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P22;respiratoire nood van pasgeborene;260;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P23;congenitale pneumonie;21;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P24;neonatale aspiratie;59;10
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P25;interstitieel emfyseem en gerelateerde aandoeningen, ontstaan in perinatale periode;36;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P26;longbloeding, ontstaan in perinatale periode;0;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P27;chronische respiratoire ziekte, ontstaan in perinatale periode;34;6
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P28;andere respiratoire aandoeningen, ontstaan in perinatale periode;323;< 5
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P29;cardiovasculaire stoornissen, ontstaan in perinatale periode;62;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P35;congenitale virusziekten;85;< 5
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P36;bacteriële sepsis van pasgeborene;58;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P37;andere congenitale infectieuze en parasitaire ziekten;40;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P38;omfalitis van pasgeborene;26;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P39;andere infecties specifiek voor perinatale periode;492;< 5
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P50;pasgeborene beïnvloed door intra-uterien (foetaal) bloedverlies;< 5;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P51;umbilicale bloeding van pasgeborene;< 5;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P52;andere intracraniale niet-traumatische bloeding van pasgeborene;18;< 5
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P53;hemorragische ziekte van pasgeborene;0;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P54;andere neonatale bloedingen;20;< 5
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P55;hemolytische ziekte van pasgeborene;93;5
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P56;hydrops foetalis door hemolytische ziekte;0;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P57;kernicterus;0;< 5
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P58;neonatale geelzucht door andere excessieve hemolyses;8;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P59;neonatale geelzucht door andere en niet gespecificeerde oorzaken;964;< 5
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P60;gedissemineerde intravasculaire coagulatie van pasgeborene;0;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P61;andere perinatale hematologische stoornissen;25;< 5
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P70;transitoire stoornissen van koolhydraatmetabolisme van pasgeborene;26;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P71;transitoire neonatale stoornissen van calcium- en magnesiummetabolisme;< 5;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P72;andere transitoire neonatale endocriene stoornissen;< 5;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P74;andere transitoire elektrolyten- en stofwisselingsstoornissen van pasgeborene;42;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P76;andere intestinale obstructies van pasgeborene;12;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P77;necrotiserende enterocolitis van pasgeborene;7;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P78;andere perinatale stoornissen van spijsverteringsstelsel;254;< 5
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P80;hypothermie van pasgeborene;14;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P81;andere stoornissen van temperatuurregulatie van pasgeborene;252;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P83;andere aandoeningen van integument specifiek voor pasgeborene;56;138
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P84;andere problemen van pasgeborene;67;< 5
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P90;convulsies bij pasgeborene;45;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P91;andere stoornissen van cerebrale toestand van pasgeborene;72;24
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P92;voedingsproblemen bij pasgeborene;584;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P93;reacties op en intoxicaties door drugs toegediend aan een pasgeborene;0;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P94;stoornissen van spiertonus van pasgeborene;23;9
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P95;doodgeboorte;39;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P96;andere aandoeningen, ontstaan in perinatale periode;289;< 5
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);;;5907;234
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q00;anencefalie en soortgelijke misvormingen;< 5;< 5
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q01;encefalocele;8;< 5
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q02;microcefalie;12;25
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q03;congenitale hydrocefalie;51;21
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q04;andere congenitale misvormingen van hersenen;67;63
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q05;spina bifida;23;15
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q06;andere congenitale misvormingen van ruggenmerg;19;9
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q07;andere congenitale misvormingen van zenuwstelsel;37;10
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q10;congenitale misvormingen van ooglid, traanapparaat en orbita;30;228
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q11;anoftalmie, microftalmie en macroftalmie;< 5;< 5
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q12;congenitale lensmisvormingen;34;82
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q13;congenitale misvormingen van voorste oogsegment;11;14
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q14;congenitale misvormingen van achterste oogsegment;< 5;6
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q15;andere congenitale misvormingen van oog;38;29
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q16;congenitale misvormingen van oor met vermindering van gehoor als gevolg;35;35
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q17;andere congenitale misvormingen van oor;143;1647
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q18;andere congenitale misvormingen van aangezicht en hals;196;230
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q20;congenitale misvormingen van hartkamers en -verbindingen;192;5
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q21;congenitale misvormingen van hartsepta;1087;97
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q22;congenitale misvormingen van pulmonalis- en tricuspidaliskleppen;144;8
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q23;congenitale misvormingen van aorta- en mitraliskleppen;382;36
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q24;andere congenitale misvormingen van hart;205;61
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q25;congenitale misvormingen van grote arteriën;263;17
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q26;congenitale misvormingen van grote venen;47;< 5
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q27;andere congenitale misvormingen van perifeer vaatstelsel;251;301
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q28;andere congenitale misvormingen van circulatoir systeem;289;85
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q30;congenitale misvormingen van neus;54;32
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q31;congenitale misvormingen van larynx;244;47
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q32;congenitale misvormingen van trachea en bronchus;29;27
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q33;congenitale misvormingen van long;39;5
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q34;andere congenitale misvormingen van ademhalingsstelsel;11;< 5
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q35;gespleten gehemelte;144;10
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q36;gespleten lip;40;25
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q37;gespleten gehemelte met gespleten lip;187;24
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q38;andere congenitale misvormingen van tong, mond en farynx;36;830
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q39;congenitale misvormingen van oesofagus;45;32
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q40;andere congenitale misvormingen van bovenste deel van tractus digestivus;141;16
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q41;congenitale afwezigheid, atresie en stenose van dunne darm;13;< 5
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q42;congenitale afwezigheid, atresie en stenose van dikke darm;48;12
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q43;andere congenitale misvormingen van darm;365;1603
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q44;congenitale misvormingen van galblaas, galwegen en lever;179;18
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q45;andere congenitale misvorming van spijsverteringsstelsel;30;56
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q50;congenitale misvormingen van ovarium, tuba Fallopii en ligamentum latum;52;26
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q51;congenitale misvormingen van uterus en cervix;37;270
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q52;congenitale misvormingen van vrouwelijke geslachtsorganen;21;210
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q53;niet-ingedaalde en ectopische testis;236;2035
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q54;hypospadie;315;240
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q55;congenitale misvormingen van mannelijke geslachtsorganen;92;329
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q56;onbepaald geslacht en pseudohermafroditisme;< 5;< 5
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q60;agenesie en andere onderontwikkeling van nier;13;< 5
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q61;cysteuze nierziekte;175;17
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q62;congenitale obstructieve defecten van bekken en congenitale misvormingen van ureter;376;135
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q63;andere congenitale misvormingen van nier;17;13
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q64;andere congenitale misvormingen van urinewegen;133;141
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q65;gespecificeerde congenitale misvormingen van heup;316;52
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q66;congenitale misvorming van voeten;373;206
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q67;congenitale misvormingen van botspierstelsel van hoofd, aangezicht, wervelkolom en borstkas;334;66
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q68;andere congenitale misvormingen van botspierstelsel;49;76
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q69;polydactylie;34;146
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q70;syndactylie;46;47
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q71;onderontwikkeling van bovenste extremiteit;9;9
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q72;onderontwikkeling van onderste extremiteit;34;13
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q73;onderontwikkeling van niet gespecificeerde extremiteit;0;0
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q74;andere congenitale misvormingen van extremiteit(en);163;214
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q75;andere congenitale misvormingen van schedel en aangezichtsbeenderen;109;61
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q76;congenitale misvormingen van wervelkolom en benige thorax;58;15
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q77;osteochondrodysplasie met groeistoornissen van pijpbeenderen en wervelkolom;20;7
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q78;andere osteochondrodysplasieën;101;25
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q79;congenitale misvormingen van musculoskeletaal systeem, niet elders geclassificeerd;131;47
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q80;congenitale ichthyose;9;0
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q81;Epidermolysis bullosa;< 5;< 5
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q82;andere congenitale misvormingen van huid;84;233
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q83;congenitale misvormingen van mamma;103;102
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q84;andere congenitale misvormingen van huidadnexen;11;25
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q85;facomatosen, niet elders geclassificeerd;164;210
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q86;congenitale gestoorde-ontwikkelingssyndromen door bekende exogene oorzaken, niet elders geclassificeerd;7;< 5
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q87;andere gespecificeerde congenitale gestoorde-ontwikkelingssyndromen waarbij multipele orgaansystemen zijn aangedaan;209;92
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q89;andere congenitale misvormingen, niet elders geclassificeerd;313;75
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q90;syndroom van Down;26;< 5
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q91;trisomie 18 en trisomie 13;5;< 5
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q92;andere totale en partiële trisomieën van autosomen, niet elders geclassificeerd;5;< 5
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q93;monosomieën en deleties van autosomen, niet elders geclassificeerd;29;12
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q95;gebalanceerde herschikkingen en structurele markers, niet elders geclassificeerd;0;0
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q96;syndroom van Turner;< 5;< 5
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q97;andere abnormaliteiten van geslachtschromosoom, vrouwelijk fenotype, niet elders geclassificeerd;< 5;< 5
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q98;andere abnormaliteiten van geslachtschromosoom, mannelijk fenotype, niet elders geclassificeerd;5;< 5
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q99;andere abnormaliteiten van chromosoom, niet elders geclassificeerd;14;8
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);;;9408;10953
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R00;afwijkingen van hartslag;2602;171
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R01;hartgeruisen en andere geluiden van cardiale oorsprong;< 5;< 5
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R03;meting van verhoogde of verlaagde bloeddruk zonder diagnose;27;< 5
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R04;bloeding van luchtwegen;1695;834
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R05;hoesten;349;427
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R06;abnormaliteiten van ademhaling;8515;1294
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R07;pijn in keel en borst;8163;2648
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R09;andere symptomen en tekens betreffende circulatoire en respiratoire stelsels;733;177
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R10;pijn in buik en bekken;6384;8840
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R11;misselijkheid en braken;3255;391
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R12;pyrosis [zuurbranden];53;473
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R13;afagie en dysfagie;744;502
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R14;flatulentie en verwante aandoeningen;68;506
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R15;fecale incontinentie;170;297
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R16;hepatomegalie en splenomegalie, niet elders geclassificeerd;32;14
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R17;niet gespecificeerde icterus;46;12
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R18;ascites;336;81
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R19;andere symptomen en tekens van spijsverteringsstelsel en abdomen;1822;10527
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R20;stoornissen van huidsensibiliteit;507;37
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R21;rash en andere niet-specifieke huideruptie;100;5
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R22;gelokaliseerde zwelling, massa en knobbel van huid en subcutis;109;276
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R23;andere veranderingen van huid;175;28
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R25;abnormale onwillekeurige bewegingen;213;21
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R26;abnormaliteiten van gang en mobiliteit;1047;36
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R27;ander gebrek aan coördinatie;76;12
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R29;andere symptomen en tekens betreffende zenuwstelsel en musculoskeletaal stelsel;2495;22
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R30;pijn verband houdend met mictie;72;464
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R31;hematurie;1417;2478
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R32;niet gespecificeerde urine-incontinentie;106;208
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R33;urineretentie;1691;338
