chap;code_icd;diagnostic;hosp_class;hosp_de_jour
15 - Grossesse, accouchement et puerpéralité (O00-O9A);O69;travail et accouchement compliqués d'anomalies du cordon ombilical;4857;33
15 - Grossesse, accouchement et puerpéralité (O00-O9A);O70;déchirure périnéale au cours de l'accouchement;10045;68
15 - Grossesse, accouchement et puerpéralité (O00-O9A);O71;autre traumatisme obstétrical;354;< 5
15 - Grossesse, accouchement et puerpéralité (O00-O9A);O72;hémorragie du post-partum;662;494
15 - Grossesse, accouchement et puerpéralité (O00-O9A);O73;rétention du placenta et des membranes, sans hémorragie;170;671
15 - Grossesse, accouchement et puerpéralité (O00-O9A);O74;complication d'anesthésie au cours du travail et de l'accouchement;9;0
15 - Grossesse, accouchement et puerpéralité (O00-O9A);O75;autres complications du travail et de l'accouchement, non classées ailleurs;1280;5
15 - Grossesse, accouchement et puerpéralité (O00-O9A);O76;anomalie de fréquence et de rythme cardiaque fœtal compliquant le travail et l'accouchement;3250;23
15 - Grossesse, accouchement et puerpéralité (O00-O9A);O77;autre stress fœtal compliquant le travail et l'accouchement;2342;23
15 - Grossesse, accouchement et puerpéralité (O00-O9A);O80;contact pour accouchement normal à terme;4815;53
15 - Grossesse, accouchement et puerpéralité (O00-O9A);O82;contact pour une césarienne sans indication;160;0
15 - Grossesse, accouchement et puerpéralité (O00-O9A);O85;sepsis puerpéral;12;0
15 - Grossesse, accouchement et puerpéralité (O00-O9A);O86;autres infections puerpérales;456;26
15 - Grossesse, accouchement et puerpéralité (O00-O9A);O87;complications veineuses et hémorroïdes au cours du post-partum;220;< 5
15 - Grossesse, accouchement et puerpéralité (O00-O9A);O88;embolie obstétricale;33;0
15 - Grossesse, accouchement et puerpéralité (O00-O9A);O89;complications d'anesthésie au cours du post-partum;49;< 5
15 - Grossesse, accouchement et puerpéralité (O00-O9A);O90;complications du post-partum, non classées ailleurs;771;55
15 - Grossesse, accouchement et puerpéralité (O00-O9A);O91;infections mammaires associées à l'accouchement, le post-partum et la lactation;304;40
15 - Grossesse, accouchement et puerpéralité (O00-O9A);O92;autres troubles du sein et de la lactation associés à la grossesse et au post-partum;181;< 5
15 - Grossesse, accouchement et puerpéralité (O00-O9A);O94;séquelles de complications de la grossesse, de l'accouchement et du post-partum;< 5;7
15 - Grossesse, accouchement et puerpéralité (O00-O9A);O98;maladies infectieuses et parasitaires de la mère classées ailleurs mais compliquant la grossesse, l'accouchement et le post-partum;642;55
15 - Grossesse, accouchement et puerpéralité (O00-O9A);O99;autres maladies de la mère classées ailleurs, mais compliquant la grossesse, l'accouchement et le post-partum;14127;407
15 - Grossesse, accouchement et puerpéralité (O00-O9A);O9A;néoplasmes malins chez la mère, lésions traumatiques, abus classés ailleurs mais compliquant la grossesse, l'accouchement et le post-partum.;180;13
15 - Grossesse, accouchement et puerpéralité (O00-O9A);;;139428;11542
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P00;nouveau-né (soupçonné d'être) affecté par des troubles et maladies de la mère, éventuellement sans rapport avec la grossesse actuelle;12;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P01;nouveau-né (soupçonné d'être) affecté par des complications de la grossesse chez la mère;< 5;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P02;nouveau-né (soupçonné d'être) affecté par des complications concernant le placenta, le cordon ombilical et les membranes;6;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P03;nouveau-né (soupçonné d'être) affecté par d'autres complications du travail et de l'accouchement;5;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P04;nouveau-né (soupçonné d'être) affecté par des substances nocives transmises par le placenta et le lait maternel;11;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P05;troubles du nouveau-né dû à un retard de croissance et à la malnutrition du fœtus;75;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P07;troubles liés à la brièveté de la gestation et un poids de naissance insuffisant, non classés ailleurs;1298;8
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P08;troubles liés à une gestation prolongée et un poids élevé à la naissance;20;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P09;résultats anormaux d'un examen néonatal;6;< 5
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P10;lacération et hémorragie intracrâniennes dues à un traumatisme obstétrical;< 5;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P11;autres lésions du système nerveux central dues à un traumatisme obstétrical;< 5;< 5
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P12;lésion du cuir chevelu due à un traumatisme obstétrical;14;< 5
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P13;lésion du squelette due à un traumatisme obstétrical;< 5;< 5
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P14;lésion du système nerveux périphérique due à un traumatisme obstétrical;7;14
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P15;autres traumatismes obstétricaux;< 5;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P19;acidémie métabolique du nouveau-né;0;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P22;détresse respiratoire du nouveau-né;258;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P23;pneumonie congénitale;15;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P24;aspiration néonatale;56;< 5
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P25;emphysème interstitiel et affections apparentées survenant pendant la période périnatale;45;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P26;hémorragie pulmonaire survenant pendant la période périnatale;0;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P27;maladies respiratoires chroniques survenant pendant la période périnatale;38;< 5
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P28;autres affections respiratoires survenant pendant la période périnatale;363;< 5
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P29;troubles cardio-vasculaires survenant pendant la période périnatale;45;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P35;maladies virales congénitales;105;< 5
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P36;sepsis bactérien du nouveau-né;62;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P37;autres maladies infectieuses et parasitaires congénitales;21;< 5
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P38;omphalite du nouveau-né;31;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P39;autres infections spécifiques à la période périnatale;477;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P50;nouveau-né affecté par perte de sang intra-utérin (fœtal);< 5;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P51;hémorragie ombilicale du nouveau-né;< 5;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P52;hémorragie intracrânienne non traumatique du nouveau-né;15;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P53;maladie hémorragique du nouveau-né;0;< 5
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P54;autres hémorragies néonatales;17;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P55;maladie hémolytique du nouveau-né;89;< 5
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P56;hydropisie fœtale due à une maladie hémolytique;0;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P57;ictère nucléaire;< 5;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P58;ictère néonatal dû à d'autres hémolyses excessives;7;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P59;ictère néonatal dû à des causes autres et non spécifiées;921;< 5
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P60;coagulation intravasculaire disséminée chez le nouveau-né;0;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P61;autres troubles hématologiques périnatals;38;< 5
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P70;troubles transitoires du métabolisme des glucides chez le nouveau-né;29;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P71;troubles transitoires du métabolisme du calcium et du magnésium chez le nouveau-né;0;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P72;autres troubles endocriniens transitoires du nouveau-né;0;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P74;autres troubles électrolytiques et métaboliques transitoires du nouveau-né;32;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P76;autres occlusions intestinales du nouveau-né;25;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P77;entérocolite nécrosante du nouveau-né;8;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P78;autres troubles périnatals de l'appareil digestif;262;5
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P80;hypothermie du nouveau-né;20;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P81;autres troubles de la régulation thermique du nouveau-né;215;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P83;autres affections des téguments spécifiques du nouveau-né;43;159
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P84;autres problèmes du nouveau-né;99;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P90;convulsions du nouveau-né;43;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P91;autres affections cérébrales du nouveau-né;82;18
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P92;problèmes alimentaires du nouveau-né;599;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P93;réactions et intoxications dues à des médicaments administrés à un nouveau-né;0;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P94;troubles du tonus musculaire du nouveau-né;17;10
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P95;mort fœtale;8;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P96;autres affections prenant naissance au cours de la période prénatale;285;< 5
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);;;5848;247
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q00;anencéphalie et malformations similaires;0;0
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q01;encéphalocèle;16;< 5
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q02;microcéphalie;10;28
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q03;hydrocéphalie congénitale;47;13
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q04;autres malformations congénitales du cerveau;66;51
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q05;spina bifida;18;15
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q06;autres malformations congénitales de la moelle épinière;17;11
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q07;autres malformations congénitales du système nerveux;46;23
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q10;malformations congénitales des paupières, de l'appareil lacrymal et de l'orbite;24;244
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q11;anophtalmie, microphtalmie et macrophtalmie;< 5;6
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q12;malformations congénitales du cristallin;34;87
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q13;malformations congénitales de la chambre antérieure de l'œil;7;15
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q14;malformations congénitales de la chambre postérieure de l'œil;< 5;7
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q15;autres malformations congénitales de l'œil;34;40
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q16;malformations congénitales de l'oreille avec atteinte de l'audition;38;39
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q17;autres malformations congénitales de l'oreille;167;1569
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q18;autres malformations congénitales de la face et du cou;201;236
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q20;malformations congénitales des cavités et orifices cardiaques;191;8
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q21;malformations congénitales du septum cardiaque;1102;89
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q22;malformations congénitales des valves pulmonaire et tricuspide;133;< 5
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q23;malformations congénitales des valves aortique et mitrale;442;41
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q24;autres malformations congénitales cardiaques;203;58
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q25;malformations congénitales des grosses artères;329;19
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q26;malformations congénitales des grandes veines;53;5
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q27;autres malformations congénitales du système vasculaire périphérique;232;290
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q28;autres malformations congénitales de l'appareil circulatoire;348;95
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q30;malformations congénitales du nez;49;43
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q31;malformations congénitales du larynx;194;53
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q32;malformations congénitales de la trachée et des bronches;42;28
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q33;malformations congénitales du poumon;47;9
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q34;autres malformations congénitales de l'appareil respiratoire;16;0
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q35;fente palatine;133;10
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q36;fente labiale;40;27
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q37;fente labio-palatine;206;33
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q38;autres malformations congénitales de la langue, de la bouche et du pharynx;52;851
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q39;malformations congénitales de l'œsophage;58;27
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q40;autres malformations congénitales du système digestif supérieur;179;18
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q41;absence, atrésie et sténose congénitales de l'intestin grêle;14;< 5
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q42;absence, atrésie et sténose congénitales du côlon;33;< 5
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q43;autres malformations congénitales de l'intestin;336;1505
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q44;malformations congénitales de la vésicule biliaire, des voies biliaires et du foie;173;12
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q45;autres malformations congénitales de l'appareil digestif;34;45
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q50;malformations congénitales des ovaires, des trompes de Fallope et des ligaments larges;56;26
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q51;malformations congénitales de l'utérus et du col de l'utérus;50;328
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q52;autres malformations congénitales des organes génitaux féminins;27;193
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q53;cryptorchidie et ectopie testiculaire;216;1879
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q54;hypospadias;336;260
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q55;autres malformations congénitales des organes génitaux masculins;80;365
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q56;non-différenciation sexuelle et pseudohermaphrodisme;0;< 5
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q60;agénésie rénale et autres défauts de développement du rein;11;< 5
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q61;maladie kystique du rein;184;15
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q62;anomalies congénitales obstructives du bassinet et malformations congénitales de l'uretère;409;105
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q63;autres malformations congénitales du rein;18;12
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q64;autres malformations congénitales de l'appareil urinaire;118;111
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q65;malformations congénitale de la hanche;326;46
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q66;malformation congénitale des pieds;368;247
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q67;anomalies morphologiques congénitales de la tête, de la face, du rachis et du thorax;391;95
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q68;autres malformations congénitales musculosquelettiques;47;79
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q69;polydactylie;32;146
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q70;syndactylie;24;28
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q71;sous-développement du membre supérieur;13;8
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q72;sous-développement du membre inférieur;34;13
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q73;sous-développement d'un membre non spécifié;0;0
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q74;autres malformations congénitales de(s) membre(s);155;184
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q75;autres malformations congénitales des os du crâne et de la face;134;74
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q76;malformations congénitales du rachis et du thorax osseux;75;26
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q77;ostéochondrodysplasie avec défauts de croissance des os longs et de la colonne vertébrale;17;9
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q78;autres ostéochondrodysplasies;114;28
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q79;malformations congénitales du système musculosquelettique, non classées ailleurs;115;54
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q80;ichtyose congénitale;7;0
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q81;épidermolyse bulleuse;6;< 5
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q82;autres malformations congénitales de la peau;87;279
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q83;malformations congénitales du sein;72;107
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q84;autres malformations congénitales du tégument;11;23
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q85;phacomatoses, non classées ailleurs;166;215
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q86;syndromes congénitaux malformatifs dus à des causes exogènes connues, non classés ailleurs;5;5
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q87;autres syndromes congénitaux malformatifs spécifiés atteignant plusieurs systèmes;186;44
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q89;autres malformations congénitales, non classées ailleurs;271;74
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q90;syndrome de Down;32;12
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q91;trisomie 18 et trisomie 13;< 5;< 5
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q92;autres trisomies et trisomies partielles des autosomes, non classées ailleurs;< 5;< 5
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q93;monosomies et délétions des autosomes, non classées ailleurs;20;6
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q95;réarrangements équilibrés et marqueurs structuraux, non classés ailleurs;0;0
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q96;syndrome de Turner;8;< 5
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q97;autres anomalies des chromosomes sexuels, phénotype féminin, non classées ailleurs;< 5;< 5
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q98;autres anomalies des chromosomes sexuels, phénotype masculin, non classées ailleurs;5;8
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q99;autres anomalies des chromosomes, non classées ailleurs;13;12
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);;;9619;10795
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R00;anomalies du rythme cardiaque;2400;187
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R01;souffles et autres bruits cardiaques;7;< 5
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R03;constatation d'une anomalie de la tension artérielle, sans diagnostic;20;0
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R04;hémorragie des voies respiratoires;1626;829
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R05;toux;325;417
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R06;anomalies de la respiration;8004;1372
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R07;douleur au niveau de la gorge et du thorax;8101;2933
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R09;autres symptômes et signes relatifs aux appareils circulatoire et respiratoire;683;136
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R10;douleur abdominale et pelvienne;6173;8327
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R11;nausées et vomissements;3179;326
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R12;pyrosis;56;394
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R13;aphagie et dysphagie;702;465
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R14;flatulence et troubles apparentés;67;503
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R15;incontinence fécale;187;332
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R16;hépatomégalie et splénomégalie, non classées ailleurs;36;20
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R17;ictère, non spécifié;54;6
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R18;ascites;326;71
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R19;autres symptômes et signes impliquant le système digestif et l'abdomen;1625;11563
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R20;troubles de la sensibilité cutanée;571;31
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R21;rash et autre éruption cutanée non spécifiée;76;< 5
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R22;tuméfactions et masses localisées de la peau et du tissu sous-cutané;95;278
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R23;autres modifications de la peau;184;25
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R25;mouvements involontaires anormaux;218;27
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R26;anomalies de la démarche et de la mobilité;915;25
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R27;autre manque de coordination;73;6
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R29;autres symptômes et signes impliquant les systèmes nerveux et musculosquelettique;2353;29
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R30;miction douloureuse;66;394
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R31;hématurie;1404;2709
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R32;incontinence urinaire, non spécifiée;86;246
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R33;rétention d'urine;1528;396
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R34;anurie et oligurie;63;< 5
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R35;polyurie;64;525
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R36;écoulement urétral;< 5;76
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R37;dysfonctionnement sexuel, non spécifié;0;0
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R39;symptômes et signes impliquant le système urogénital, autres et non spécifiés;1068;853
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R40;somnolence, stupeur et coma;1274;5
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R41;autres symptômes et signes impliquant les fonctions cognitives et la conscience;2091;26
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R42;étourdissements et éblouissements;1971;44
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R43;troubles de l'odorat et du goût;14;7
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R44;autres symptômes et signes relatifs aux sensations et aux perceptions générales;293;< 5
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R45;symptômes et signes relatifs à l'état émotionnel;1175;6
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R46;symptômes et signes relatifs à l'apparence et au comportement;30;< 5
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R47;troubles du langage, non classés ailleurs;294;18
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R48;dyslexie et autres troubles de la fonction symbolique, non classés ailleurs;7;< 5
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R49;troubles de la voix et de la sonorité;22;113
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R50;fièvre d'origine autre et inconnue;3618;29
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R51;céphalée;1353;167
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R52;douleur, non spécifiée;78;108
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R53;malaise et fatigue;4686;126
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R54;sénilité;461;0
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R55;syncope et collapsus;8283;343
