chap;code_icd;diagnostic;hosp_class;hosp_de_jour
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P35;maladies virales congénitales;79;8
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P36;sepsis bactérien d'un nouveau-né;59;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P37;d'autres maladies infectieuses et parasitaires congénitales;23;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P38;omphalite légère;16;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P39;d'autres infections spécifiques à la période périnatale;557;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P50;nouveau-né affecté par perte de sang intra-utérin (foetal);< 5;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P51;hémorragie ombilicale d'un nouveau-né;0;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P52;hémorragie intracrânienne non traumatique d'un nouveau-né;22;< 5
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P53;maladie hémorragique d'un nouveau-né;0;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P54;autre hémorragie néonatale;21;< 5
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P55;maladie hémolytique du foetus et du nouveau-né;120;11
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P56;hydrops foetal dû à une maladie hémolytique;0;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P57;ictère nucléaire;0;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P58;ictère néonatal dû à une autre hémolyse excessive;7;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P59;ictère néonatal dû à des causes autres et non spécificées;1117;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P60;coagulation intravasculaire disséminée d'un nouveau-né;0;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P61;autres affections hématologiques de la période périnatale;24;12
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P70;anomalies transitoires du métabolisme des glucides spécifiques du nouveau-né;33;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P71;troubles transitoirs du métabolisme du calcium et du magnésium du nouveau-né;< 5;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P72;d'autres troubles endocriniennes transitoirs du nouveau-né;5;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P74;d'autres troubles néonatals transitoires électrolytes et métaboliques;31;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P76;autres occlusions intestinales du nouveau-né;16;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P77;entérocolite nécrosante d'un nouveau-né;20;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P78;autres troubles périnataux du système digestif;235;< 5
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P80;hypothermie d'un nouveau-né;23;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P81;d'autres troubles de la régulation thermique d'un nouveau-né;263;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P83;d'autres affections des téguments spécifiques du nouveau-né;47;147
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P84;d'autres problèmes d'un nouveau-né;73;< 5
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P90;convulsions d'un nouveau-né;49;< 5
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P91;d'autres affections cérébrales du nouveau-né;88;38
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P92;problèmes alimentaires d'un nouveau-né;595;< 5
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P93;réactions et intoxications médicamenteuses du nouveau-né;0;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P94;troubles du tonus musculaire d'un nouveau-né;23;8
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P95;mort foetale;< 5;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P96;d'autres affections survenant au cours de la période périnatale;259;< 5
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q00;anencéphalie et malformations similaires;0;< 5
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q01;encéphalocèle;9;< 5
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q02;microcéphalie;5;26
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q03;hydrocéphalie congénitale;42;23
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q04;d'autres malformations congénitales du cerveau;70;65
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q05;spina bifida;14;18
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q06;d'autres malformations congénitales de la moelle épinière;15;17
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q07;d'autres malformations congénitales du système nerveux;30;21
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q10;malformations congénitales de la paupière, de l'appareil lacrimal et de l'orbite;20;256
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q11;anophtalmie, microphtalmie et macrophtalmie;< 5;5
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q12;malformations congénitales du cristallin;31;110
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q13;malformations congénitales de la chambre antérieure de l'oeil;8;14
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q14;malformations congénitales de la chambre postérieure de l'oeil;< 5;7
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q15;d'autres malformations congénitales de l'oeil;31;30
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q16;malformation congénitale de l'oreille causant une réduction de l'audition;31;47
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q17;d'autres malformations congénitales de l'oreille;128;1508
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q18;d'autres malformations congénitales de la face et du cou;173;249
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q20;malformations congénitales des cavités et des orifices cardiaques;124;7
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q21;malformations congénitales du septum cardiaque;991;133
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q22;malformations congénitales de la valve tricuspide;105;10
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q23;malformations congénitales des valves aortiques et mitrales;374;51
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q24;d'autres malformations cardiaques congénitales;145;80
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q25;malformations congénitales des grosses artères;284;25
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q26;malformation congénitale des grandes veines;39;< 5
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q27;d'autres malformations congénitales du système vasculaire périphérique;215;302
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q28;d'autres malformations congénitales du système circulatoire;260;103
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q30;malformations congénitales du nez;53;51
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q31;malformations congénitales du larynx;180;41
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q32;malformations congénitales de la trachée et des bronches;27;28
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q33;malformations congénitales du poumon;35;10
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q34;d'autres malformations congénitales du système respiratoire;19;14
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q35;fente palatine;135;15
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q36;fente labiale;44;31
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q37;fente palatine avec fente labiale;144;30
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q38;d'autres malformations congénitales de la langue, de la bouche et du pharynx;41;970
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q39;malformations congénitales de l'oesophage;57;43
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q40;malformations congénitales spécifiées du système digestif supérieur;176;16
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q41;absence, atrésie et sténose congénitales de l'intestin grêle;9;0
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q42;absence, atrésie et sténose congénitales du côlon;35;7
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q43;d'autres malformations congénitales de l'intestin;329;1530
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q44;malformations congénitales de la vésicule biliaire, des voies biliaires et du foie;122;14
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q45;d'autres malformations congénitales du système digestif;37;60
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q50;malformations congénitales des ovaires, des trompes de Fallope et des ligaments larges;34;19
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q51;malformation congénitale de l'utérus et du col de l'utérus;25;232
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q52;d'autres malformations congénitales des organes génitaux féminins;31;189
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q53;cryptorchidie et testicule ectopique;146;1811
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q54;hypospadias;318;246
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q55;d'autres malformations congénitales des organes génitaux masculins;87;354
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q56;sexe indétermminé et pseudo-hermaphrodisme;< 5;0
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q60;agénésie rénale et autres défauts de développement rénal;17;5
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q61;maladies kystiques du rein;147;25
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q62;anomalies congénitales obstructives du bassinet et malformations congénitales de l'uretère;381;97
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q63;d'autres malformations congénitales du rein;20;7
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q64;d'autres malformations congénitales du système urinaire;105;143
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q65;congénitale spécifiées de la hanche;299;58
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q66;malformations congénitales du pied;399;266
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q67;anomalies morphologiques congénitales de la tête, de la face, du rachis et du thorax;305;72
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q68;d'autres malformations congénitales musculosquelettiques;46;63
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q69;polydactylie;42;132
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q70;syndactylie;17;46
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q71;raccourcissement du membre supérieur;8;9
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q72;sous-développement du membre inférieur;32;14
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q73;sous-développement du membre non spécifié;< 5;< 5
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q74;d'autres malformations congénitales de membre(s);113;213
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q75;autres malformations congénitales des os du crâne et de la face;119;83
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q76;malformations congénitales du rachis et du thorax osseux;43;13
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q77;ostéochondrodysplasie avec anomalies de la croissance des os longs et du rachis;19;11
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q78;autres ostéochondrodysplasies;124;42
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q79;malformations congénitales du système ostéo-articulaire et des muscles, non classées ailleurs;80;55
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q80;ichtyose congénitale;< 5;0
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q81;épidermolyse bulleuse;8;0
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q82;d'autres malformations congénitales de la peau;47;233
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q83;absence congénitale du sein;75;140
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q84;d'autres malformations congénitales de l'intégument;7;19
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q85;phacomatoses, non classées ailleurs;152;202
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q86;syndromes congénitaux malformatifs dus à des causes exogènes connues, non classés ailleurs;< 5;< 5
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q87;d'autres syndromes congénitaux malformatifs spécifiés atteignant plusieurs systèmes;185;64
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q89;d'autres malformations congénitales, non classées ailleurs;208;61
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q90;syndrome de Down;19;6
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q91;trisomie 18 et trisomie 13;< 5;< 5
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q92;d'autres trisomies et trisomies partielles des autosomes, non classées ailleurs;0;< 5
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q93;monosomies et délétions des autosomes, non classées ailleurs;32;15
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q95;réarrangements équilibrés et marqueurs structuraux, non classés ailleurs;0;0
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q96;syndrome de Turner;5;< 5
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q97;d'autres anomalies des chromosomes sexuels, phénotype féminin, non classées ailleurs;0;0
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q98;d'autres anomalies des chromosomes sexuels, phénotype masculin, non classées ailleurs;< 5;< 5
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q99;d'autres anomalies des chromosomes, non classées ailleurs;14;18
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R00;anomalies du rythme cardiaque;2284;269
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R01;souffle cardiaque et d'autres bruits cardiaques;7;< 5
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R03;constatation d'une anomalie de la tension artérielle, sans diagnostic;16;< 5
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R04;hémorragie des voies respiratoires;1399;824
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R05;toux;401;272
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R06;anomalies de la respiration;7798;1854
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R07;douleur au niveau de la gorge et du thorax;6339;3319
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R09;autres symptômes et signes impliquant les appareils circulatoire et respiratoire;529;89
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R10;douleur abdominale et pelvienne;5027;9046
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R11;nausée et vomissement;3205;430
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R12;pyrosis;40;511
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R13;aphagie eet dysphagie;671;544
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R14;flatulence et affections apparentées;69;582
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R15;incontinence fécale;179;396
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R16;hépatomégalie et splénomégalie, non classées ailleurs;25;10
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R17;ictère, non spécifié;54;10
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R18;ascite;302;101
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R19;d'autres symptômes et signes impliquant le système digestif et l'abdomen;1464;12227
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R20;troubles de la sensibilité cutanée;491;56
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R21;rash et une autre éruption cutanée, non spécifiés;72;< 5
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R22;tuméfaction et masse localisée de la peau et du tissue sous-cutané;79;275
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R23;autres modifications de la peau;158;23
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R25;mouvements involontaires anormaux;210;23
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R26;anormalités de la démarche et de la mobilité;862;45
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R27;autre manque de coordination;74;10
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R29;d'autres symptômes et signes impliquant le système nerveux et le système musculosquelettique;2528;32
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R30;douleur associée à la miction;63;423
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R31;hématurie;1385;3187
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R32;incontinence urinaire, non spécifiée;57;209
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R33;rétention urinaire;1350;463
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R34;anurie et oligurie;63;< 5
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R35;polyurie;42;699
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R36;écoulement urétral;< 5;80
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R37;dysfonctionnement sexuel, non spécifié;0;0
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R39;symptômes et signes autres et non spécifiés impliquant le système génito-urinaire;1178;1069
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R40;somnolence, stupeur et coma;1133;10
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R41;d'autres symptômes et signes impliquant les fonctions cognitives et la conscience;1960;40
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R42;étourdissements et éblouissements;1662;84
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R43;troubles de l'odorat et du goût;8;6
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R44;autres symptômes et signes impliquant les sensations et les perceptions générales;322;< 5
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R45;symptômes et signes impliquant l'état émotionnel;1193;7
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R46;symptômes et signes impliquant l'apparence et le comportement;40;< 5
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R47;troubles de la parole, non classés ailleurs;336;16
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R48;dyslexie et autres troubles de la fonction symbolique, non classés ailleurs;22;< 5
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R49;troubles de la voix et de la sonorité;22;83
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R50;fièvre d'origine autre et inconnue;3878;38
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R51;céphalée;1066;158
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R52;douleur, non spécifiée;60;85
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R53;malaise et fatigue;4393;136
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R54;sénilité;365;< 5
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R55;syncope et collapsus;7431;395
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R56;convulsions non classées ailleurs;1418;40
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R57;choc, non classé ailleurs;499;10
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R58;hémorragie, non classée ailleurs;102;12
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R59;adénopathies;486;975
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R60;oedème, non classé ailleurs;256;33
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R61;hyperhidrose généralisée;28;< 5
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R62;retard du développement physiologique normal chez l'enfant et l'adulte;326;74
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R63;symptômes et signes relatifs à l'absorption d'aliments et de liquides;3074;885
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R64;cachexie;115;< 5
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R65;symptômes et signes associés à inflamation et infection systémiques;296;< 5
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R68;d'autres symptômes et signes généraux;985;31
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R69;maladie non spécifiée;41;88
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R70;accélération de la vitesse de sédimentation et anomalies de la viscosité plasmatique;20;< 5
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R71;anomalies des globules rouges;11;49
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R73;augmentation de la glycémie;19;5
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R74;anomalies des taux d'enzymes sériques;109;111
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R75;examen de laboratoire non concluant pour le virus d'immunodéficience humaine (HIV);0;0
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R76;d'autres anomalies de résultats immunologiques sériques;8;12
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R77;d'autres anomalies des protéines plasmatiques;9;8
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R78;présence de médicaments et d'autres substances non trouvées normalement dans le sang;601;5
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R79;d'autres résultats anormaux des examens chimiques du sang;898;131
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R80;protéinurie;27;< 5
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R81;glycosurie;< 5;< 5
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R82;résultats anormaux autres et non spécifiés de l'examen des urines;98;112
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R83;résultats anormaux du liquide céphalo-rachidien;< 5;0
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R84;résultats anormaux dans les prélèvements des organes respiratoires et du thorax;30;5
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R85;résultats anormaux de prélèvements effectués sur l'appareil digestif et la cavité abdominale;< 5;68
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R86;résultats anormaux de prélèvements effectués sur les organes génitaux masculins;0;< 5
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R87;résultats anormaux de prélèvements effectués sur les organes génitaux féminins;75;519
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R88;résultats anormaux de l'examen d'autres liquides et substances corporelles;0;< 5
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R89;résultats anormaux de prélèvements effectués sur d'autres organes, systèmes et tissus;8;10
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R90;résultats anormaux d'imagerie diagnostique du système nerveux central;68;25
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R91;résultats anormaux d'imagerie diagnostique du poumon;434;1197
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R92;résultats anormaux d'imagerie diagnostique du sein;< 5;11
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R93;résultats anormaux d'imagerie diagnostique d'autres parties du corps;215;835
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R94;résultats anormaux d'explorations fonctionnelles;495;861
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R97;marqueurs tumoraux anormaux;36;925
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R99;cause de mortalité mal définie et non précisée;42;< 5
19 - Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes (S00-T98);S00;traumatisme superficiel de la tête;1444;145
19 - Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes (S00-T98);S01;plaie ouverte de la tête;2142;1164
