hfdst;icd_code;diagnose;klass_hosp;dag_hosp
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P10;intracraniale laceratie en bloeding door geboortetrauma;< 5;< 5
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P11;andere letsels van centraal zenuwstelsel door geboortetrauma;6;< 5
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P12;letsel van hoofdhuid door geboortetrauma;7;< 5
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P13;letsel van skelet door geboortetrauma;< 5;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P14;letsel van perifeer zenuwstelsel door geboortetrauma;14;< 5
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P15;andere letsels door geboortetrauma;< 5;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P19;metabole acidemie bij pasgeborene;< 5;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P22;respiratoire nood van pasgeborene;265;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P23;congenitale pneumonie;8;< 5
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P24;neonatale aspiratie;59;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P25;interstitieel emfyseem en gerelateerde aandoeningen, ontstaan in perinatale periode;46;< 5
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P26;longbloeding, ontstaan in perinatale periode;0;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P27;chronische respiratoire ziekte, ontstaan in perinatale periode;32;< 5
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P28;andere respiratoire aandoeningen, ontstaan in perinatale periode;257;7
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P29;cardiovasculaire stoornissen, ontstaan in perinatale periode;31;< 5
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P35;congenitale virusziekten;95;7
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P36;bacteriële sepsis van pasgeborene;70;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P37;andere congenitale infectieuze en parasitaire ziekten;29;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P38;omfalitis van pasgeborene;21;< 5
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P39;andere infecties specifiek voor perinatale periode;346;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P50;pasgeborene beïnvloed door intra-uterien (foetaal) bloedverlies;< 5;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P51;umbilicale bloeding van pasgeborene;< 5;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P52;andere intracraniale niet-traumatische bloeding van pasgeborene;17;< 5
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P53;hemorragische ziekte van pasgeborene;< 5;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P54;andere neonatale bloedingen;9;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P55;hemolytische ziekte van pasgeborene;74;< 5
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P56;hydrops foetalis door hemolytische ziekte;< 5;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P57;kernicterus;< 5;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P58;neonatale geelzucht door andere excessieve hemolyses;< 5;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P59;neonatale geelzucht door andere en niet gespecificeerde oorzaken;786;< 5
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P60;gedissemineerde intravasculaire coagulatie van pasgeborene;0;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P61;andere perinatale hematologische stoornissen;36;5
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P70;transitoire stoornissen van koolhydraatmetabolisme van pasgeborene;24;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P71;transitoire neonatale stoornissen van calcium- en magnesiummetabolisme;< 5;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P72;andere transitoire neonatale endocriene stoornissen;0;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P74;andere transitoire elektrolyten- en stofwisselingsstoornissen van pasgeborene;27;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P76;andere intestinale obstructies van pasgeborene;24;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P77;necrotiserende enterocolitis van pasgeborene;8;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P78;andere perinatale stoornissen van spijsverteringsstelsel;225;< 5
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P80;hypothermie van pasgeborene;20;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P81;andere stoornissen van temperatuurregulatie van pasgeborene;174;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P83;andere aandoeningen van integument specifiek voor pasgeborene;62;150
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P84;andere problemen van pasgeborene;81;< 5
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P90;convulsies bij pasgeborene;44;< 5
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P91;andere stoornissen van cerebrale toestand van pasgeborene;75;26
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P92;voedingsproblemen bij pasgeborene;637;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P93;reacties op en intoxicaties door drugs toegediend aan een pasgeborene;0;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P94;stoornissen van spiertonus van pasgeborene;33;6
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P95;doodgeboorte;< 5;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P96;andere aandoeningen, ontstaan in perinatale periode;271;< 5
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);;;5383;232
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q00;anencefalie en soortgelijke misvormingen;0;0
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q01;encefalocele;14;< 5
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q02;microcefalie;13;36
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q03;congenitale hydrocefalie;52;10
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q04;andere congenitale misvormingen van hersenen;74;68
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q05;spina bifida;19;16
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q06;andere congenitale misvormingen van ruggenmerg;17;7
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q07;andere congenitale misvormingen van zenuwstelsel;46;20
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q10;congenitale misvormingen van ooglid, traanapparaat en orbita;24;222
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q11;anoftalmie, microftalmie en macroftalmie;0;< 5
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q12;congenitale lensmisvormingen;62;95
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q13;congenitale misvormingen van voorste oogsegment;9;8
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q14;congenitale misvormingen van achterste oogsegment;< 5;8
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q15;andere congenitale misvormingen van oog;34;29
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q16;congenitale misvormingen van oor met vermindering van gehoor als gevolg;54;23
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q17;andere congenitale misvormingen van oor;195;1665
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q18;andere congenitale misvormingen van aangezicht en hals;219;223
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q20;congenitale misvormingen van hartkamers en -verbindingen;173;6
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q21;congenitale misvormingen van hartsepta;849;78
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q22;congenitale misvormingen van pulmonalis- en tricuspidaliskleppen;124;12
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q23;congenitale misvormingen van aorta- en mitraliskleppen;322;26
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q24;andere congenitale misvormingen van hart;178;54
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q25;congenitale misvormingen van grote arteriën;296;19
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q26;congenitale misvormingen van grote venen;42;< 5
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q27;andere congenitale misvormingen van perifeer vaatstelsel;265;264
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q28;andere congenitale misvormingen van circulatoir systeem;342;69
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q30;congenitale misvormingen van neus;52;40
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q31;congenitale misvormingen van larynx;138;39
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q32;congenitale misvormingen van trachea en bronchus;20;31
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q33;congenitale misvormingen van long;29;8
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q34;andere congenitale misvormingen van ademhalingsstelsel;11;< 5
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q35;gespleten gehemelte;126;20
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q36;gespleten lip;61;15
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q37;gespleten gehemelte met gespleten lip;222;29
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q38;andere congenitale misvormingen van tong, mond en farynx;56;784
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q39;congenitale misvormingen van oesofagus;44;24
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q40;andere congenitale misvormingen van bovenste deel van tractus digestivus;218;20
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q41;congenitale afwezigheid, atresie en stenose van dunne darm;9;0
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q42;congenitale afwezigheid, atresie en stenose van dikke darm;38;8
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q43;andere congenitale misvormingen van darm;377;1489
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q44;congenitale misvormingen van galblaas, galwegen en lever;156;8
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q45;andere congenitale misvorming van spijsverteringsstelsel;22;43
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q50;congenitale misvormingen van ovarium, tuba Fallopii en ligamentum latum;78;29
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q51;congenitale misvormingen van uterus en cervix;60;329
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q52;congenitale misvormingen van vrouwelijke geslachtsorganen;30;198
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q53;niet-ingedaalde en ectopische testis;256;2011
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q54;hypospadie;389;244
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q55;congenitale misvormingen van mannelijke geslachtsorganen;89;302
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q56;onbepaald geslacht en pseudohermafroditisme;< 5;< 5
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q60;agenesie en andere onderontwikkeling van nier;15;< 5
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q61;cysteuze nierziekte;172;22
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q62;congenitale obstructieve defecten van bekken en congenitale misvormingen van ureter;468;158
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q63;andere congenitale misvormingen van nier;27;10
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q64;andere congenitale misvormingen van urinewegen;137;133
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q65;gespecificeerde congenitale misvormingen van heup;310;69
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q66;congenitale misvorming van voeten;411;257
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q67;congenitale misvormingen van botspierstelsel van hoofd, aangezicht, wervelkolom en borstkas;362;57
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q68;andere congenitale misvormingen van botspierstelsel;59;71
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q69;polydactylie;28;122
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q70;syndactylie;46;66
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q71;onderontwikkeling van bovenste extremiteit;12;7
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q72;onderontwikkeling van onderste extremiteit;31;5
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q73;onderontwikkeling van niet gespecificeerde extremiteit;0;0
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q74;andere congenitale misvormingen van extremiteit(en);181;213
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q75;andere congenitale misvormingen van schedel en aangezichtsbeenderen;153;63
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q76;congenitale misvormingen van wervelkolom en benige thorax;81;28
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q77;osteochondrodysplasie met groeistoornissen van pijpbeenderen en wervelkolom;13;8
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q78;andere osteochondrodysplasieën;152;43
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q79;congenitale misvormingen van musculoskeletaal systeem, niet elders geclassificeerd;92;65
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q80;congenitale ichthyose;< 5;0
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q81;Epidermolysis bullosa;19;< 5
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q82;andere congenitale misvormingen van huid;99;262
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q83;congenitale misvormingen van mamma;82;101
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q84;andere congenitale misvormingen van huidadnexen;11;23
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q85;facomatosen, niet elders geclassificeerd;163;218
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q86;congenitale gestoorde-ontwikkelingssyndromen door bekende exogene oorzaken, niet elders geclassificeerd;5;< 5
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q87;andere gespecificeerde congenitale gestoorde-ontwikkelingssyndromen waarbij multipele orgaansystemen zijn aangedaan;223;66
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q89;andere congenitale misvormingen, niet elders geclassificeerd;266;75
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q90;syndroom van Down;43;10
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q91;trisomie 18 en trisomie 13;< 5;< 5
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q92;andere totale en partiële trisomieën van autosomen, niet elders geclassificeerd;6;< 5
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q93;monosomieën en deleties van autosomen, niet elders geclassificeerd;21;12
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q95;gebalanceerde herschikkingen en structurele markers, niet elders geclassificeerd;0;0
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q96;syndroom van Turner;< 5;< 5
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q97;andere abnormaliteiten van geslachtschromosoom, vrouwelijk fenotype, niet elders geclassificeerd;0;< 5
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q98;andere abnormaliteiten van geslachtschromosoom, mannelijk fenotype, niet elders geclassificeerd;< 5;5
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q99;andere abnormaliteiten van chromosoom, niet elders geclassificeerd;9;11
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);;;9617;10834
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R00;afwijkingen van hartslag;2845;165
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R01;hartgeruisen en andere geluiden van cardiale oorsprong;< 5;< 5
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R03;meting van verhoogde of verlaagde bloeddruk zonder diagnose;47;0
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R04;bloeding van luchtwegen;1795;846
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R05;hoesten;399;501
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R06;abnormaliteiten van ademhaling;8379;1058
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R07;pijn in keel en borst;9337;1978
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R09;andere symptomen en tekens betreffende circulatoire en respiratoire stelsels;762;157
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R10;pijn in buik en bekken;7175;9101
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R11;misselijkheid en braken;3557;404
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R12;pyrosis [zuurbranden];64;458
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R13;afagie en dysfagie;819;447
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R14;flatulentie en verwante aandoeningen;77;508
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R15;fecale incontinentie;205;270
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R16;hepatomegalie en splenomegalie, niet elders geclassificeerd;34;14
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R17;niet gespecificeerde icterus;77;11
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R18;ascites;390;102
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R19;andere symptomen en tekens van spijsverteringsstelsel en abdomen;1803;9237
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R20;stoornissen van huidsensibiliteit;560;48
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R21;rash en andere niet-specifieke huideruptie;90;< 5
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R22;gelokaliseerde zwelling, massa en knobbel van huid en subcutis;110;298
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R23;andere veranderingen van huid;232;30
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R25;abnormale onwillekeurige bewegingen;201;22
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R26;abnormaliteiten van gang en mobiliteit;1368;38
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R27;ander gebrek aan coördinatie;91;6
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R29;andere symptomen en tekens betreffende zenuwstelsel en musculoskeletaal stelsel;2331;16
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R30;pijn verband houdend met mictie;93;470
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R31;hematurie;1453;2467
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R32;niet gespecificeerde urine-incontinentie;153;216
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R33;urineretentie;1752;389
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R34;anurie en oligurie;55;0
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R35;polyurie;75;507
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R36;urethrale afscheiding;< 5;61
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R37;sexuele disfunctie, niet gespecificeerd;0;0
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R39;andere en niet gespecificeerde symptomen en tekens van urogenitaal stelsel;950;773
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R40;somnolentie, stupor en coma;1281;< 5
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R41;andere symptomen en tekens van cognitieve functies en bewustzijn;2246;26
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R42;duizeligheid en draaierigheid;1890;34
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R43;stoornissen van reuk- en smaakzin;13;5
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R44;andere symptomen en tekens van algemene gewaarwordingen en percepties;318;0
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R45;symptomen en tekens van emotionele toestand;919;7
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R46;symptomen en tekens van voorkomen en gedrag;38;0
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R47;spraakstoornissen, niet elders geclassificeerd;313;8
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R48;dyslexie en andere dysfuncties van symboolhantering, niet elders geclassificeerd;27;< 5
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R49;stem- en resonantiestoornissen;36;89
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R50;koorts door andere en onbekende oorzaken;3606;46
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R51;hoofdpijn;1469;169
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R52;pijn, niet gespecificeerd;148;495
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R53;malaise en vermoeidheid;4679;153
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R54;seniliteit;409;< 5
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R55;syncope en collaps;8870;233
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R56;convulsies, niet elders geclassificeerd;1650;71
XVIII - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R57;shock, niet elders geclassificeerd;367;< 5
