hfdst;icd_code;diagnose;klass_hosp;dag_hosp
15 - Zwangerschap, bevalling en kraambed (O00-O9A);O14;preëclampsie;2466;5
15 - Zwangerschap, bevalling en kraambed (O00-O9A);O15;eclampsie;39;0
15 - Zwangerschap, bevalling en kraambed (O00-O9A);O16;niet gespecificeerde maternale hypertensie;207;0
15 - Zwangerschap, bevalling en kraambed (O00-O9A);O20;bloeding in vroege zwangerschap;212;9
15 - Zwangerschap, bevalling en kraambed (O00-O9A);O21;hyperemesis gravidarum;3382;< 5
15 - Zwangerschap, bevalling en kraambed (O00-O9A);O22;veneuze complicatie en hemorroïden tijdens zwangerschap;265;5
15 - Zwangerschap, bevalling en kraambed (O00-O9A);O23;infecties van urogenitaal stelsel tijdens zwangerschap;1021;8
15 - Zwangerschap, bevalling en kraambed (O00-O9A);O24;diabetes mellitus tijdens zwangerschap, bevalling en puerperium;4858;9
15 - Zwangerschap, bevalling en kraambed (O00-O9A);O25;malnutritie tijdens zwangerschap, bevalling en puerperium;5;0
15 - Zwangerschap, bevalling en kraambed (O00-O9A);O26;indicaties voor zorg bij moeder wegens andere aandoeningen die hoofdzakelijk verband houden met zwangerschap;3608;65
15 - Zwangerschap, bevalling en kraambed (O00-O9A);O28;abnormale bevindingen bij prenatale screening van moeder;43;211
15 - Zwangerschap, bevalling en kraambed (O00-O9A);O29;complicaties van anesthesie tijdens zwangerschap;0;0
15 - Zwangerschap, bevalling en kraambed (O00-O9A);O30;meerlingzwangerschap;647;14
15 - Zwangerschap, bevalling en kraambed (O00-O9A);O31;complicaties specifiek voor meerlingzwangerschap;54;9
15 - Zwangerschap, bevalling en kraambed (O00-O9A);O32;liggingsafwijking als indicatie voor zorg bij moeder;3874;49
15 - Zwangerschap, bevalling en kraambed (O00-O9A);O33;wanverhouding als indicatie voor zorg bij moeder;1112;< 5
15 - Zwangerschap, bevalling en kraambed (O00-O9A);O34;afwijking van bekkenorganen als indicatie voor zorg bij moeder;6901;206
15 - Zwangerschap, bevalling en kraambed (O00-O9A);O35;bekende of vermoede afwijking van of schade aan foetus als indicatie voor zorg bij moeder;719;1053
15 - Zwangerschap, bevalling en kraambed (O00-O9A);O36;andere foetale problemen als indicatie voor zorg bij moeder;5388;129
15 - Zwangerschap, bevalling en kraambed (O00-O9A);O40;polyhydramnie;209;24
15 - Zwangerschap, bevalling en kraambed (O00-O9A);O41;andere stoornissen van vruchtwater en vliezen;762;11
15 - Zwangerschap, bevalling en kraambed (O00-O9A);O42;prematuur breken van vliezen;9100;52
15 - Zwangerschap, bevalling en kraambed (O00-O9A);O43;placentaire stoornissen;380;5
15 - Zwangerschap, bevalling en kraambed (O00-O9A);O44;placenta praevia;1037;< 5
15 - Zwangerschap, bevalling en kraambed (O00-O9A);O45;premature loslating van placenta [abruptio placentae];379;< 5
15 - Zwangerschap, bevalling en kraambed (O00-O9A);O46;bloeding ante partum, niet elders geclassificeerd;944;< 5
15 - Zwangerschap, bevalling en kraambed (O00-O9A);O47;valse arbeid;1166;37
15 - Zwangerschap, bevalling en kraambed (O00-O9A);O48;overdragen zwangerschap;26233;169
15 - Zwangerschap, bevalling en kraambed (O00-O9A);O60;preterme arbeid;6133;66
15 - Zwangerschap, bevalling en kraambed (O00-O9A);O61;mislukte inductie van arbeid;441;0
15 - Zwangerschap, bevalling en kraambed (O00-O9A);O62;abnormale weeënsterkte;2046;13
15 - Zwangerschap, bevalling en kraambed (O00-O9A);O63;langdurige arbeid;1549;< 5
15 - Zwangerschap, bevalling en kraambed (O00-O9A);O64;moeilijke bevalling door liggingsafwijking van foetus;1113;< 5
15 - Zwangerschap, bevalling en kraambed (O00-O9A);O65;dystocie door afwijking van bekken van moeder;1355;8
15 - Zwangerschap, bevalling en kraambed (O00-O9A);O66;andere dystocieën;878;< 5
15 - Zwangerschap, bevalling en kraambed (O00-O9A);O67;arbeid en bevalling gecompliceerd door bloeding durante partu, niet elders geclassificeerd;186;< 5
15 - Zwangerschap, bevalling en kraambed (O00-O9A);O68;arbeid en bevalling gecompliceerd door stoornissen van foetale zuur-base evenwicht;85;0
15 - Zwangerschap, bevalling en kraambed (O00-O9A);O69;arbeid en bevalling gecompliceerd door navelstrengcomplicaties;4857;33
15 - Zwangerschap, bevalling en kraambed (O00-O9A);O70;perineale laceratie tijdens bevalling;10045;68
15 - Zwangerschap, bevalling en kraambed (O00-O9A);O71;ander obstetrisch trauma;354;< 5
15 - Zwangerschap, bevalling en kraambed (O00-O9A);O72;bloeding post partum;662;494
15 - Zwangerschap, bevalling en kraambed (O00-O9A);O73;achtergebleven placenta en vliezen, zonder bloeding;170;671
15 - Zwangerschap, bevalling en kraambed (O00-O9A);O74;complicatie van anesthesie tijdens arbeid en bevalling;9;0
15 - Zwangerschap, bevalling en kraambed (O00-O9A);O75;andere complicaties van arbeid en bevalling, niet elders geclassificeerd;1280;5
15 - Zwangerschap, bevalling en kraambed (O00-O9A);O76;afwijking hartslag en -ritme van foetus als complicatie voor arbeid en bevalling;3250;23
15 - Zwangerschap, bevalling en kraambed (O00-O9A);O77;andere foetale stress als complicatie voor arbeid en bevalling;2342;23
15 - Zwangerschap, bevalling en kraambed (O00-O9A);O80;contact voor een voldragen niet-gecompliceerde bevalling;4815;53
15 - Zwangerschap, bevalling en kraambed (O00-O9A);O82;contact voor een bevalling via keizersnede zonder indicatie;160;0
15 - Zwangerschap, bevalling en kraambed (O00-O9A);O85;puerperale sepsis;12;0
15 - Zwangerschap, bevalling en kraambed (O00-O9A);O86;andere puerperale infecties;456;26
15 - Zwangerschap, bevalling en kraambed (O00-O9A);O87;veneuze complicaties en hemorroïden tijdens puerperium;220;< 5
15 - Zwangerschap, bevalling en kraambed (O00-O9A);O88;obstetrische embolie;33;0
15 - Zwangerschap, bevalling en kraambed (O00-O9A);O89;complicaties van anesthesie tijdens puerperium;49;< 5
15 - Zwangerschap, bevalling en kraambed (O00-O9A);O90;complicaties van puerperium, niet elders geclassificeerd;771;55
15 - Zwangerschap, bevalling en kraambed (O00-O9A);O91;infecties van mamma verband houdend met bevalling, puerperium en lactatie;304;40
15 - Zwangerschap, bevalling en kraambed (O00-O9A);O92;andere stoornissen van mamma en lactatie verband houdend met zwangerschap en puerperium;181;< 5
15 - Zwangerschap, bevalling en kraambed (O00-O9A);O94;laat gevolg van een complicatie van zwangerschap, bevalling en puerperium;< 5;7
15 - Zwangerschap, bevalling en kraambed (O00-O9A);O98;maternale infectieuze en parasitaire ziekten, elders geclassificeerd, maar optredend als complicatie van zwangerschap, bevalling en puerperium;642;55
15 - Zwangerschap, bevalling en kraambed (O00-O9A);O99;andere maternale ziekten, elders geclassificeerd, maar optredend als complicatie van zwangerschap, bevalling en puerperium;14127;407
15 - Zwangerschap, bevalling en kraambed (O00-O9A);O9A;maligne neoplasmata bij moeder, traumatische letsels, mishandeling elders geclassificeerd maar optredend als complicatie van zwangerschap, bevalling, puerperium;180;13
15 - Zwangerschap, bevalling en kraambed (O00-O9A);;;139428;11542
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P00;pasgeborene (vermoedelijk) beïnvloed door maternale aandoeningen welke niet gerelateerd hoeven te zijn aan huidige zwangerschap;12;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P01;pasgeborene (vermoedelijk) beïnvloed door zwangerschapscomplicaties bij moeder;< 5;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P02;pasgeborene (vermoedelijk) beïnvloed door complicaties van placenta, navelstreng en vliezen;6;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P03;pasgeborene (vermoedelijk) beïnvloed door andere complicaties van arbeid en bevalling;5;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P04;pasgeborene (vermoedelijk) beïnvloed door schadelijke factoren overgebracht via placenta of moedermelk;11;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P05;stoornissen gerelateerd aan trage foetale groei en foetale ondervoeding;75;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P07;stoornissen gerelateerd aan korte zwangerschapsduur en laag geboortegewicht, niet elders geclassificeerd;1298;8
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P08;stoornissen gerelateerd aan lange zwangerschapsduur en hoog geboortegewicht;20;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P09;abnormale bevindingen bij een neonatale screening;6;< 5
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P10;intracraniale laceratie en bloeding door geboortetrauma;< 5;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P11;andere letsels van centraal zenuwstelsel door geboortetrauma;< 5;< 5
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P12;letsel van hoofdhuid door geboortetrauma;14;< 5
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P13;letsel van skelet door geboortetrauma;< 5;< 5
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P14;letsel van perifeer zenuwstelsel door geboortetrauma;7;14
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P15;andere letsels door geboortetrauma;< 5;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P19;metabole acidemie bij pasgeborene;0;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P22;respiratoire nood van pasgeborene;258;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P23;congenitale pneumonie;15;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P24;neonatale aspiratie;56;< 5
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P25;interstitieel emfyseem en gerelateerde aandoeningen, ontstaan in perinatale periode;45;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P26;longbloeding, ontstaan in perinatale periode;0;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P27;chronische respiratoire ziekte, ontstaan in perinatale periode;38;< 5
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P28;andere respiratoire aandoeningen, ontstaan in perinatale periode;363;< 5
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P29;cardiovasculaire stoornissen, ontstaan in perinatale periode;45;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P35;congenitale virusziekten;105;< 5
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P36;bacteriële sepsis van pasgeborene;62;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P37;andere congenitale infectieuze en parasitaire ziekten;21;< 5
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P38;omfalitis van pasgeborene;31;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P39;andere infecties specifiek voor perinatale periode;477;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P50;pasgeborene beïnvloed door intra-uterien (foetaal) bloedverlies;< 5;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P51;umbilicale bloeding van pasgeborene;< 5;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P52;andere intracraniale niet-traumatische bloeding van pasgeborene;15;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P53;hemorragische ziekte van pasgeborene;0;< 5
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P54;andere neonatale bloedingen;17;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P55;hemolytische ziekte van pasgeborene;89;< 5
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P56;hydrops foetalis door hemolytische ziekte;0;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P57;kernicterus;< 5;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P58;neonatale geelzucht door andere excessieve hemolyses;7;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P59;neonatale geelzucht door andere en niet gespecificeerde oorzaken;921;< 5
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P60;gedissemineerde intravasculaire coagulatie van pasgeborene;0;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P61;andere perinatale hematologische stoornissen;38;< 5
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P70;transitoire stoornissen van koolhydraatmetabolisme van pasgeborene;29;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P71;transitoire neonatale stoornissen van calcium- en magnesiummetabolisme;0;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P72;andere transitoire neonatale endocriene stoornissen;0;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P74;andere transitoire elektrolyten- en stofwisselingsstoornissen van pasgeborene;32;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P76;andere intestinale obstructies van pasgeborene;25;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P77;necrotiserende enterocolitis van pasgeborene;8;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P78;andere perinatale stoornissen van spijsverteringsstelsel;262;5
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P80;hypothermie van pasgeborene;20;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P81;andere stoornissen van temperatuurregulatie van pasgeborene;215;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P83;andere aandoeningen van integument specifiek voor pasgeborene;43;159
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P84;andere problemen van pasgeborene;99;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P90;convulsies bij pasgeborene;43;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P91;andere stoornissen van cerebrale toestand van pasgeborene;82;18
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P92;voedingsproblemen bij pasgeborene;599;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P93;reacties op en intoxicaties door drugs toegediend aan een pasgeborene;0;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P94;stoornissen van spiertonus van pasgeborene;17;10
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P95;doodgeboorte;8;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P96;andere aandoeningen, ontstaan in perinatale periode;285;< 5
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);;;5848;247
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q00;anencefalie en soortgelijke misvormingen;0;0
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q01;encefalocele;16;< 5
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q02;microcefalie;10;28
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q03;congenitale hydrocefalie;47;13
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q04;andere congenitale misvormingen van hersenen;66;51
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q05;spina bifida;18;15
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q06;andere congenitale misvormingen van ruggenmerg;17;11
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q07;andere congenitale misvormingen van zenuwstelsel;46;23
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q10;congenitale misvormingen van ooglid, traanapparaat en orbita;24;244
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q11;anoftalmie, microftalmie en macroftalmie;< 5;6
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q12;congenitale lensmisvormingen;34;87
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q13;congenitale misvormingen van voorste oogsegment;7;15
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q14;congenitale misvormingen van achterste oogsegment;< 5;7
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q15;andere congenitale misvormingen van oog;34;40
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q16;congenitale misvormingen van oor met vermindering van gehoor als gevolg;38;39
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q17;andere congenitale misvormingen van oor;167;1569
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q18;andere congenitale misvormingen van aangezicht en hals;201;236
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q20;congenitale misvormingen van hartkamers en -verbindingen;191;8
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q21;congenitale misvormingen van hartsepta;1102;89
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q22;congenitale misvormingen van pulmonalis- en tricuspidaliskleppen;133;< 5
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q23;congenitale misvormingen van aorta- en mitraliskleppen;442;41
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q24;andere congenitale misvormingen van hart;203;58
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q25;congenitale misvormingen van grote arteriën;329;19
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q26;congenitale misvormingen van grote venen;53;5
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q27;andere congenitale misvormingen van perifeer vaatstelsel;232;290
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q28;andere congenitale misvormingen van circulatoir systeem;348;95
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q30;congenitale misvormingen van neus;49;43
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q31;congenitale misvormingen van larynx;194;53
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q32;congenitale misvormingen van trachea en bronchus;42;28
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q33;congenitale misvormingen van long;47;9
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q34;andere congenitale misvormingen van ademhalingsstelsel;16;0
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q35;gespleten gehemelte;133;10
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q36;gespleten lip;40;27
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q37;gespleten gehemelte met gespleten lip;206;33
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q38;andere congenitale misvormingen van tong, mond en farynx;52;851
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q39;congenitale misvormingen van oesofagus;58;27
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q40;andere congenitale misvormingen van bovenste deel van tractus digestivus;179;18
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q41;congenitale afwezigheid, atresie en stenose van dunne darm;14;< 5
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q42;congenitale afwezigheid, atresie en stenose van dikke darm;33;< 5
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q43;andere congenitale misvormingen van darm;336;1505
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q44;congenitale misvormingen van galblaas, galwegen en lever;173;12
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q45;andere congenitale misvorming van spijsverteringsstelsel;34;45
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q50;congenitale misvormingen van ovarium, tuba Fallopii en ligamentum latum;56;26
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q51;congenitale misvormingen van uterus en cervix;50;328
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q52;congenitale misvormingen van vrouwelijke geslachtsorganen;27;193
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q53;niet-ingedaalde en ectopische testis;216;1879
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q54;hypospadie;336;260
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q55;congenitale misvormingen van mannelijke geslachtsorganen;80;365
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q56;onbepaald geslacht en pseudohermafroditisme;0;< 5
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q60;agenesie en andere onderontwikkeling van nier;11;< 5
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q61;cysteuze nierziekte;184;15
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q62;congenitale obstructieve defecten van bekken en congenitale misvormingen van ureter;409;105
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q63;andere congenitale misvormingen van nier;18;12
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q64;andere congenitale misvormingen van urinewegen;118;111
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q65;gespecificeerde congenitale misvormingen van heup;326;46
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q66;congenitale misvorming van voeten;368;247
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q67;congenitale misvormingen van botspierstelsel van hoofd, aangezicht, wervelkolom en borstkas;391;95
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q68;andere congenitale misvormingen van botspierstelsel;47;79
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q69;polydactylie;32;146
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q70;syndactylie;24;28
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q71;onderontwikkeling van bovenste extremiteit;13;8
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q72;onderontwikkeling van onderste extremiteit;34;13
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q73;onderontwikkeling van niet gespecificeerde extremiteit;0;0
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q74;andere congenitale misvormingen van extremiteit(en);155;184
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q75;andere congenitale misvormingen van schedel en aangezichtsbeenderen;134;74
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q76;congenitale misvormingen van wervelkolom en benige thorax;75;26
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q77;osteochondrodysplasie met groeistoornissen van pijpbeenderen en wervelkolom;17;9
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q78;andere osteochondrodysplasieën;114;28
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q79;congenitale misvormingen van musculoskeletaal systeem, niet elders geclassificeerd;115;54
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q80;congenitale ichthyose;7;0
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q81;Epidermolysis bullosa;6;< 5
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q82;andere congenitale misvormingen van huid;87;279
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q83;congenitale misvormingen van mamma;72;107
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q84;andere congenitale misvormingen van huidadnexen;11;23
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q85;facomatosen, niet elders geclassificeerd;166;215
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q86;congenitale gestoorde-ontwikkelingssyndromen door bekende exogene oorzaken, niet elders geclassificeerd;5;5
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q87;andere gespecificeerde congenitale gestoorde-ontwikkelingssyndromen waarbij multipele orgaansystemen zijn aangedaan;186;44
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q89;andere congenitale misvormingen, niet elders geclassificeerd;271;74
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q90;syndroom van Down;32;12
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q91;trisomie 18 en trisomie 13;< 5;< 5
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q92;andere totale en partiële trisomieën van autosomen, niet elders geclassificeerd;< 5;< 5
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q93;monosomieën en deleties van autosomen, niet elders geclassificeerd;20;6
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q95;gebalanceerde herschikkingen en structurele markers, niet elders geclassificeerd;0;0
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q96;syndroom van Turner;8;< 5
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q97;andere abnormaliteiten van geslachtschromosoom, vrouwelijk fenotype, niet elders geclassificeerd;< 5;< 5
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q98;andere abnormaliteiten van geslachtschromosoom, mannelijk fenotype, niet elders geclassificeerd;5;8
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q99;andere abnormaliteiten van chromosoom, niet elders geclassificeerd;13;12
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);;;9619;10795
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R00;afwijkingen van hartslag;2400;187
