chap;code_icd;diagnostic;hosp_class;hosp_de_jour
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P58;ictère néonatal dû à d'autres hémolyses excessives;< 5;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P59;ictère néonatal dû à des causes autres et non spécifiées;786;< 5
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P60;coagulation intravasculaire disséminée chez le nouveau-né;0;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P61;autres troubles hématologiques périnatals;36;5
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P70;troubles transitoires du métabolisme des glucides chez le nouveau-né;24;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P71;troubles transitoires du métabolisme du calcium et du magnésium chez le nouveau-né;< 5;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P72;autres troubles endocriniens transitoires du nouveau-né;0;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P74;autres troubles électrolytiques et métaboliques transitoires du nouveau-né;27;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P76;autres occlusions intestinales du nouveau-né;24;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P77;entérocolite nécrosante du nouveau-né;8;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P78;autres troubles périnatals de l'appareil digestif;225;< 5
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P80;hypothermie du nouveau-né;20;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P81;autres troubles de la régulation thermique du nouveau-né;174;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P83;autres affections des téguments spécifiques du nouveau-né;62;150
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P84;autres problèmes du nouveau-né;81;< 5
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P90;convulsions du nouveau-né;44;< 5
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P91;autres affections cérébrales du nouveau-né;75;26
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P92;problèmes alimentaires du nouveau-né;637;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P93;réactions et intoxications dues à des médicaments administrés à un nouveau-né;0;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P94;troubles du tonus musculaire du nouveau-né;33;6
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P95;mort fœtale;< 5;0
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P96;autres affections prenant naissance au cours de la période prénatale;271;< 5
XVI - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);;;5383;232
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q00;anencéphalie et malformations similaires;0;0
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q01;encéphalocèle;14;< 5
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q02;microcéphalie;13;36
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q03;hydrocéphalie congénitale;52;10
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q04;autres malformations congénitales du cerveau;74;68
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q05;spina bifida;19;16
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q06;autres malformations congénitales de la moelle épinière;17;7
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q07;autres malformations congénitales du système nerveux;46;20
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q10;malformations congénitales des paupières, de l'appareil lacrymal et de l'orbite;24;222
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q11;anophtalmie, microphtalmie et macrophtalmie;0;< 5
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q12;malformations congénitales du cristallin;62;95
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q13;malformations congénitales de la chambre antérieure de l'œil;9;8
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q14;malformations congénitales de la chambre postérieure de l'œil;< 5;8
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q15;autres malformations congénitales de l'œil;34;29
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q16;malformations congénitales de l'oreille avec atteinte de l'audition;54;23
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q17;autres malformations congénitales de l'oreille;195;1665
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q18;autres malformations congénitales de la face et du cou;219;223
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q20;malformations congénitales des cavités et orifices cardiaques;173;6
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q21;malformations congénitales du septum cardiaque;849;78
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q22;malformations congénitales des valves pulmonaire et tricuspide;124;12
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q23;malformations congénitales des valves aortique et mitrale;322;26
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q24;autres malformations congénitales cardiaques;178;54
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q25;malformations congénitales des grosses artères;296;19
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q26;malformations congénitales des grandes veines;42;< 5
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q27;autres malformations congénitales du système vasculaire périphérique;265;264
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q28;autres malformations congénitales de l'appareil circulatoire;342;69
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q30;malformations congénitales du nez;52;40
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q31;malformations congénitales du larynx;138;39
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q32;malformations congénitales de la trachée et des bronches;20;31
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q33;malformations congénitales du poumon;29;8
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q34;autres malformations congénitales de l'appareil respiratoire;11;< 5
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q35;fente palatine;126;20
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q36;fente labiale;61;15
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q37;fente labio-palatine;222;29
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q38;autres malformations congénitales de la langue, de la bouche et du pharynx;56;784
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q39;malformations congénitales de l'œsophage;44;24
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q40;autres malformations congénitales du système digestif supérieur;218;20
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q41;absence, atrésie et sténose congénitales de l'intestin grêle;9;0
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q42;absence, atrésie et sténose congénitales du côlon;38;8
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q43;autres malformations congénitales de l'intestin;377;1489
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q44;malformations congénitales de la vésicule biliaire, des voies biliaires et du foie;156;8
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q45;autres malformations congénitales de l'appareil digestif;22;43
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q50;malformations congénitales des ovaires, des trompes de Fallope et des ligaments larges;78;29
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q51;malformations congénitales de l'utérus et du col de l'utérus;60;329
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q52;autres malformations congénitales des organes génitaux féminins;30;198
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q53;cryptorchidie et ectopie testiculaire;256;2011
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q54;hypospadias;389;244
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q55;autres malformations congénitales des organes génitaux masculins;89;302
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q56;non-différenciation sexuelle et pseudohermaphrodisme;< 5;< 5
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q60;agénésie rénale et autres défauts de développement du rein;15;< 5
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q61;maladie kystique du rein;172;22
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q62;anomalies congénitales obstructives du bassinet et malformations congénitales de l'uretère;468;158
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q63;autres malformations congénitales du rein;27;10
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q64;autres malformations congénitales de l'appareil urinaire;137;133
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q65;malformations congénitale de la hanche;310;69
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q66;malformation congénitale des pieds;411;257
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q67;anomalies morphologiques congénitales de la tête, de la face, du rachis et du thorax;362;57
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q68;autres malformations congénitales musculosquelettiques;59;71
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q69;polydactylie;28;122
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q70;syndactylie;46;66
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q71;sous-développement du membre supérieur;12;7
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q72;sous-développement du membre inférieur;31;5
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q73;sous-développement d'un membre non spécifié;0;0
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q74;autres malformations congénitales de(s) membre(s);181;213
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q75;autres malformations congénitales des os du crâne et de la face;153;63
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q76;malformations congénitales du rachis et du thorax osseux;81;28
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q77;ostéochondrodysplasie avec défauts de croissance des os longs et de la colonne vertébrale;13;8
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q78;autres ostéochondrodysplasies;152;43
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q79;malformations congénitales du système musculosquelettique, non classées ailleurs;92;65
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q80;ichtyose congénitale;< 5;0
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q81;épidermolyse bulleuse;19;< 5
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q82;autres malformations congénitales de la peau;99;262
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q83;malformations congénitales du sein;82;101
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q84;autres malformations congénitales du tégument;11;23
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q85;phacomatoses, non classées ailleurs;163;218
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q86;syndromes congénitaux malformatifs dus à des causes exogènes connues, non classés ailleurs;5;< 5
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q87;autres syndromes congénitaux malformatifs spécifiés atteignant plusieurs systèmes;223;66
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q89;autres malformations congénitales, non classées ailleurs;266;75
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q90;syndrome de Down;43;10
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q91;trisomie 18 et trisomie 13;< 5;< 5
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q92;autres trisomies et trisomies partielles des autosomes, non classées ailleurs;6;< 5
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q93;monosomies et délétions des autosomes, non classées ailleurs;21;12
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q95;réarrangements équilibrés et marqueurs structuraux, non classés ailleurs;0;0
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q96;syndrome de Turner;< 5;< 5
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q97;autres anomalies des chromosomes sexuels, phénotype féminin, non classées ailleurs;0;< 5
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q98;autres anomalies des chromosomes sexuels, phénotype masculin, non classées ailleurs;< 5;5
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q99;autres anomalies des chromosomes, non classées ailleurs;9;11
XVII - Malformations congénitales et anomalies chromosomiques (Q00-Q99);;;9617;10834
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R00;anomalies du rythme cardiaque;2845;165
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R01;souffles et autres bruits cardiaques;< 5;< 5
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R03;constatation d'une anomalie de la tension artérielle, sans diagnostic;47;0
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R04;hémorragie des voies respiratoires;1795;846
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R05;toux;399;501
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R06;anomalies de la respiration;8379;1058
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R07;douleur au niveau de la gorge et du thorax;9337;1978
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R09;autres symptômes et signes relatifs aux appareils circulatoire et respiratoire;762;157
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R10;douleur abdominale et pelvienne;7175;9101
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R11;nausées et vomissements;3557;404
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R12;pyrosis;64;458
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R13;aphagie et dysphagie;819;447
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R14;flatulence et troubles apparentés;77;508
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R15;incontinence fécale;205;270
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R16;hépatomégalie et splénomégalie, non classées ailleurs;34;14
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R17;ictère, non spécifié;77;11
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R18;ascites;390;102
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R19;autres symptômes et signes impliquant le système digestif et l'abdomen;1803;9237
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R20;troubles de la sensibilité cutanée;560;48
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R21;rash et autre éruption cutanée non spécifiée;90;< 5
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R22;tuméfactions et masses localisées de la peau et du tissu sous-cutané;110;298
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R23;autres modifications de la peau;232;30
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R25;mouvements involontaires anormaux;201;22
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R26;anomalies de la démarche et de la mobilité;1368;38
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R27;autre manque de coordination;91;6
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R29;autres symptômes et signes impliquant les systèmes nerveux et musculosquelettique;2331;16
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R30;miction douloureuse;93;470
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R31;hématurie;1453;2467
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R32;incontinence urinaire, non spécifiée;153;216
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R33;rétention d'urine;1752;389
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R34;anurie et oligurie;55;0
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R35;polyurie;75;507
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R36;écoulement urétral;< 5;61
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R37;dysfonctionnement sexuel, non spécifié;0;0
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R39;symptômes et signes impliquant le système urogénital, autres et non spécifiés;950;773
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R40;somnolence, stupeur et coma;1281;< 5
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R41;autres symptômes et signes impliquant les fonctions cognitives et la conscience;2246;26
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R42;étourdissements et éblouissements;1890;34
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R43;troubles de l'odorat et du goût;13;5
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R44;autres symptômes et signes relatifs aux sensations et aux perceptions générales;318;0
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R45;symptômes et signes relatifs à l'état émotionnel;919;7
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R46;symptômes et signes relatifs à l'apparence et au comportement;38;0
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R47;troubles du langage, non classés ailleurs;313;8
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R48;dyslexie et autres troubles de la fonction symbolique, non classés ailleurs;27;< 5
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R49;troubles de la voix et de la sonorité;36;89
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R50;fièvre d'origine autre et inconnue;3606;46
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R51;céphalée;1469;169
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R52;douleur, non spécifiée;148;495
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R53;malaise et fatigue;4679;153
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R54;sénilité;409;< 5
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R55;syncope et collapsus;8870;233
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R56;convulsions, non classées ailleurs;1650;71
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R57;choc, non classé ailleurs;367;< 5
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R58;hémorragie, non classée ailleurs;94;18
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R59;adénopathies;653;852
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R60;œdème, non classé ailleurs;401;23
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R61;hyperhidrose généralisée;32;< 5
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R62;retard du développement physiologique normal et attendu dans l'enfance et chez les adultes;294;97
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R63;symptômes et signes relatifs à l'absorption d'aliments et de liquides;3115;847
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R64;cachexie;143;< 5
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R65;symptômes et signes spécifiquement associés à une inflammation systémique et à une infection;268;0
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R68;autres symptômes et signes généraux;892;21
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R69;maladie non spécifiée;153;204
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R70;accélération de la vitesse de sédimentation d'érythrocytes et anomalies de la viscosité plasmatique;42;< 5
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R71;anomalies des globules rouges;18;26
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R73;hyperglycémie;44;< 5
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R74;taux d'enzymes sériques anormaux;126;70
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R75;examen de laboratoire ne permettant pas de conclure à la présence du virus d'immunodéficience humaine (HIV);0;0
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R76;autres anomalies de résultats immunologiques sériques;39;20
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R77;autres anomalies des protéines plasmatiques;7;< 5
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R78;présence non attendue de drogues et d'autres substances dans le sang;343;24
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R79;autres résultats anormaux des examens chimiques du sang;605;165
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R80;protéinurie;43;< 5
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R81;glycosurie;0;0
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R82;examens urinaires anormaux, autres et non spécifiés;118;83
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R83;résultats anormaux de l'examen du liquide céphalo-rachidien;< 5;0
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R84;résultats anormaux de prélèvements effectués sur les organes respiratoires et du thorax;5;17
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R85;résultats anormaux de prélèvements effectués sur les organes digestifs et de la cavité abdominale;9;182
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R86;résultats anormaux de prélèvements effectués sur les organes génitaux masculins;0;< 5
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R87;résultats anormaux de prélèvements effectués sur les organes génitaux féminins;76;668
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R88;résultats anormaux d'examens d'autres liquides et substances corporelles;< 5;< 5
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R89;résultats anormaux de prélèvements effectués sur d'autres organes, systèmes et tissus;7;23
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R90;résultats anormaux d'imagerie du système nerveux central;76;18
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R91;résultats anormaux d'imagerie diagnostique du poumon;515;1098
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R92;résultats anormaux et ininterprétables d'imagerie diagnostique du sein;11;17
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R93;résultats anormaux d'imagerie diagnostique d'autres structures corporelles;234;441
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R94;résultats anormaux d'explorations fonctionnelles;687;473
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R97;marqueurs tumoraux anormaux;82;813
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R99;cause de mortalité mal définie et non spécifiée;107;< 5
XVIII - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);;;84805;38174
XIX - Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes (S00-T98);S00;lésion traumatique superficielle de la tête;1543;194
XIX - Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes (S00-T98);S01;plaie ouverte de la tête;2418;1453
XIX - Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes (S00-T98);S02;fracture du crâne et des os de la face;4498;3637
XIX - Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes (S00-T98);S03;luxation et entorse d'articulations et de ligaments de la tête;64;167
XIX - Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes (S00-T98);S04;traumatisme des nerfs crâniens;28;< 5
XIX - Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes (S00-T98);S05;traumatisme de l'œil et de l'orbite;520;106
XIX - Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes (S00-T98);S06;traumatisme intracrânien;14364;49
