chap;code_icd;diagnostic;hosp_class;hosp_de_jour
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P35;maladies virales congénitales;93;8
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P36;sepsis bactérien d'un nouveau-né;56;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P37;d'autres maladies infectieuses et parasitaires congénitales;20;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P38;omphalite légère;21;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P39;d'autres infections spécifiques à la période périnatale;335;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P50;nouveau-né affecté par perte de sang intra-utérin (foetal);< 5;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P51;hémorragie ombilicale d'un nouveau-né;< 5;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P52;hémorragie intracrânienne non traumatique d'un nouveau-né;29;< 5
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P53;maladie hémorragique d'un nouveau-né;< 5;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P54;autre hémorragie néonatale;14;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P55;maladie hémolytique du foetus et du nouveau-né;108;11
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P56;hydrops foetal dû à une maladie hémolytique;0;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P57;ictère nucléaire;< 5;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P58;ictère néonatal dû à une autre hémolyse excessive;9;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P59;ictère néonatal dû à des causes autres et non spécificées;1044;< 5
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P60;coagulation intravasculaire disséminée d'un nouveau-né;< 5;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P61;autres affections hématologiques de la période périnatale;22;7
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P70;anomalies transitoires du métabolisme des glucides spécifiques du nouveau-né;26;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P71;troubles transitoirs du métabolisme du calcium et du magnésium du nouveau-né;0;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P72;d'autres troubles endocriniennes transitoirs du nouveau-né;< 5;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P74;d'autres troubles néonatals transitoires électrolytes et métaboliques;31;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P76;autres occlusions intestinales du nouveau-né;13;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P77;entérocolite nécrosante d'un nouveau-né;10;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P78;autres troubles périnataux du système digestif;230;< 5
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P80;hypothermie d'un nouveau-né;8;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P81;d'autres troubles de la régulation thermique d'un nouveau-né;193;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P83;d'autres affections des téguments spécifiques du nouveau-né;36;111
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P84;d'autres problèmes d'un nouveau-né;54;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P90;convulsions d'un nouveau-né;49;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P91;d'autres affections cérébrales du nouveau-né;78;22
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P92;problèmes alimentaires d'un nouveau-né;512;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P93;réactions et intoxications médicamenteuses du nouveau-né;0;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P94;troubles du tonus musculaire d'un nouveau-né;15;10
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P95;mort foetale;< 5;0
16 - Certaines affections dont l'origine se situe dans la période périnatale (P00-P96);P96;d'autres affections survenant au cours de la période périnatale;195;9
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q00;anencéphalie et malformations similaires;0;0
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q01;encéphalocèle;10;5
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q02;microcéphalie;7;23
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q03;hydrocéphalie congénitale;36;16
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q04;d'autres malformations congénitales du cerveau;59;79
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q05;spina bifida;15;17
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q06;d'autres malformations congénitales de la moelle épinière;18;9
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q07;d'autres malformations congénitales du système nerveux;36;20
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q10;malformations congénitales de la paupière, de l'appareil lacrimal et de l'orbite;12;189
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q11;anophtalmie, microphtalmie et macrophtalmie;< 5;< 5
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q12;malformations congénitales du cristallin;46;82
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q13;malformations congénitales de la chambre antérieure de l'oeil;5;11
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q14;malformations congénitales de la chambre postérieure de l'oeil;7;13
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q15;d'autres malformations congénitales de l'oeil;42;48
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q16;malformation congénitale de l'oreille causant une réduction de l'audition;29;29
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q17;d'autres malformations congénitales de l'oreille;74;1048
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q18;d'autres malformations congénitales de la face et du cou;204;150
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q20;malformations congénitales des cavités et des orifices cardiaques;156;6
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q21;malformations congénitales du septum cardiaque;899;74
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q22;malformations congénitales de la valve tricuspide;98;12
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q23;malformations congénitales des valves aortiques et mitrales;364;39
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q24;d'autres malformations cardiaques congénitales;123;62
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q25;malformations congénitales des grosses artères;259;23
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q26;malformation congénitale des grandes veines;28;< 5
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q27;d'autres malformations congénitales du système vasculaire périphérique;177;207
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q28;d'autres malformations congénitales du système circulatoire;262;83
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q30;malformations congénitales du nez;37;45
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q31;malformations congénitales du larynx;170;48
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q32;malformations congénitales de la trachée et des bronches;20;23
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q33;malformations congénitales du poumon;30;10
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q34;d'autres malformations congénitales du système respiratoire;9;10
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q35;fente palatine;115;22
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q36;fente labiale;56;22
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q37;fente palatine avec fente labiale;178;23
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q38;d'autres malformations congénitales de la langue, de la bouche et du pharynx;33;672
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q39;malformations congénitales de l'oesophage;55;40
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q40;malformations congénitales spécifiées du système digestif supérieur;163;15
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q41;absence, atrésie et sténose congénitales de l'intestin grêle;9;< 5
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q42;absence, atrésie et sténose congénitales du côlon;37;7
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q43;d'autres malformations congénitales de l'intestin;290;1247
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q44;malformations congénitales de la vésicule biliaire, des voies biliaires et du foie;117;21
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q45;d'autres malformations congénitales du système digestif;34;43
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q50;malformations congénitales des ovaires, des trompes de Fallope et des ligaments larges;30;27
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q51;malformation congénitale de l'utérus et du col de l'utérus;25;213
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q52;d'autres malformations congénitales des organes génitaux féminins;19;151
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q53;cryptorchidie et testicule ectopique;111;1436
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q54;hypospadias;231;161
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q55;d'autres malformations congénitales des organes génitaux masculins;53;225
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q56;sexe indétermminé et pseudo-hermaphrodisme;0;0
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q60;agénésie rénale et autres défauts de développement rénal;10;< 5
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q61;maladies kystiques du rein;136;21
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q62;anomalies congénitales obstructives du bassinet et malformations congénitales de l'uretère;326;95
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q63;d'autres malformations congénitales du rein;22;10
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q64;d'autres malformations congénitales du système urinaire;98;110
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q65;congénitale spécifiées de la hanche;243;54
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q66;malformations congénitales du pied;288;195
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q67;anomalies morphologiques congénitales de la tête, de la face, du rachis et du thorax;263;52
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q68;d'autres malformations congénitales musculosquelettiques;39;52
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q69;polydactylie;29;102
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q70;syndactylie;25;23
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q71;raccourcissement du membre supérieur;14;5
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q72;sous-développement du membre inférieur;24;17
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q73;sous-développement du membre non spécifié;0;0
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q74;d'autres malformations congénitales de membre(s);96;150
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q75;autres malformations congénitales des os du crâne et de la face;89;65
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q76;malformations congénitales du rachis et du thorax osseux;37;20
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q77;ostéochondrodysplasie avec anomalies de la croissance des os longs et du rachis;10;5
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q78;autres ostéochondrodysplasies;106;33
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q79;malformations congénitales du système ostéo-articulaire et des muscles, non classées ailleurs;80;43
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q80;ichtyose congénitale;< 5;< 5
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q81;épidermolyse bulleuse;6;< 5
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q82;d'autres malformations congénitales de la peau;60;198
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q83;absence congénitale du sein;64;92
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q84;d'autres malformations congénitales de l'intégument;5;13
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q85;phacomatoses, non classées ailleurs;155;189
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q86;syndromes congénitaux malformatifs dus à des causes exogènes connues, non classés ailleurs;5;< 5
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q87;d'autres syndromes congénitaux malformatifs spécifiés atteignant plusieurs systèmes;174;53
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q89;d'autres malformations congénitales, non classées ailleurs;205;53
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q90;syndrome de Down;24;11
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q91;trisomie 18 et trisomie 13;< 5;0
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q92;d'autres trisomies et trisomies partielles des autosomes, non classées ailleurs;< 5;< 5
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q93;monosomies et délétions des autosomes, non classées ailleurs;21;9
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q95;réarrangements équilibrés et marqueurs structuraux, non classés ailleurs;0;0
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q96;syndrome de Turner;< 5;< 5
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q97;d'autres anomalies des chromosomes sexuels, phénotype féminin, non classées ailleurs;< 5;< 5
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q98;d'autres anomalies des chromosomes sexuels, phénotype masculin, non classées ailleurs;< 5;< 5
17 - Malformations congénitales et anomalies chromosomiques (Q00-Q99);Q99;d'autres anomalies des chromosomes, non classées ailleurs;11;8
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R00;anomalies du rythme cardiaque;2052;194
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R01;souffle cardiaque et d'autres bruits cardiaques;9;< 5
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R03;constatation d'une anomalie de la tension artérielle, sans diagnostic;16;< 5
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R04;hémorragie des voies respiratoires;1340;644
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R05;toux;380;235
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R06;anomalies de la respiration;6583;1206
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R07;douleur au niveau de la gorge et du thorax;6543;3070
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R09;autres symptômes et signes impliquant les appareils circulatoire et respiratoire;509;102
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R10;douleur abdominale et pelvienne;4642;7355
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R11;nausée et vomissement;2486;320
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R12;pyrosis;45;396
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R13;aphagie eet dysphagie;652;461
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R14;flatulence et affections apparentées;45;399
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R15;incontinence fécale;118;279
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R16;hépatomégalie et splénomégalie, non classées ailleurs;33;15
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R17;ictère, non spécifié;65;9
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R18;ascite;339;92
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R19;d'autres symptômes et signes impliquant le système digestif et l'abdomen;1398;10753
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R20;troubles de la sensibilité cutanée;375;43
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R21;rash et une autre éruption cutanée, non spécifiés;62;< 5
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R22;tuméfaction et masse localisée de la peau et du tissue sous-cutané;71;236
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R23;autres modifications de la peau;155;19
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R25;mouvements involontaires anormaux;189;17
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R26;anormalités de la démarche et de la mobilité;784;28
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R27;autre manque de coordination;94;7
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R29;d'autres symptômes et signes impliquant le système nerveux et le système musculosquelettique;2482;20
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R30;douleur associée à la miction;53;307
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R31;hématurie;1131;2706
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R32;incontinence urinaire, non spécifiée;59;182
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R33;rétention urinaire;1330;395
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R34;anurie et oligurie;38;< 5
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R35;polyurie;42;507
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R36;écoulement urétral;< 5;57
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R37;dysfonctionnement sexuel, non spécifié;0;0
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R39;symptômes et signes autres et non spécifiés impliquant le système génito-urinaire;1131;923
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R40;somnolence, stupeur et coma;1009;10
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R41;d'autres symptômes et signes impliquant les fonctions cognitives et la conscience;1787;12
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R42;étourdissements et éblouissements;1504;45
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R43;troubles de l'odorat et du goût;18;7
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R44;autres symptômes et signes impliquant les sensations et les perceptions générales;285;< 5
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R45;symptômes et signes impliquant l'état émotionnel;963;9
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R46;symptômes et signes impliquant l'apparence et le comportement;45;< 5
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R47;troubles de la parole, non classés ailleurs;287;12
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R48;dyslexie et autres troubles de la fonction symbolique, non classés ailleurs;15;0
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R49;troubles de la voix et de la sonorité;18;53
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R50;fièvre d'origine autre et inconnue;3809;30
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R51;céphalée;910;119
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R52;douleur, non spécifiée;68;63
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R53;malaise et fatigue;3816;96
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R54;sénilité;419;< 5
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R55;syncope et collapsus;6653;241
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R56;convulsions non classées ailleurs;1142;39
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R57;choc, non classé ailleurs;425;13
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R58;hémorragie, non classée ailleurs;90;12
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R59;adénopathies;491;857
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R60;oedème, non classé ailleurs;277;18
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R61;hyperhidrose généralisée;11;< 5
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R62;retard du développement physiologique normal chez l'enfant et l'adulte;268;55
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R63;symptômes et signes relatifs à l'absorption d'aliments et de liquides;2684;781
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R64;cachexie;105;< 5
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R65;symptômes et signes associés à inflamation et infection systémiques;317;< 5
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R68;d'autres symptômes et signes généraux;941;20
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R69;maladie non spécifiée;31;43
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R70;accélération de la vitesse de sédimentation et anomalies de la viscosité plasmatique;19;0
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R71;anomalies des globules rouges;11;32
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R73;augmentation de la glycémie;17;< 5
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R74;anomalies des taux d'enzymes sériques;92;81
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R75;examen de laboratoire non concluant pour le virus d'immunodéficience humaine (HIV);0;0
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R76;d'autres anomalies de résultats immunologiques sériques;16;11
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R77;d'autres anomalies des protéines plasmatiques;8;7
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R78;présence de médicaments et d'autres substances non trouvées normalement dans le sang;496;7
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R79;d'autres résultats anormaux des examens chimiques du sang;687;89
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R80;protéinurie;16;< 5
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R81;glycosurie;0;0
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R82;résultats anormaux autres et non spécifiés de l'examen des urines;105;96
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R83;résultats anormaux du liquide céphalo-rachidien;< 5;0
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R84;résultats anormaux dans les prélèvements des organes respiratoires et du thorax;27;5
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R85;résultats anormaux de prélèvements effectués sur l'appareil digestif et la cavité abdominale;< 5;53
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R86;résultats anormaux de prélèvements effectués sur les organes génitaux masculins;0;5
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R87;résultats anormaux de prélèvements effectués sur les organes génitaux féminins;90;445
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R88;résultats anormaux de l'examen d'autres liquides et substances corporelles;0;< 5
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R89;résultats anormaux de prélèvements effectués sur d'autres organes, systèmes et tissus;8;6
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R90;résultats anormaux d'imagerie diagnostique du système nerveux central;63;14
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R91;résultats anormaux d'imagerie diagnostique du poumon;454;1037
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R92;résultats anormaux d'imagerie diagnostique du sein;5;8
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R93;résultats anormaux d'imagerie diagnostique d'autres parties du corps;208;633
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R94;résultats anormaux d'explorations fonctionnelles;556;752
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R97;marqueurs tumoraux anormaux;36;690
18 - Symptômes, signes et résultats anormaux d'examens cliniques et de laboratoire, non classés ailleurs (R00-R99);R99;cause de mortalité mal définie et non précisée;70;< 5
19 - Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes (S00-T98);S00;traumatisme superficiel de la tête;1310;154
19 - Lésions traumatiques, empoisonnements et certaines autres conséquences de causes externes (S00-T98);S01;plaie ouverte de la tête;1944;1093
