hfdst;icd_code;diagnose;klass_hosp;dag_hosp
XIV - Ziekten van urogenitaal stelsel (N00-N99);N82;fistels van vrouwelijke geslachtsorganen;243;91
XIV - Ziekten van urogenitaal stelsel (N00-N99);N83;niet-inflammatoire aandoeningen van ovarium, tuba Fallopii en ligamentum latum;2417;852
XIV - Ziekten van urogenitaal stelsel (N00-N99);N84;poliep van vrouwelijke geslachtsorganen;759;6976
XIV - Ziekten van urogenitaal stelsel (N00-N99);N85;andere niet-inflammatoire aandoeningen van uterus, met uitzondering van cervix;583;2132
XIV - Ziekten van urogenitaal stelsel (N00-N99);N86;erosie en ectropion van cervix uteri;12;142
XIV - Ziekten van urogenitaal stelsel (N00-N99);N87;dysplasie van cervix uteri;335;3357
XIV - Ziekten van urogenitaal stelsel (N00-N99);N88;andere niet-inflammatoire aandoeningen van cervix uteri;58;190
XIV - Ziekten van urogenitaal stelsel (N00-N99);N89;andere niet-inflammatoire aandoeningen van vagina;61;357
XIV - Ziekten van urogenitaal stelsel (N00-N99);N90;andere niet-inflammatoire aandoeningen van vulva en perineum;136;1347
XIV - Ziekten van urogenitaal stelsel (N00-N99);N91;afwezige, geringe en weinig frequente menstruatie;0;19
XIV - Ziekten van urogenitaal stelsel (N00-N99);N92;overvloedige, frequente en onregelmatige menstruatie;1200;1686
XIV - Ziekten van urogenitaal stelsel (N00-N99);N93;andere abnormale bloeding van uterus en vagina;142;401
XIV - Ziekten van urogenitaal stelsel (N00-N99);N94;pijn en andere problemen geassocieerd met vrouwelijke geslachtsorganen en menstruele cyclus;372;623
XIV - Ziekten van urogenitaal stelsel (N00-N99);N95;menopauzale en andere perimenopauzale aandoeningen;197;916
XIV - Ziekten van urogenitaal stelsel (N00-N99);N96;habituele abortus;< 5;13
XIV - Ziekten van urogenitaal stelsel (N00-N99);N97;infertiliteit bij vrouw;312;768
XIV - Ziekten van urogenitaal stelsel (N00-N99);N98;complicatie geassocieerd met kunstmatige bevruchting;116;< 5
XIV - Ziekten van urogenitaal stelsel (N00-N99);N99;peroperatieve en postprocedurele complicaties en stoornissen van urogenitaal systeem, niet elders geclassificeerd;2869;794
XIV - Ziekten van urogenitaal stelsel (N00-N99);;;102072;84174
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O00;ectopische zwangerschap;1465;431
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O01;mola hydatiforme;34;224
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O02;andere abnormale zwangerschapsproducten;553;3749
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O03;spontane abortus;1129;2896
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O04;(geïnduceerde) zwangerschapsonderbreking, met complicaties;196;139
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O07;mislukte poging tot zwangerschapsonderbreking;57;91
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O08;complicaties na ectopische en molazwangerschap;26;22
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O09;surveillance van hoogrisicozwangerschappen;487;45
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O10;vooraf bestaande hypertensie als complicatie voor zwangerschap, bevalling en puerperium;377;0
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O11;vooraf bestaande hypertensie met preëclampsie;176;0
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O12;zwangerschaps- [zwangerschap-geïnduceerde] en -proteïnurie zonder hypertensie;144;< 5
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O13;zwangerschaps- [zwangerschap-geïnduceerde] hypertensie zonder significante proteïnurie;1410;5
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O14;preëclampsie;2512;5
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O15;eclampsie;61;0
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O16;niet gespecificeerde maternale hypertensie;211;0
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O20;bloeding in vroege zwangerschap;282;6
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O21;hyperemesis gravidarum;2863;6
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O22;veneuze complicatie en hemorroïden tijdens zwangerschap;278;< 5
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O23;infecties van urogenitaal stelsel tijdens zwangerschap;1021;10
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O24;diabetes mellitus tijdens zwangerschap, bevalling en puerperium;4251;11
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O25;malnutritie tijdens zwangerschap, bevalling en puerperium;< 5;0
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O26;indicaties voor zorg bij moeder wegens andere aandoeningen die hoofdzakelijk verband houden met zwangerschap;3303;81
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O28;abnormale bevindingen bij prenatale screening van moeder;71;193
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O29;complicaties van anesthesie tijdens zwangerschap;< 5;0
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O30;meerlingzwangerschap;677;37
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O31;complicaties specifiek voor meerlingzwangerschap;42;< 5
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O32;liggingsafwijking als indicatie voor zorg bij moeder;4017;41
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O33;wanverhouding als indicatie voor zorg bij moeder;1184;5
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O34;afwijking van bekkenorganen als indicatie voor zorg bij moeder;7473;198
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O35;bekende of vermoede afwijking van of schade aan foetus als indicatie voor zorg bij moeder;631;838
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O36;andere foetale problemen als indicatie voor zorg bij moeder;4653;131
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O40;polyhydramnie;172;17
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O41;andere stoornissen van vruchtwater en vliezen;670;12
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O42;prematuur breken van vliezen;7581;39
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O43;placentaire stoornissen;301;11
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O44;placenta praevia;991;< 5
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O45;premature loslating van placenta [abruptio placentae];411;13
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O46;bloeding ante partum, niet elders geclassificeerd;929;5
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O47;valse arbeid;1934;18
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O48;overdragen zwangerschap;26742;158
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O60;preterme arbeid;6908;76
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O61;mislukte inductie van arbeid;489;< 5
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O62;abnormale weeënsterkte;2312;7
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O63;langdurige arbeid;1675;< 5
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O64;moeilijke bevalling door liggingsafwijking van foetus;1208;6
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O65;dystocie door afwijking van bekken van moeder;1015;< 5
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O66;andere dystocieën;885;7
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O67;arbeid en bevalling gecompliceerd door bloeding durante partu, niet elders geclassificeerd;109;< 5
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O68;arbeid en bevalling gecompliceerd door stoornissen van foetale zuur-base evenwicht;136;0
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O69;arbeid en bevalling gecompliceerd door navelstrengcomplicaties;4961;24
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O70;perineale laceratie tijdens bevalling;9865;67
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O71;ander obstetrisch trauma;366;< 5
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O72;bloeding post partum;652;441
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O73;achtergebleven placenta en vliezen, zonder bloeding;198;614
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O74;complicatie van anesthesie tijdens arbeid en bevalling;8;0
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O75;andere complicaties van arbeid en bevalling, niet elders geclassificeerd;1049;5
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O76;afwijking hartslag en -ritme van foetus als complicatie voor arbeid en bevalling;3102;12
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O77;andere foetale stress als complicatie voor arbeid en bevalling;2219;17
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O80;contact voor een voldragen niet-gecompliceerde bevalling;6424;76
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O82;contact voor een bevalling via keizersnede zonder indicatie;160;0
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O85;puerperale sepsis;24;0
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O86;andere puerperale infecties;470;27
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O87;veneuze complicaties en hemorroïden tijdens puerperium;228;6
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O88;obstetrische embolie;30;0
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O89;complicaties van anesthesie tijdens puerperium;38;5
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O90;complicaties van puerperium, niet elders geclassificeerd;799;62
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O91;infecties van mamma verband houdend met bevalling, puerperium en lactatie;289;27
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O92;andere stoornissen van mamma en lactatie verband houdend met zwangerschap en puerperium;186;< 5
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O94;laat gevolg van een complicatie van zwangerschap, bevalling en puerperium;< 5;< 5
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O98;maternale infectieuze en parasitaire ziekten, elders geclassificeerd, maar optredend als complicatie van zwangerschap, bevalling en puerperium;688;46
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O99;andere maternale ziekten, elders geclassificeerd, maar optredend als complicatie van zwangerschap, bevalling en puerperium;14763;338
XV - Zwangerschap, bevalling en kraambed (O00-O9A);O9A;maligne neoplasmata bij moeder, traumatische letsels, mishandeling elders geclassificeerd maar optredend als complicatie van zwangerschap, bevalling, puerperium;165;8
XV - Zwangerschap, bevalling en kraambed (O00-O9A);;;140742;11329
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P00;pasgeborene (vermoedelijk) beïnvloed door maternale aandoeningen welke niet gerelateerd hoeven te zijn aan huidige zwangerschap;14;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P01;pasgeborene (vermoedelijk) beïnvloed door zwangerschapscomplicaties bij moeder;< 5;< 5
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P02;pasgeborene (vermoedelijk) beïnvloed door complicaties van placenta, navelstreng en vliezen;< 5;< 5
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P03;pasgeborene (vermoedelijk) beïnvloed door andere complicaties van arbeid en bevalling;9;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P04;pasgeborene (vermoedelijk) beïnvloed door schadelijke factoren overgebracht via placenta of moedermelk;5;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P05;stoornissen gerelateerd aan trage foetale groei en foetale ondervoeding;94;< 5
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P07;stoornissen gerelateerd aan korte zwangerschapsduur en laag geboortegewicht, niet elders geclassificeerd;1344;11
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P08;stoornissen gerelateerd aan lange zwangerschapsduur en hoog geboortegewicht;16;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P09;abnormale bevindingen bij een neonatale screening;< 5;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P10;intracraniale laceratie en bloeding door geboortetrauma;< 5;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P11;andere letsels van centraal zenuwstelsel door geboortetrauma;< 5;< 5
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P12;letsel van hoofdhuid door geboortetrauma;7;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P13;letsel van skelet door geboortetrauma;< 5;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P14;letsel van perifeer zenuwstelsel door geboortetrauma;9;< 5
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P15;andere letsels door geboortetrauma;< 5;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P19;metabole acidemie bij pasgeborene;< 5;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P22;respiratoire nood van pasgeborene;237;< 5
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P23;congenitale pneumonie;11;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P24;neonatale aspiratie;58;15
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P25;interstitieel emfyseem en gerelateerde aandoeningen, ontstaan in perinatale periode;52;< 5
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P26;longbloeding, ontstaan in perinatale periode;0;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P27;chronische respiratoire ziekte, ontstaan in perinatale periode;49;< 5
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P28;andere respiratoire aandoeningen, ontstaan in perinatale periode;277;5
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P29;cardiovasculaire stoornissen, ontstaan in perinatale periode;45;< 5
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P35;congenitale virusziekten;68;5
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P36;bacteriële sepsis van pasgeborene;63;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P37;andere congenitale infectieuze en parasitaire ziekten;34;< 5
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P38;omfalitis van pasgeborene;23;< 5
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P39;andere infecties specifiek voor perinatale periode;450;< 5
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P50;pasgeborene beïnvloed door intra-uterien (foetaal) bloedverlies;0;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P51;umbilicale bloeding van pasgeborene;< 5;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P52;andere intracraniale niet-traumatische bloeding van pasgeborene;17;< 5
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P53;hemorragische ziekte van pasgeborene;< 5;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P54;andere neonatale bloedingen;16;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P55;hemolytische ziekte van pasgeborene;90;6
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P56;hydrops foetalis door hemolytische ziekte;< 5;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P57;kernicterus;< 5;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P58;neonatale geelzucht door andere excessieve hemolyses;< 5;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P59;neonatale geelzucht door andere en niet gespecificeerde oorzaken;853;< 5
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P60;gedissemineerde intravasculaire coagulatie van pasgeborene;0;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P61;andere perinatale hematologische stoornissen;26;5
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P70;transitoire stoornissen van koolhydraatmetabolisme van pasgeborene;24;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P71;transitoire neonatale stoornissen van calcium- en magnesiummetabolisme;< 5;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P72;andere transitoire neonatale endocriene stoornissen;< 5;< 5
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P74;andere transitoire elektrolyten- en stofwisselingsstoornissen van pasgeborene;44;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P76;andere intestinale obstructies van pasgeborene;22;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P77;necrotiserende enterocolitis van pasgeborene;7;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P78;andere perinatale stoornissen van spijsverteringsstelsel;264;< 5
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P80;hypothermie van pasgeborene;24;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P81;andere stoornissen van temperatuurregulatie van pasgeborene;191;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P83;andere aandoeningen van integument specifiek voor pasgeborene;44;163
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P84;andere problemen van pasgeborene;83;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P90;convulsies bij pasgeborene;29;< 5
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P91;andere stoornissen van cerebrale toestand van pasgeborene;84;10
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P92;voedingsproblemen bij pasgeborene;610;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P93;reacties op en intoxicaties door drugs toegediend aan een pasgeborene;< 5;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P94;stoornissen van spiertonus van pasgeborene;25;11
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P95;doodgeboorte;12;0
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P96;andere aandoeningen, ontstaan in perinatale periode;345;< 5
XVI - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);;;5712;257
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q00;anencefalie en soortgelijke misvormingen;0;< 5
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q01;encefalocele;14;< 5
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q02;microcefalie;11;23
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q03;congenitale hydrocefalie;47;12
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q04;andere congenitale misvormingen van hersenen;74;82
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q05;spina bifida;30;22
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q06;andere congenitale misvormingen van ruggenmerg;24;6
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q07;andere congenitale misvormingen van zenuwstelsel;42;18
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q10;congenitale misvormingen van ooglid, traanapparaat en orbita;26;221
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q11;anoftalmie, microftalmie en macroftalmie;0;< 5
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q12;congenitale lensmisvormingen;31;92
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q13;congenitale misvormingen van voorste oogsegment;< 5;8
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q14;congenitale misvormingen van achterste oogsegment;< 5;8
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q15;andere congenitale misvormingen van oog;36;38
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q16;congenitale misvormingen van oor met vermindering van gehoor als gevolg;57;25
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q17;andere congenitale misvormingen van oor;156;1634
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q18;andere congenitale misvormingen van aangezicht en hals;216;221
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q20;congenitale misvormingen van hartkamers en -verbindingen;182;< 5
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q21;congenitale misvormingen van hartsepta;992;81
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q22;congenitale misvormingen van pulmonalis- en tricuspidaliskleppen;130;5
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q23;congenitale misvormingen van aorta- en mitraliskleppen;368;34
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q24;andere congenitale misvormingen van hart;158;47
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q25;congenitale misvormingen van grote arteriën;241;24
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q26;congenitale misvormingen van grote venen;53;< 5
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q27;andere congenitale misvormingen van perifeer vaatstelsel;263;281
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q28;andere congenitale misvormingen van circulatoir systeem;303;79
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q30;congenitale misvormingen van neus;49;29
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q31;congenitale misvormingen van larynx;147;45
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q32;congenitale misvormingen van trachea en bronchus;29;30
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q33;congenitale misvormingen van long;29;9
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q34;andere congenitale misvormingen van ademhalingsstelsel;12;< 5
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q35;gespleten gehemelte;138;17
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q36;gespleten lip;60;27
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q37;gespleten gehemelte met gespleten lip;189;27
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q38;andere congenitale misvormingen van tong, mond en farynx;57;822
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q39;congenitale misvormingen van oesofagus;62;22
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q40;andere congenitale misvormingen van bovenste deel van tractus digestivus;154;29
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q41;congenitale afwezigheid, atresie en stenose van dunne darm;12;< 5
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q42;congenitale afwezigheid, atresie en stenose van dikke darm;51;< 5
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q43;andere congenitale misvormingen van darm;391;1491
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q44;congenitale misvormingen van galblaas, galwegen en lever;152;12
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q45;andere congenitale misvorming van spijsverteringsstelsel;20;60
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q50;congenitale misvormingen van ovarium, tuba Fallopii en ligamentum latum;70;22
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q51;congenitale misvormingen van uterus en cervix;55;291
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q52;congenitale misvormingen van vrouwelijke geslachtsorganen;29;191
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q53;niet-ingedaalde en ectopische testis;243;2093
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q54;hypospadie;363;227
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q55;congenitale misvormingen van mannelijke geslachtsorganen;76;329
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q56;onbepaald geslacht en pseudohermafroditisme;< 5;0
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q60;agenesie en andere onderontwikkeling van nier;12;< 5
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q61;cysteuze nierziekte;187;23
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q62;congenitale obstructieve defecten van bekken en congenitale misvormingen van ureter;423;125
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q63;andere congenitale misvormingen van nier;22;13
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q64;andere congenitale misvormingen van urinewegen;123;137
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q65;gespecificeerde congenitale misvormingen van heup;277;62
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q66;congenitale misvorming van voeten;412;234
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q67;congenitale misvormingen van botspierstelsel van hoofd, aangezicht, wervelkolom en borstkas;342;80
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q68;andere congenitale misvormingen van botspierstelsel;45;64
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q69;polydactylie;38;113
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q70;syndactylie;33;54
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q71;onderontwikkeling van bovenste extremiteit;11;7
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q72;onderontwikkeling van onderste extremiteit;24;5
XVII - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q73;onderontwikkeling van niet gespecificeerde extremiteit;0;< 5
