hfdst;icd_code;diagnose;klass_hosp;dag_hosp
10 - Ziekten van urogenitaal stelsel (580-629);623;Niet-inflammatoire aandoeningen van de vagina;152;433
10 - Ziekten van urogenitaal stelsel (580-629);624;Niet-inflammatoire aandoeningen van vulva en perineum;142;1167
10 - Ziekten van urogenitaal stelsel (580-629);625;Pijn en andere symptomen in verband met de vrouwelijke geslachtsorganen;4419;1897
10 - Ziekten van urogenitaal stelsel (580-629);626;Menstruatiestoornissen en overig abnormaal bloedverlies van de vrouwelijke genitale organen;1599;2583
10 - Ziekten van urogenitaal stelsel (580-629);627;Menopauze en postmenopauze aandoeningen;346;1113
10 - Ziekten van urogenitaal stelsel (580-629);628;Infertiliteit van de vrouw;352;2005
10 - Ziekten van urogenitaal stelsel (580-629);629;Andere aandoeningen van vrouwelijke geslachtsorganen;48;78
10 - Ziekten van urogenitaal stelsel (580-629);;;99906;85027
11 - Complicaties van zwangerschap, bevalling en post-partum (630-679);630;Hydatiforme mola;25;166
11 - Complicaties van zwangerschap, bevalling en post-partum (630-679);631;Andere abnormale zwangerschapsproducten;55;348
11 - Complicaties van zwangerschap, bevalling en post-partum (630-679);632;Missed abortion;530;3245
11 - Complicaties van zwangerschap, bevalling en post-partum (630-679);633;Ectopische zwangerschap;1543;325
11 - Complicaties van zwangerschap, bevalling en post-partum (630-679);634;Spontane abortus;1428;3571
11 - Complicaties van zwangerschap, bevalling en post-partum (630-679);635;Legale abortus;813;2482
11 - Complicaties van zwangerschap, bevalling en post-partum (630-679);636;Illegale abortus;14;35
11 - Complicaties van zwangerschap, bevalling en post-partum (630-679);637;Niet gespecificeerde abortus;38;717
11 - Complicaties van zwangerschap, bevalling en post-partum (630-679);638;Mislukte inleiding van abortus;8;7
11 - Complicaties van zwangerschap, bevalling en post-partum (630-679);639;Complicaties na abortus en ectopische en mola zwangerschap;149;99
11 - Complicaties van zwangerschap, bevalling en post-partum (630-679);640;Hemorragie vroeg in de zwangerschap;521;< 5
11 - Complicaties van zwangerschap, bevalling en post-partum (630-679);641;Antepartum hemorragie, abruptio placentae en placenta previa;2405;17
11 - Complicaties van zwangerschap, bevalling en post-partum (630-679);642;Hypertensie als complicatie van zwangerschap, geboorte en postpartum;4124;6
11 - Complicaties van zwangerschap, bevalling en post-partum (630-679);643;Hyperemesis gravidum;2713;0
11 - Complicaties van zwangerschap, bevalling en post-partum (630-679);644;Vroege of dreigende arbeid;9851;79
11 - Complicaties van zwangerschap, bevalling en post-partum (630-679);645;Late zwangerschap;26329;141
11 - Complicaties van zwangerschap, bevalling en post-partum (630-679);646;Andere complicaties van de zwangerschap, niet elders gespecificeerd;3964;74
11 - Complicaties van zwangerschap, bevalling en post-partum (630-679);647;Infectieuze en parasitaire aandoeningen van de moeder, elders classeerbaar maar complicatie van de zwangerschap, geboorte of postpartum;561;16
11 - Complicaties van zwangerschap, bevalling en post-partum (630-679);648;Andere aandoening van de moeder, elders geclassificeerd, maar met complicatie van de zwangerschap, geboorte of postpartum;18111;212
11 - Complicaties van zwangerschap, bevalling en post-partum (630-679);649;Andere aandoeningen of status van de moeder met complicatie van de zwangerschap, geboorte of postpartum;3906;37
11 - Complicaties van zwangerschap, bevalling en post-partum (630-679);650;Normale bevalling;6520;76
11 - Complicaties van zwangerschap, bevalling en post-partum (630-679);651;Multipele zwangerschap;796;27
11 - Complicaties van zwangerschap, bevalling en post-partum (630-679);652;Malpositie of malpresentatie van de foetus;4027;28
11 - Complicaties van zwangerschap, bevalling en post-partum (630-679);653;Disproportie bij bevalling;1261;< 5
11 - Complicaties van zwangerschap, bevalling en post-partum (630-679);654;Afwijkingen van bekkenorganen en weke delen van het bekken;7067;176
11 - Complicaties van zwangerschap, bevalling en post-partum (630-679);655;Bekende of vermoede afwijkingen van de vrucht die het beleid van de moeder bepalen;1114;789
11 - Complicaties van zwangerschap, bevalling en post-partum (630-679);656;Andere gekende of vermoede problemen van vrucht en placenta, niet gespecificeerd, die de behandeling van de moeder beïnvloede;5918;94
11 - Complicaties van zwangerschap, bevalling en post-partum (630-679);657;Polyhydramnion;119;12
11 - Complicaties van zwangerschap, bevalling en post-partum (630-679);658;Andere problemen verband houdend met amnionholte en membranen;5644;28
11 - Complicaties van zwangerschap, bevalling en post-partum (630-679);659;Andere indicaties voor zorg of ingrijpen in verband met de arbeid, nergens elders geclassificeerd;10007;83
11 - Complicaties van zwangerschap, bevalling en post-partum (630-679);660;Moeilijke bevalling met obstructie;4611;12
11 - Complicaties van zwangerschap, bevalling en post-partum (630-679);661;Abnormale sterkte van de weeën;2587;7
11 - Complicaties van zwangerschap, bevalling en post-partum (630-679);662;Langdurige bevalling;1781;< 5
11 - Complicaties van zwangerschap, bevalling en post-partum (630-679);663;Complicaties ontstaan door de navelstreng;5174;34
11 - Complicaties van zwangerschap, bevalling en post-partum (630-679);664;Trauma van perineum en vulva tijdens de geboorte;8786;57
11 - Complicaties van zwangerschap, bevalling en post-partum (630-679);665;Andere obstetrische traumata;226;6
11 - Complicaties van zwangerschap, bevalling en post-partum (630-679);666;Hemorragie post partum;625;458
11 - Complicaties van zwangerschap, bevalling en post-partum (630-679);667;Achtergebleven placenta of vliezen, zonder bloeding;203;452
11 - Complicaties van zwangerschap, bevalling en post-partum (630-679);668;Complicaties anesthesie of andere sedatie gedurende de zwangerschap of de bevalling;33;< 5
11 - Complicaties van zwangerschap, bevalling en post-partum (630-679);669;Andere complicaties van de bevalling, niet elders geclassificeerd;1274;< 5
11 - Complicaties van zwangerschap, bevalling en post-partum (630-679);670;Belangrijke puerperale infectie;161;11
11 - Complicaties van zwangerschap, bevalling en post-partum (630-679);671;Veneuze complicaties in zwangerschap en of postpartum;759;13
11 - Complicaties van zwangerschap, bevalling en post-partum (630-679);672;Koorts van onbekende oorsprong tijdens het postpartum;43;0
11 - Complicaties van zwangerschap, bevalling en post-partum (630-679);673;Obstetrische longembolie;28;0
11 - Complicaties van zwangerschap, bevalling en post-partum (630-679);674;Andere en niet gespecificeerde complicaties van het postpartum , niet elders geclassificeerd;436;63
11 - Complicaties van zwangerschap, bevalling en post-partum (630-679);675;Infecties van borst en tepel verband houdend met de geboorte;225;20
11 - Complicaties van zwangerschap, bevalling en post-partum (630-679);676;Andere aandoeningen van de borst in verband met geboorte en afwijkingen van lactatie;217;< 5
11 - Complicaties van zwangerschap, bevalling en post-partum (630-679);677;Late gevolgen van complicaties van zwangerschap, geboorte en postpartum;< 5;0
11 - Complicaties van zwangerschap, bevalling en post-partum (630-679);678;Andere foetale aandoeningen;22;< 5
11 - Complicaties van zwangerschap, bevalling en post-partum (630-679);679;Complicaties van in utero procedures;14;0
11 - Complicaties van zwangerschap, bevalling en post-partum (630-679);;;146768;14043
12 - Ziekten van huid en subcutis (680-709);680;Furunkel en karbonkel;71;40
12 - Ziekten van huid en subcutis (680-709);681;Cellulitis en abces van vinger en teen;360;207
12 - Ziekten van huid en subcutis (680-709);682;Andere vormen van cellulitis en abces;4670;1100
12 - Ziekten van huid en subcutis (680-709);683;Acute lymfadenitis;417;125
12 - Ziekten van huid en subcutis (680-709);684;Impetigo;221;< 5
12 - Ziekten van huid en subcutis (680-709);685;Sinus pilonidalis;1655;2110
12 - Ziekten van huid en subcutis (680-709);686;Andere lokale infecties van huid en subcutis;401;418
12 - Ziekten van huid en subcutis (680-709);690;Erythematosquameuze dermatosen;32;14
12 - Ziekten van huid en subcutis (680-709);691;Atopische dermatitis en verwante aandoeningen;133;< 5
12 - Ziekten van huid en subcutis (680-709);692;Contact dermatitis en andere vorm van eczeem;375;41
12 - Ziekten van huid en subcutis (680-709);693;Dermatitis door inwendig ingenomen stoffen;433;< 5
12 - Ziekten van huid en subcutis (680-709);694;Bulleuze dermatosen;147;10
12 - Ziekten van huid en subcutis (680-709);695;Erythemateuze aandoeningen;451;58
12 - Ziekten van huid en subcutis (680-709);696;Psoriasis en verwante aandoeningen;205;131
12 - Ziekten van huid en subcutis (680-709);697;Lichen;11;44
12 - Ziekten van huid en subcutis (680-709);698;Pruritus en verwante aandoeningen;81;41
12 - Ziekten van huid en subcutis (680-709);700;Eelt en likdoorns;23;257
12 - Ziekten van huid en subcutis (680-709);701;Andere hypertrofische en atrofische huidaandoeningen;1401;988
12 - Ziekten van huid en subcutis (680-709);702;Andere dermatosen;32;421
12 - Ziekten van huid en subcutis (680-709);703;Nagelaandoeningen;103;2438
12 - Ziekten van huid en subcutis (680-709);704;Ziekten van haar en haarfollikels;85;204
12 - Ziekten van huid en subcutis (680-709);705;Aandoeningen van zweetklieren;310;407
12 - Ziekten van huid en subcutis (680-709);706;Aandoeningen van talgklieren;220;4350
12 - Ziekten van huid en subcutis (680-709);707;Chronisch ulcus van de huid;1995;167
12 - Ziekten van huid en subcutis (680-709);708;Urticaria;598;< 5
12 - Ziekten van huid en subcutis (680-709);709;Andere aandoeningen van huid en subcutis;774;3012
12 - Ziekten van huid en subcutis (680-709);;;15204;16593
13 - Ziekten van musculoskeletale systeem en bindweefsel (710-739);710;Diffuse ziekten van bindweefsel;935;311
13 - Ziekten van musculoskeletale systeem en bindweefsel (710-739);711;Artropathie in combinatie met infecties;913;41
13 - Ziekten van musculoskeletale systeem en bindweefsel (710-739);712;Artropathieën door kristallen;64;19
13 - Ziekten van musculoskeletale systeem en bindweefsel (710-739);713;Artropathie in combinatie met andere elders geclassificeerd aandoeningen;< 5;< 5
13 - Ziekten van musculoskeletale systeem en bindweefsel (710-739);714;Reumatoïde artritis en andere inflammatoire polyartropathieën;694;1588
13 - Ziekten van musculoskeletale systeem en bindweefsel (710-739);715;Osteo-artrose en verwante afwijkingen;46984;3243
13 - Ziekten van musculoskeletale systeem en bindweefsel (710-739);716;Andere en niet gespecificeerde artropathieën;1022;491
13 - Ziekten van musculoskeletale systeem en bindweefsel (710-739);717;Interne afwijking van de knie;4108;31417
13 - Ziekten van musculoskeletale systeem en bindweefsel (710-739);718;Afwijking van andere gewrichten;4637;3088
13 - Ziekten van musculoskeletale systeem en bindweefsel (710-739);719;Andere en niet gespecificeerde gewrichtsaandoeningen;3634;2814
13 - Ziekten van musculoskeletale systeem en bindweefsel (710-739);720;Ankyloserende spondylitis en andere inflammatoire spondylopathieën;414;732
13 - Ziekten van musculoskeletale systeem en bindweefsel (710-739);721;Spondylose en verwante aandoeningen;5849;13071
13 - Ziekten van musculoskeletale systeem en bindweefsel (710-739);722;Aandoeningen van tussenwervelschijven;28444;36096
13 - Ziekten van musculoskeletale systeem en bindweefsel (710-739);723;Andere aandoeningen van de regio cervicalis;1645;10290
13 - Ziekten van musculoskeletale systeem en bindweefsel (710-739);724;Andere en niet gespecificeerde aandoeningen van de rug;10816;57457
13 - Ziekten van musculoskeletale systeem en bindweefsel (710-739);725;Polymyalgia rheumatica;441;17
13 - Ziekten van musculoskeletale systeem en bindweefsel (710-739);726;Perifere enthesopathieën en verwante syndromen;11361;12299
13 - Ziekten van musculoskeletale systeem en bindweefsel (710-739);727;Andere aandoeningen van synoviale membraan, pezen en bursae;7342;25041
13 - Ziekten van musculoskeletale systeem en bindweefsel (710-739);728;Aandoeningen van spieren, ligamenten en fasciën;2439;4184
13 - Ziekten van musculoskeletale systeem en bindweefsel (710-739);729;Andere aandoeningen van weke delen;2515;1703
13 - Ziekten van musculoskeletale systeem en bindweefsel (710-739);730;Osteomyelitis, periostitis en andere infecties van het bot;981;174
13 - Ziekten van musculoskeletale systeem en bindweefsel (710-739);731;Osteitis deformans en osteopathieën geassocieerd met elders geclassificeerde ziekten;37;11
13 - Ziekten van musculoskeletale systeem en bindweefsel (710-739);732;Osteochondropathieën;444;479
13 - Ziekten van musculoskeletale systeem en bindweefsel (710-739);733;Andere aandoeningen van bot en kraakbeen;10372;2574
13 - Ziekten van musculoskeletale systeem en bindweefsel (710-739);734;Platvoeten;222;27
13 - Ziekten van musculoskeletale systeem en bindweefsel (710-739);735;Verworven misvormingen van tenen;11425;4751
13 - Ziekten van musculoskeletale systeem en bindweefsel (710-739);736;Andere verworven misvormingen van de ledematen;1328;794
13 - Ziekten van musculoskeletale systeem en bindweefsel (710-739);737;Verkromming van de wervelkolom;405;92
13 - Ziekten van musculoskeletale systeem en bindweefsel (710-739);738;Andere verworven misvormingen;1540;828
13 - Ziekten van musculoskeletale systeem en bindweefsel (710-739);739;Niet-allopathische aandoeningen, niet elders geclassificeerd;5;< 5
13 - Ziekten van musculoskeletale systeem en bindweefsel (710-739);;;161018;213637
14 - Congenitale anomalieën (740-759);740;Anencefalie en verwante aandoeningen;0;0
14 - Congenitale anomalieën (740-759);741;Spina-bifida;27;17
14 - Congenitale anomalieën (740-759);742;Andere congenitale afwijkingen van het zenuwstelsel;166;114
14 - Congenitale anomalieën (740-759);743;Congenitale afwijkingen van het oog;76;291
14 - Congenitale anomalieën (740-759);744;Congenitale afwijkingen van oor, gelaat en hals;472;2022
14 - Congenitale anomalieën (740-759);745;Congenitale afwijkingen van bulbus cordis en sluiten van cardiaal septum;1000;69
14 - Congenitale anomalieën (740-759);746;Andere congenitale afwijkingen van het hart;766;88
14 - Congenitale anomalieën (740-759);747;Andere congenitale afwijkingen van het circulatoir systeem;965;286
14 - Congenitale anomalieën (740-759);748;Congenitale afwijkingen van de luchtwegen;296;122
14 - Congenitale anomalieën (740-759);749;Gespleten verhemelte en gespleten lip;413;37
14 - Congenitale anomalieën (740-759);750;Andere congenitale afwijkingen van het bovenste alimentaire tractus;296;859
14 - Congenitale anomalieën (740-759);751;Andere congenitale afwijkingen van het digestief systeem;684;1520
14 - Congenitale anomalieën (740-759);752;Congenitale afwijkingen van geslachtsorganen;907;2753
14 - Congenitale anomalieën (740-759);753;Congenitale afwijkingen van nier en urinewegen;544;206
14 - Congenitale anomalieën (740-759);754;Bepaalde congenitale misvormingen van het bewegingsstelsel;695;234
14 - Congenitale anomalieën (740-759);755;Andere congenitale afwijkingen van de extremiteit;605;459
14 - Congenitale anomalieën (740-759);756;Andere congenitale afwijkingen van het bewegingsstelsel;677;328
14 - Congenitale anomalieën (740-759);757;Congenitale afwijkingen van de huid;184;197
14 - Congenitale anomalieën (740-759);758;Chromosoom afwijkingen;61;30
14 - Congenitale anomalieën (740-759);759;Andere en niet gespecificeerde congenitale afwijkijkingen;492;197
14 - Congenitale anomalieën (740-759);;;9326;9829
15 - Pathologieën van de perinatale periode (760-779);760;Vrucht of pasgeborene beïnvloed door aandoeningen misschien niet in verband met de zwangerschap;12;0
15 - Pathologieën van de perinatale periode (760-779);761;Foetus of pasgeborene beïnvloed door zwangerschapscomplicaties bij de moeder;9;< 5
15 - Pathologieën van de perinatale periode (760-779);762;Foetus of pasgeborene beïnvloed door complicatie van de placenta, navelstreng of membranen;< 5;0
15 - Pathologieën van de perinatale periode (760-779);763;Foetus of pasgeborene beïnvloed door andere complicaties antepartum en partus;12;0
15 - Pathologieën van de perinatale periode (760-779);764;Groeiretardatie van de foetus met foetale malnutritie;69;0
15 - Pathologieën van de perinatale periode (760-779);765;Stoornissen verband houdend met korte zwangerschap en laag geboortegewicht;1180;0
15 - Pathologieën van de perinatale periode (760-779);766;Stoornissen verband houdend met lange zwangerschap en hoog geboortegewicht;9;0
15 - Pathologieën van de perinatale periode (760-779);767;Geboortetrauma;37;5
15 - Pathologieën van de perinatale periode (760-779);768;Intra-uteriene hypoxie en asfyxie bij de geboorte;112;< 5
15 - Pathologieën van de perinatale periode (760-779);769;Respiratory distress syndrome (van foetus of pasgeborene);270;< 5
15 - Pathologieën van de perinatale periode (760-779);770;Andere respiratoire aandoeningen van foetus of pasgeborene;582;< 5
15 - Pathologieën van de perinatale periode (760-779);771;Infecties specifiek voor de perinatale periode;426;9
15 - Pathologieën van de perinatale periode (760-779);772;Foetale en neonatale hemorragie;18;< 5
15 - Pathologieën van de perinatale periode (760-779);773;Hemolytische aandoeningen van foetus of pasgeborene, ten gevolge van iso-immunisatie;72;11
15 - Pathologieën van de perinatale periode (760-779);774;Andere vormen van perinatale geelzucht;503;0
15 - Pathologieën van de perinatale periode (760-779);775;Endocriene en stofwisselingsstoornissen specifiek voor de foetus en pasgeborene;35;0
15 - Pathologieën van de perinatale periode (760-779);776;Hematologische stoornissen van de pasgeborene;25;0
15 - Pathologieën van de perinatale periode (760-779);777;Perinatale stoornissen van het spijsverteringsstelsel;115;0
15 - Pathologieën van de perinatale periode (760-779);778;Aandoeningen van de huid en van de thermoregulatie van de foetus en van de pasgeborene;240;239
15 - Pathologieën van de perinatale periode (760-779);779;Andere en slecht omschreven aandoeningen die ontstaan in de perinatale periode;1171;22
15 - Pathologieën van de perinatale periode (760-779);;;4900;298
16 - Symptomen, tekens en slecht omschreven pathologieën (780-799);780;Algemene symptomen;24927;468
16 - Symptomen, tekens en slecht omschreven pathologieën (780-799);781;Symptomen van zenuwstelsel en bewegingsstelsel;1005;41
16 - Symptomen, tekens en slecht omschreven pathologieën (780-799);782;Symptomen van huid en andere huidaanhangsels;1309;280
16 - Symptomen, tekens en slecht omschreven pathologieën (780-799);783;Symptomen betreffende voeding, metabolisme en ontwikkeling;3262;702
16 - Symptomen, tekens en slecht omschreven pathologieën (780-799);784;Symptomen van hoofd en hals;3386;792
16 - Symptomen, tekens en slecht omschreven pathologieën (780-799);785;Symptomen van het cardiovasculair systeem;1830;925
16 - Symptomen, tekens en slecht omschreven pathologieën (780-799);786;Symptomen van het respiratoir systeem en andere thoracale symptomen;19210;3722
16 - Symptomen, tekens en slecht omschreven pathologieën (780-799);787;Symptomen van de tractus digestivus;6157;6836
16 - Symptomen, tekens en slecht omschreven pathologieën (780-799);788;Symptomen van het urinair systeem;3514;2601
16 - Symptomen, tekens en slecht omschreven pathologieën (780-799);789;Andere symptomen van abdomen en pelvis;8091;6906
16 - Symptomen, tekens en slecht omschreven pathologieën (780-799);790;Niet-specifieke bevindingen bij bloedonderzoek;1579;819
16 - Symptomen, tekens en slecht omschreven pathologieën (780-799);791;Niet-specifieke bevindingen bij urineonderzoek;183;67
16 - Symptomen, tekens en slecht omschreven pathologieën (780-799);792;Niet-specifieke abnormale bevindingen in andere lichaamsubstanties;132;2705
16 - Symptomen, tekens en slecht omschreven pathologieën (780-799);793;Niet-specifieke abnormale bevindingen bij radiologische en andere onderzoeken van de lichaamsstructuur;206;596
16 - Symptomen, tekens en slecht omschreven pathologieën (780-799);794;Niet-specifieke abnormale resultaten van functioneel onderzoeken;755;411
16 - Symptomen, tekens en slecht omschreven pathologieën (780-799);795;Andere niet-specifieke abnormale bevindingen, cytologisch, histologisch, immunologisch en van de DNA test;135;717
16 - Symptomen, tekens en slecht omschreven pathologieën (780-799);796;Andere niet-specifieke abnormale bevindingen;128;57
16 - Symptomen, tekens en slecht omschreven pathologieën (780-799);797;Seniliteit zonder vermelding van psychose;488;0
16 - Symptomen, tekens en slecht omschreven pathologieën (780-799);798;Plotselinge dood, onbekende oorzaak;57;6
16 - Symptomen, tekens en slecht omschreven pathologieën (780-799);799;Andere slecht omschreven en onbekende oorzaken van morbiditeit en mortaliteit;1477;556
16 - Symptomen, tekens en slecht omschreven pathologieën (780-799);;;77831;29207
17 - Traumata en vergiftigingen (800-999);800;Schedeldakfractuur;780;6
17 - Traumata en vergiftigingen (800-999);801;Schedelbasisfractuur;1929;33
17 - Traumata en vergiftigingen (800-999);802;Fractuur van aangezichtsbeenderen;2688;2965
17 - Traumata en vergiftigingen (800-999);803;Andere en niet nader omschreven schedelfracturen;177;0
17 - Traumata en vergiftigingen (800-999);804;Multipele fracturen van schedel of gelaat samen met fractuur van andere beenderen;57;< 5
17 - Traumata en vergiftigingen (800-999);805;Fractuur van de wervelkolom, zonder vermelding van ruggenmergletsel;6134;49
17 - Traumata en vergiftigingen (800-999);806;Fractuur van de wervelkolom, met ruggenmergletsel;274;< 5
17 - Traumata en vergiftigingen (800-999);807;Fractuur van rib(ben), sternum, larynx en trachea;3639;19
17 - Traumata en vergiftigingen (800-999);808;Fractuur van het bekken;4345;12
17 - Traumata en vergiftigingen (800-999);809;Slecht omschreven fracturen van beenderen van de romp;< 5;0
17 - Traumata en vergiftigingen (800-999);810;Fractuur van de clavicula;2020;235
17 - Traumata en vergiftigingen (800-999);811;Fractuur van de scapula;293;21
17 - Traumata en vergiftigingen (800-999);812;Fractuur van de humerus;8013;356
17 - Traumata en vergiftigingen (800-999);813;Fractuur van radius en ulna;12242;3954
17 - Traumata en vergiftigingen (800-999);814;Fractuur van carpale been(deren);213;394
17 - Traumata en vergiftigingen (800-999);815;Fractuur van metacarpale been(deren);658;2963
17 - Traumata en vergiftigingen (800-999);816;Fractuur van een of meer falangen van de hand;774;1945
17 - Traumata en vergiftigingen (800-999);817;Multipele fracturen van beenderen van de hand;13;41
17 - Traumata en vergiftigingen (800-999);818;Slecht omschreven fracturen van het bovenste lidmaat;< 5;< 5
17 - Traumata en vergiftigingen (800-999);819;Multipele fracturen van beide bovenste ledematen, en bovenste lidmaat met rib(ben) en sternum;0;0
17 - Traumata en vergiftigingen (800-999);820;Fractuur van de femurhals;16072;9
17 - Traumata en vergiftigingen (800-999);821;Fractuur van andere en niet gespecificeerde delen van de femur;2201;29
17 - Traumata en vergiftigingen (800-999);822;Fractuur van de patella;867;21
17 - Traumata en vergiftigingen (800-999);823;Fractuur van tibia en fibula;3365;96
17 - Traumata en vergiftigingen (800-999);824;Fractuur van enkel;6394;381
17 - Traumata en vergiftigingen (800-999);825;Fractuur van een of meer tarsale of metatarsale beenderen;1316;255
17 - Traumata en vergiftigingen (800-999);826;Fractuur van een of meer falangen van de voet;116;155
17 - Traumata en vergiftigingen (800-999);827;Andere, multipele en slecht omschreven fracturen van het onderste lidmaat;6;< 5
17 - Traumata en vergiftigingen (800-999);828;Multipele fracturen van beide onderste ledematen, onderste met bovenste lidmaat, en onderste lidmaat/ledematen met rib(ben) en sternum;< 5;0
17 - Traumata en vergiftigingen (800-999);829;Fractuur van niet gespecificeerde beenderen;< 5;< 5
17 - Traumata en vergiftigingen (800-999);830;Luxatie van de kaak;28;48
17 - Traumata en vergiftigingen (800-999);831;Schouderluxatie;1236;1365
17 - Traumata en vergiftigingen (800-999);832;Elleboogluxatie;297;213
17 - Traumata en vergiftigingen (800-999);833;Polsluxatie;69;64
17 - Traumata en vergiftigingen (800-999);834;Luxatie van vinger;96;208
17 - Traumata en vergiftigingen (800-999);835;Heupluxatie;138;19
17 - Traumata en vergiftigingen (800-999);836;Knieluxatie;693;10803
17 - Traumata en vergiftigingen (800-999);837;Enkelluxatie;51;9
17 - Traumata en vergiftigingen (800-999);838;Luxatie van de voet;64;37
17 - Traumata en vergiftigingen (800-999);839;Andere, multipele en slecht omschreven luxaties;138;35
17 - Traumata en vergiftigingen (800-999);840;Distorsie van schouder en bovenarm;2982;757
17 - Traumata en vergiftigingen (800-999);841;Distorsie van elleboog en voorarm;69;85
17 - Traumata en vergiftigingen (800-999);842;Distorsie van pols en hand;178;814
17 - Traumata en vergiftigingen (800-999);843;Distorsie van heup en dij;202;6
17 - Traumata en vergiftigingen (800-999);844;Distorsie van knie en onderbeen;4707;976
17 - Traumata en vergiftigingen (800-999);845;Distorsie van enkel en voet;1385;319
17 - Traumata en vergiftigingen (800-999);846;Distorsie van de sacro-iliacale regio;< 5;< 5
17 - Traumata en vergiftigingen (800-999);847;Distorsie van andere en niet gespecificeerde delen van de rug;110;57
17 - Traumata en vergiftigingen (800-999);848;Andere en slecht omschreven distorsies;108;19
17 - Traumata en vergiftigingen (800-999);850;Commotio cerebri;8734;12
17 - Traumata en vergiftigingen (800-999);851;Cerebrale laceratie en contusie;860;< 5
17 - Traumata en vergiftigingen (800-999);852;Subarachnoïdale, subdurale en extradurale bloeding, na trauma;2033;9
17 - Traumata en vergiftigingen (800-999);853;Andere en niet gespecificeerde intracraniale bloeding, na trauma;564;< 5
17 - Traumata en vergiftigingen (800-999);854;Intracraniaal letsel van andere en niet gespecificeerde aard;300;< 5
17 - Traumata en vergiftigingen (800-999);860;Traumatische pneumothorax en hemothorax;1098;5
17 - Traumata en vergiftigingen (800-999);861;Letsel van hart en longen;219;< 5
17 - Traumata en vergiftigingen (800-999);862;Letsel van andere en niet gespecificeerde intrathoracale organen;82;< 5
17 - Traumata en vergiftigingen (800-999);863;Letsel van de tractus gastrointestinalis;130;6
17 - Traumata en vergiftigingen (800-999);864;Letsel van de lever;184;< 5
17 - Traumata en vergiftigingen (800-999);865;Letsel van de milt;289;< 5
17 - Traumata en vergiftigingen (800-999);866;Letsel van de nier;181;5
17 - Traumata en vergiftigingen (800-999);867;Letsel van bekkenorganen;87;16
17 - Traumata en vergiftigingen (800-999);868;Letsel van andere intra-abdominale organen;107;5
17 - Traumata en vergiftigingen (800-999);869;Inwendig letsel van niet gespecificeerde of slecht omschreven organen;5;< 5
17 - Traumata en vergiftigingen (800-999);870;Open wonde van de adnexen van het oog;103;115
17 - Traumata en vergiftigingen (800-999);871;Open wonde van de oogbol;225;138
17 - Traumata en vergiftigingen (800-999);872;Open wonde van het oor;107;348
17 - Traumata en vergiftigingen (800-999);873;Andere open wonden van het hoofd;2338;1738
17 - Traumata en vergiftigingen (800-999);874;Open wonde van de hals;67;14
17 - Traumata en vergiftigingen (800-999);875;Open wonde van de thorax (wand);43;10
17 - Traumata en vergiftigingen (800-999);876;Open wonde van de rug;15;8
17 - Traumata en vergiftigingen (800-999);877;Open wonde van de billen (nates);19;< 5
17 - Traumata en vergiftigingen (800-999);878;Open wonde van de (uitwendige) geslachtsorganen, inclusief traumatische amputatie;90;53
17 - Traumata en vergiftigingen (800-999);879;Open wonde van andere en niet gespecificeerde lokalisaties, uitgezonderd de ledematen;148;99
17 - Traumata en vergiftigingen (800-999);880;Open wonde van schouder en bovenarm;108;73
17 - Traumata en vergiftigingen (800-999);881;Open wonde van de elleboog, voorarm en pols;731;741
17 - Traumata en vergiftigingen (800-999);882;Open wonde van de hand, behalve enkel vinger(s);431;1364
17 - Traumata en vergiftigingen (800-999);883;Open wonde van vinger(s);774;3781
17 - Traumata en vergiftigingen (800-999);884;Multipele of niet gespecificeerde open wonde van het bovenste lidmaat;31;39
17 - Traumata en vergiftigingen (800-999);885;Traumatische amputatie van de duim (compleet of partieel);118;88
17 - Traumata en vergiftigingen (800-999);886;Traumatische amputatie van andere vinger(s) (compleet of partieel);424;413
17 - Traumata en vergiftigingen (800-999);887;Traumatische amputatie van arm en hand (compleet of partieel);10;< 5
17 - Traumata en vergiftigingen (800-999);890;Open wonde van heup en bovenbeen;137;77
17 - Traumata en vergiftigingen (800-999);891;Open wonde van knie, onderbeen en enkel;852;420
17 - Traumata en vergiftigingen (800-999);892;Open wonde van de voet, behalve alleen teen of tenen;232;187
17 - Traumata en vergiftigingen (800-999);893;Open wonde van teen of tenen;76;115
17 - Traumata en vergiftigingen (800-999);894;Multipele en niet gespecificeerde open wonde van het onderste lidmaat;39;9
17 - Traumata en vergiftigingen (800-999);895;Traumatische amputatie van teen of tenen (compleet of partieel);16;< 5
17 - Traumata en vergiftigingen (800-999);896;Traumatische amputatie van voet (compleet of partieel);5;0
17 - Traumata en vergiftigingen (800-999);897;Traumatische amputatie van been of benen (compleet) (partieel);12;0
17 - Traumata en vergiftigingen (800-999);900;Letsel van bloedvaten van hoofd en hals;41;< 5
17 - Traumata en vergiftigingen (800-999);901;Letsel van bloedvaten van de thorax;29;0
17 - Traumata en vergiftigingen (800-999);902;Letsel van bloedvaten en abdomen en kleine bekken;29;< 5
17 - Traumata en vergiftigingen (800-999);903;Letsel van bloedvat van de bovenste extremiteit;91;21
17 - Traumata en vergiftigingen (800-999);904;Letsel van bloedvaten van onderste extremiteit en van niet gespecificeerde lokalisaties;32;8
17 - Traumata en vergiftigingen (800-999);905;Late gevolgen van letsels van spieren, skelet en bindweefsel;147;207
