hfdst;icd_code;diagnose;klass_hosp;dag_hosp
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P36;bacteriële sepsis van pasgeborene;56;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P37;andere congenitale infectieuze en parasitaire ziekten;20;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P38;omfalitis van een pasgeborene;21;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P39;andere infecties specifiek voor de perinatale periode;335;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P50;pasgeborene beïnvloed door intra-uterien (foetaal) bloedverlies;< 5;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P51;umbilicale hemorragie van een pasgeborene;< 5;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P52;intracraniale niet-traumatische hemorragie van pasgeborene;29;< 5
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P53;hemorragische ziekte van een pasgeborene;< 5;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P54;andere neonatale hemorragie;14;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P55;hemolytische ziekte van pasgeborene;108;11
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P56;hydrops foetalis door een hemolytische ziekte;0;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P57;kernicterus;< 5;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P58;neonatale geelzucht door andere excessieve hemolyse;9;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P59;neonatale geelzucht door andere en niet gespecificeerde oorzaken;1044;< 5
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P60;gedissemineerde intravasculaire coagulatie van een pasgeborene;< 5;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P61;andere perinatale hematologische stoornissen;22;7
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P70;voorbijgaande stoornissen van koolhydraatmetabolisme specifiek voor pasgeborene;26;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P71;voorbijgaande neonatale stoornissen van calcium- en magnesiummetabolisme;0;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P72;andere transitoire neonatale endocriene stoornissen;< 5;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P74;andere transitoire neonatale endocriene stoornissen;31;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P76;andere intestinale obstructie van pasgeborene;13;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P77;necrotiserende enterocolitis van een pasgeborene;10;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P78;andere perinatale stoornissen van spijsverteringsstelsel;230;< 5
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P80;hypothermie van een pasgeborene;8;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P81;andere stoornissen van temperatuurregulatie van pasgeborene;193;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P83;andere aandoeningen van het integument specifiek voor de pasgeborene;36;111
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P84;andere problemen van een pasgeborene;54;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P90;convulsies bij een pasgeborene;49;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P91;andere stoornissen van cerebrale status van pasgeborene;78;22
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P92;voedingsproblemen bij de pasgeborene;512;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P93;reacties op en intoxicaties door geneesmiddelen toegediend aan de pasgeborene;0;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P94;stoornissen van de spiertonus van een pasgeborene;15;10
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P95;doodgeboorte;< 5;0
16 - Bepaalde aandoeningen die hun oorsprong hebben in perinatale periode (P00-P96);P96;andere aandoeningen, ontstaan in de perinatale periode;195;9
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q00;anencefalie en soortgelijke misvormingen;0;0
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q01;encefalocele;10;5
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q02;microcefalie;7;23
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q03;congenitale hydrocefalie;36;16
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q04;andere congenitale misvormingen van de hersenen;59;79
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q05;spina bifida;15;17
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q06;andere congenitale misvormingen van het ruggenmerg;18;9
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q07;andere congenitale misvormingen van het zenuwstelsel;36;20
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q10;andere congenitale misvormingen van het ooglid, het traanapparaat en de orbita;12;189
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q11;anoftalmie, microftalmie en macroftalmie;< 5;< 5
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q12;congenitale lensmisvormingen;46;82
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q13;congenitale misvormingen van het voorste oogsegment;5;11
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q14;congenitale misvormingen van het achterste oogsegment;7;13
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q15;andere congenitale misvormingen van het oog;42;48
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q16;congenitale misvorming van het oor met vermindering van het gehoor als gevolg;29;29
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q17;andere congenitale misvormingen van het oor;74;1048
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q18;andere congenitale misvormingen van het aangezicht en de hals;204;150
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q20;congenitale misvormingen van de hartkamers en -verbindingen;156;6
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q21;congenitale misvormingen van de hartsepta;899;74
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q22;congenitale misvormingen van de tricuspidalisklep;98;12
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q23;congenitale misvormingen van de aorta- en mitraliskleppen;364;39
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q24;andere congenitale misvormingen van het hart;123;62
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q25;congenitale misvormingen van de grote arteriën;259;23
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q26;congenitale misvorming van de grote venen;28;< 5
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q27;andere congenitale misvormingen van het perifeer vaatstelsel;177;207
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q28;andere congenitale misvormingen van het hart- en vaatstelsel;262;83
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q30;congenitale misvormingen van de neus;37;45
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q31;congenitale misvormingen van de larynx;170;48
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q32;congenitale misvormingen van de trachea en de bronchus;20;23
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q33;congenitale misvormingen van de long;30;10
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q34;andere congenitale misvormingen van het ademhalingsstelsel;9;10
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q35;gespleten gehemelte;115;22
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q36;gespleten lip;56;22
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q37;gespleten gehemelte met gespleten lip;178;23
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q38;andere congenitale misvormingen van de tong, de mond en de farynx;33;672
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q39;congenitale misvormingen van de oesofagus;55;40
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q40;andere congenitale misvormingen van het bovenste deel van de tractus digestivus;163;15
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q41;congenitale afwezigheid, atresie en stenose van de dunne darm;9;< 5
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q42;congenitale afwezigheid, atresie en stenose van de dikke darm;37;7
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q43;andere congenitale misvormingen van de darm;290;1247
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q44;congenitale misvormingen van de galblaas, de galwegen en de lever;117;21
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q45;andere congenitale misvormingen van het spijsverteringsstelsel;34;43
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q50;congenitale misvormingen van de ovaria, de tuba Fallopii en het ligamentum latum;30;27
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q51;congenitale misvorming van uterus en cervix;25;213
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q52;andere congenitale misvormingen van de vrouwelijke geslachtsorganen;19;151
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q53;niet-ingedaalde en ectopische testis;111;1436
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q54;hypospadie;231;161
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q55;andere congenitale misvormingen van de mannelijke geslachtsorganen;53;225
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q56;onbepaald geslacht en pseudohermafroditisme;0;0
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q60;agenesie en andere onderontwikkeling van nier;10;< 5
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q61;cystische nierziekte;136;21
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q62;congenitale obstructieve-afwijkingen van nierbekken en congenitale misvormingen van ureter;326;95
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q63;andere congenitale misvormingen van de nier;22;10
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q64;andere congenitale misvormingen van het urinair stelsel;98;110
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q65;congenitale misvormingen van de heup;243;54
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q66;congenitale misvormingen van de voet;288;195
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q67;congenitale misvormingen van bot-spierstelsel van hoofd, aangezicht, wervelkolom en borstkas;263;52
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q68;andere congenitale musculoskeletale misvormingen;39;52
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q69;polydactylie;29;102
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q70;syndactylie;25;23
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q71;onderontwikkeling van bovenste lidmaat;14;5
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q72;onderontwikkeling van het onderste lidmaat;24;17
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q73;onderontwikkeling van niet gespecificeerd lidmaat;0;0
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q74;andere congenitale misvormingen van lidmaat (ledematen);96;150
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q75;andere congenitale misvormingen van schedel en aangezichtsbeenderen;89;65
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q76;congenitale misvormingen van wervelkolom en benige thorax;37;20
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q77;osteochondrodysplasie met groeistoornissen van pijpbeenderen en wervelkolom;10;5
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q78;overige osteochondrodysplasieën;106;33
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q79;congenitale misvormingen van bot-spierstelsel, niet elders geclassificeerd;80;43
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q80;congenitale ichtyose;< 5;< 5
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q81;epidermolysis bullosa;6;< 5
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q82;andere congenitale misvormingen van de huid;60;198
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q83;congenitale afwezigheid van de mamma;64;92
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q84;andere congenitale misvormingen van het integumentum;5;13
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q85;facomatosen, niet elders geclassificeerd;155;189
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q86;congenitale gestoorde ontwikkelingssyndromen door bekende exogene oorzaken, niet elders geclassificeerd;5;< 5
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q87;andere gespecificeerde congenitale gestoorde ontwikkelingssyndromen waarbij multipele orgaansystemen zijn aangedaan;174;53
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q89;overige congenitale misvormingen, niet elders geclassificeerd;205;53
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q90;syndroom van Down;24;11
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q91;trisomie 18 en trisomie 13;< 5;0
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q92;andere totale- en partiële-trisomieën van autosomen, niet elders geclassificeerd;< 5;< 5
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q93;monosomieën en deleties van autosomen, niet elders geclassificeerd;21;9
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q95;gebalanceerde herschikkingen en structurele markers, niet elders geclassificeerd;0;0
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q96;syndroom van Turner;< 5;< 5
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q97;andere geslachtschromosoomafwijkingen, vrouwelijk fenotype, niet elders geclassificeerd;< 5;< 5
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q98;andere geslachtschromosoomafwijkingen, mannelijk fenotype, niet elders geclassificeerd;< 5;< 5
17 - Congenitale afwijkingen, misvormingen en chromosoomafwijkingen (Q00-Q99);Q99;andere chromosoomafwijkingen, niet elders geclassificeerd;11;8
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R00;abnormaliteiten van de hartslag;2052;194
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R01;hargeruis en andere cardiale geluiden;9;< 5
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R03;meting van verhoogde of verlaagde bloeddruk zonder diagnose;16;< 5
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R04;hemorragie van de luchtwegen;1340;644
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R05;hoesten;380;235
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R06;afwijkingen van ademhaling;6583;1206
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R07;pijn in keel en borst;6543;3070
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R09;andere symptomen met betrokkenheid van hart en vaatstelsel en ademhalingsstelsel;509;102
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R10;pijn in abdomen en bekken;4642;7355
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R11;nausea en braken;2486;320
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R12;pyrosis [zuurbranden];45;396
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R13;afagie en dysfagie;652;461
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R14;flatulentie en gerelateerde aandoeningen;45;399
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R15;fecale incontinentie;118;279
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R16;hepatomegalie en splenomegalie, niet elders geclassificeerd;33;15
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R17;niet gespecificeerde icterus;65;9
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R18;ascites;339;92
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R19;andere symptomen en tekens met betrokkenheid van het spijsverteringsstelsel en het abdomen;1398;10753
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R20;stoornissen van de huidsensibiliteit;375;43
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R21;rash en andere niet-specifieke huiderupties;62;< 5
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R22;gelokaliseerde zwelling, massa en knobbel van huid en subcutaan weefsel;71;236
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R23;andere veranderingen van de huid;155;19
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R25;abnormale onwillekeurige bewegingen;189;17
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R26;abnormaliteiten van gang en mobiliteit;784;28
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R27;ander gebrek aan coördinatie;94;7
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R29;andere symptomen en tekens met betrokkenheid van het zenuwstelsel en het musculoskeletaal stelsel;2482;20
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R30;pijn geassocieerd met mictie;53;307
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R31;hematurie;1131;2706
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R32;niet gespecificeerde urine-incontinentie;59;182
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R33;urineretentie;1330;395
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R34;anurie en oligurie;38;< 5
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R35;polyurie;42;507
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R36;urethrale afscheiding;< 5;57
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R37;sexuele disfunctie, niet gespecificeerd;0;0
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R39;andere en niet gespecificeerde symptomen en tekens met betrokkenheid van het urogenitaal stelsel;1131;923
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R40;somnolentie, stupor en coma;1009;10
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R41;andere symptomen en tekens met betrokkenheid van de cognitieve functies en het bewustzijn;1787;12
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R42;duizeligheid en draaierigheid;1504;45
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R43;stoornissen van de reuk- en smaakzin;18;7
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R44;andere symptomen en tekens met betrokkenheid van van algemene gewaarwordingen en percepties;285;< 5
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R45;symptomen en tekens met betrokkenheid van emotionele toestand;963;9
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R46;symptomen en tekens met betrokkenheid van voorkomen en gedrag;45;< 5
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R47;spraakstoornissen, niet elders geclassificeerd;287;12
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R48;dyslexie en overige disfuncties van symboolhantering, niet elders geclassificeerd;15;0
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R49;stem- en resonantiestoornissen;18;53
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R50;koorts van andere en ongekende oorsprong;3809;30
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R51;hoofdpijn;910;119
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R52;pijn, niet gespecificeerd;68;63
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R53;malaise en vermoeidheid;3816;96
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R54;seniliteit;419;< 5
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R55;syncope en collaps;6653;241
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R56;convulsies, niet elders geclassificeerd;1142;39
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R57;shock, niet elders geclassificeerd;425;13
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R58;hemorragie, niet elders geclassificeerd;90;12
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R59;vergrote lymfeklieren;491;857
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R60;oedeem, niet elders geclassificeerd;277;18
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R61;veralgemeende hyperhidrosis;11;< 5
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R62;achterstand in normale fysiologische-ontwikkeling bij kinderen en volwassenen;268;55
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R63;symptomen en tekens betreffende voedsel- en vochtinname;2684;781
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R64;cachexie;105;< 5
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R65;symptomen en tekens geassocieerd met systemisch ontsteking en infectie;317;< 5
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R68;andere algemene symptomen en tekens;941;20
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R69;ziekte, niet gespecificeerd;31;43
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R70;verhoogde bezinkingssnelheid van erytrocyten en afwijking van plasmaviscositeit;19;0
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R71;abnormaliteit van rode bloedcellen;11;32
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R73;verhoogde glucosespiegel in bloed;17;< 5
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R74;afwijkende enzymspiegels in serum;92;81
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R75;niet-conclusieve labotest voor het humaan immunodeficiëntievirus [HIV];0;0
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R76;andere abnormale immunologische bevindingen in serum;16;11
18 - Symptomen en afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd (R00-R99);R77;andere abnormale plasmaproteïnen;8;7
